# Forward reconstruction (consistency check), model F1: E=337 kJ/mol, lnA=43.7. T (C), alpha experimental and modelled for each beta.
T_C_1K,alpha_exp_1K,alpha_model_1K,T_C_3K,alpha_exp_3K,alpha_model_3K,T_C_5K,alpha_exp_5K,alpha_model_5K
544.232,0.960414,0.908462,562.594,0.974068,0.920441,564.462,0.899614,0.813047
544.271,0.960812,0.909052,562.639,0.974541,0.921027,564.504,0.900538,0.813917
544.31,0.961206,0.90964,562.684,0.975008,0.921611,564.547,0.901457,0.814784
544.349,0.961596,0.910225,562.729,0.975469,0.922191,564.589,0.902372,0.81565
544.388,0.961982,0.910808,562.774,0.975924,0.922769,564.632,0.903283,0.816514
544.427,0.962364,0.911388,562.819,0.976374,0.923344,564.674,0.90419,0.817376
544.466,0.962741,0.911966,562.864,0.976818,0.923916,564.717,0.905092,0.818236
544.505,0.963115,0.912541,562.909,0.977256,0.924485,564.759,0.905991,0.819094
544.544,0.963486,0.913113,562.954,0.977688,0.925051,564.802,0.906885,0.819951
544.583,0.963852,0.913684,562.999,0.978116,0.925615,564.844,0.907775,0.820805
544.622,0.964215,0.914252,563.044,0.978537,0.926176,564.887,0.90866,0.821656
544.661,0.964574,0.914817,563.089,0.978954,0.926734,564.929,0.909541,0.822506
544.7,0.96493,0.915381,563.134,0.979365,0.92729,564.972,0.910418,0.823354
544.739,0.965281,0.915941,563.179,0.97977,0.927843,565.014,0.91129,0.8242
544.778,0.965629,0.9165,,,,565.057,0.912158,0.825044
544.817,0.965974,0.917056,,,,565.099,0.913023,0.825886
544.856,0.966317,0.917611,,,,565.142,0.913883,0.826726
544.895,0.966656,0.918163,,,,565.184,0.91474,0.827565
544.934,0.966992,0.918712,,,,565.227,0.915591,0.828401
544.973,0.967324,0.919259,,,,565.269,0.916438,0.829235
545.012,0.967653,0.919803,,,,565.311,0.917281,0.830067
545.051,0.96798,0.920345,,,,565.354,0.918119,0.830897
545.09,0.968304,0.920884,,,,565.396,0.918952,0.831725
545.129,0.968624,0.921421,,,,565.439,0.919781,0.83255
545.168,0.968941,0.921956,,,,565.481,0.920606,0.833374
545.207,0.969256,0.922488,,,,565.524,0.921426,0.834195
545.246,0.969567,0.923018,,,,565.566,0.922242,0.835014
545.285,0.969874,0.923545,,,,565.609,0.923054,0.835832
545.324,0.970179,0.92407,,,,565.651,0.923862,0.836648
545.363,0.97048,0.924592,,,,565.694,0.924665,0.837461
545.402,0.970777,0.925112,,,,565.736,0.925464,0.838273
545.441,0.971072,0.92563,,,,565.779,0.926257,0.839082
545.48,0.971363,0.926146,,,,565.821,0.927047,0.839889
545.519,0.971651,0.926659,,,,565.863,0.927832,0.840694
545.558,0.971936,0.92717,,,,565.906,0.928612,0.841497
545.597,0.972218,0.927679,,,,565.948,0.929388,0.842298
545.636,0.972495,0.928185,,,,565.991,0.930159,0.843096
545.675,0.97277,0.928688,,,,566.033,0.930926,0.843892
545.714,0.973042,0.92919,,,,566.076,0.931687,0.844686
545.753,0.97331,0.929689,,,,566.118,0.932445,0.845478
545.792,0.973575,0.930186,,,,566.161,0.933198,0.846268
545.831,0.973838,0.93068,,,,566.203,0.933946,0.847056
545.87,0.974098,0.931172,,,,566.245,0.934691,0.847842
545.909,0.974354,0.931662,,,,566.288,0.93543,0.848625
545.948,0.974608,0.932149,,,,566.33,0.936165,0.849407
545.987,0.974859,0.932634,,,,566.373,0.936896,0.850187
546.026,0.975108,0.933117,,,,566.415,0.937622,0.850964
546.065,0.975353,0.933597,,,,566.458,0.938344,0.85174
546.104,0.975596,0.934075,,,,566.5,0.93906,0.852513
546.143,0.975836,0.934551,,,,566.543,0.939773,0.853284
546.182,0.976074,0.935025,,,,566.585,0.940481,0.854053
546.221,0.976309,0.935496,,,,566.628,0.941185,0.85482
546.26,0.976541,0.935964,,,,566.67,0.941883,0.855584
546.299,0.976771,0.93643,,,,566.712,0.942578,0.856347
546.338,0.976999,0.936894,,,,566.755,0.943268,0.857107
546.377,0.977223,0.937356,,,,566.797,0.943954,0.857866
546.416,0.977445,0.937815,,,,566.84,0.944635,0.858622
546.455,0.977663,0.938271,,,,566.882,0.945312,0.859376
546.494,0.977879,0.938726,,,,566.925,0.945983,0.860128
546.533,0.978092,0.939178,,,,566.967,0.946651,0.860877
546.572,0.978303,0.939629,,,,567.01,0.947313,0.861624
546.611,0.978511,0.940077,,,,567.052,0.947972,0.86237
546.65,0.978716,0.940523,,,,567.095,0.948625,0.863113
546.689,0.978919,0.940966,,,,567.137,0.949273,0.863854
546.728,0.97912,0.941408,,,,567.18,0.949917,0.864592
546.767,0.979318,0.941847,,,,567.222,0.950556,0.865329
546.806,0.979513,0.942284,,,,567.265,0.951191,0.866063
546.845,0.979706,0.942718,,,,567.307,0.95182,0.866795
546.884,0.979897,0.94315,,,,567.35,0.952445,0.867525
,,,,,,567.392,0.953064,0.868252
,,,,,,567.435,0.953679,0.868977
,,,,,,567.477,0.954289,0.8697
,,,,,,567.52,0.954894,0.870421
,,,,,,567.562,0.955494,0.87114
,,,,,,567.605,0.956089,0.871856
,,,,,,567.647,0.95668,0.87257
,,,,,,567.69,0.957265,0.873282
,,,,,,567.732,0.957846,0.873991
,,,,,,567.775,0.958422,0.874699
,,,,,,567.817,0.958993,0.875404
,,,,,,567.86,0.95956,0.876107
,,,,,,567.902,0.960121,0.876808
,,,,,,567.945,0.960678,0.877506
,,,,,,567.987,0.96123,0.878203
,,,,,,568.03,0.961777,0.878897
,,,,,,568.072,0.962319,0.879589
,,,,,,568.115,0.962857,0.880278
,,,,,,568.157,0.963389,0.880966
,,,,,,568.2,0.963917,0.88165
,,,,,,568.242,0.96444,0.882333
,,,,,,568.285,0.964958,0.883013
,,,,,,568.327,0.965471,0.883691
,,,,,,568.37,0.96598,0.884367
,,,,,,568.412,0.966484,0.885039
,,,,,,568.455,0.966984,0.88571
,,,,,,568.497,0.967479,0.886379
,,,,,,568.539,0.96797,0.887045
,,,,,,568.582,0.968455,0.887708
,,,,,,568.624,0.968937,0.88837
,,,,,,568.667,0.969413,0.88903
,,,,,,568.709,0.969885,0.889686
,,,,,,568.752,0.970353,0.890341
,,,,,,568.794,0.970816,0.890993
,,,,,,568.837,0.971275,0.891643
,,,,,,568.879,0.971729,0.892291
,,,,,,568.922,0.972178,0.892937
,,,,,,568.964,0.972623,0.89358
,,,,,,569.007,0.973063,0.894221
,,,,,,569.049,0.973498,0.89486
,,,,,,569.092,0.973928,0.895496
,,,,,,569.134,0.974354,0.896129
,,,,,,569.177,0.974776,0.896761
,,,,,,569.219,0.975192,0.89739
,,,,,,569.262,0.975605,0.898016
,,,,,,569.304,0.976012,0.898641
,,,,,,569.347,0.976416,0.899263
,,,,,,569.389,0.976814,0.899883
,,,,,,569.432,0.977209,0.900501
,,,,,,569.474,0.977598,0.901116
,,,,,,569.517,0.977983,0.901729
,,,,,,569.559,0.978363,0.90234
,,,,,,569.602,0.978739,0.902949
,,,,,,569.644,0.97911,0.903555
,,,,,,569.687,0.979477,0.904158
,,,,,,569.729,0.979839,0.90476
