# Conversion and rate: T (C), alpha (-), dalpha/dt (1/s) for each beta.
T_C_1K,alpha_1K,rate_dadt_1/s_1K,T_C_3K,alpha_3K,rate_dadt_1/s_3K,T_C_5K,alpha_5K,rate_dadt_1/s_5K
533.586,0.717529,0.000540402,546.754,0.498127,0.00205034,548.608,0.391458,0.00254942
533.625,0.718791,0.000538582,546.799,0.499972,0.00205174,548.65,0.392759,0.00255501
533.664,0.720048,0.000536747,546.844,0.501818,0.00205338,548.693,0.394063,0.00256041
533.703,0.721302,0.000534763,546.889,0.503665,0.00205511,548.735,0.39537,0.00256595
533.742,0.722551,0.000532689,546.934,0.505512,0.00205688,548.778,0.39668,0.00257163
533.781,0.723796,0.000530684,546.979,0.507362,0.00205871,548.82,0.397993,0.0025773
533.82,0.725036,0.000529033,547.024,0.509213,0.00206046,548.863,0.399309,0.00258279
533.859,0.726273,0.000527236,547.069,0.511065,0.00206211,548.905,0.400627,0.00258818
533.898,0.727505,0.000525649,547.113,0.512919,0.0020638,548.948,0.401948,0.00259357
533.937,0.728734,0.000523883,547.158,0.514773,0.00206548,548.99,0.40327,0.002599
533.976,0.72996,0.000522269,547.203,0.516629,0.00206689,549.033,0.404596,0.00260446
534.015,0.731182,0.00052085,547.248,0.518487,0.00206845,549.075,0.405925,0.00261006
534.054,0.732401,0.000519391,547.293,0.520347,0.00206985,549.117,0.407257,0.00261563
534.093,0.733617,0.000517847,547.338,0.522209,0.00207121,549.16,0.408593,0.00262119
534.132,0.734829,0.000516433,547.383,0.524072,0.00207236,549.202,0.409931,0.00262674
534.171,0.736036,0.000515155,547.428,0.525935,0.00207347,549.245,0.411272,0.0026322
534.21,0.73724,0.00051383,547.473,0.527799,0.00207453,549.287,0.412616,0.00263764
534.249,0.738441,0.000512277,547.518,0.529665,0.00207541,549.33,0.413963,0.00264302
534.288,0.739638,0.000510656,547.563,0.531531,0.00207615,549.372,0.415311,0.00264823
534.327,0.74083,0.000509265,547.608,0.533397,0.00207687,549.415,0.416663,0.00265342
534.366,0.74202,0.000508085,547.653,0.535265,0.00207756,549.457,0.418017,0.00265851
534.405,0.743207,0.000506647,547.698,0.537133,0.00207818,549.5,0.419375,0.00266357
534.444,0.744392,0.000505328,547.743,0.539002,0.00207869,549.542,0.420735,0.00266877
534.483,0.745573,0.000504034,547.788,0.540872,0.00207923,549.585,0.422098,0.00267387
534.522,0.746751,0.000502577,547.833,0.542742,0.00207971,549.628,0.423463,0.00267885
534.561,0.747926,0.000501326,547.878,0.544612,0.00208009,549.67,0.424831,0.00268372
534.6,0.749097,0.000499866,547.923,0.546482,0.00208048,549.712,0.4262,0.0026886
534.639,0.750265,0.000498467,547.968,0.548355,0.00208082,549.755,0.427574,0.00269349
534.678,0.751429,0.000497142,548.013,0.550228,0.0020812,549.798,0.42895,0.00269828
534.717,0.752589,0.000495683,548.058,0.552102,0.00208148,549.84,0.430328,0.00270294
534.756,0.753746,0.000494205,548.103,0.553975,0.00208164,549.883,0.431708,0.00270743
534.795,0.7549,0.000492839,548.148,0.555849,0.00208166,549.925,0.433091,0.0027119
534.834,0.756051,0.000491542,548.193,0.557724,0.00208162,549.968,0.434475,0.00271638
534.873,0.7572,0.000490258,548.238,0.559597,0.0020815,550.01,0.435861,0.00272093
534.912,0.758345,0.000488994,548.283,0.561471,0.00208118,550.053,0.43725,0.00272551
534.951,0.759488,0.000487852,548.328,0.563344,0.00208122,550.095,0.438641,0.0027301
534.99,0.760628,0.000486478,548.373,0.565218,0.00208129,550.138,0.440036,0.00273479
535.029,0.761765,0.00048526,548.418,0.567092,0.00208106,550.18,0.441432,0.00273942
535.068,0.7629,0.000483969,548.463,0.568966,0.00208096,550.223,0.44283,0.00274393
535.107,0.764031,0.000482667,548.508,0.57084,0.00208087,550.265,0.44423,0.00274853
535.146,0.76516,0.00048159,548.553,0.572715,0.00208072,550.308,0.445633,0.00275306
535.185,0.766285,0.000480327,548.598,0.574589,0.00208044,550.35,0.447037,0.00275766
535.224,0.767408,0.000479037,548.643,0.576464,0.00208015,550.393,0.448445,0.00276233
535.263,0.768527,0.000477837,548.688,0.578339,0.00207979,550.435,0.449855,0.00276701
535.302,0.769643,0.000476851,548.733,0.580214,0.00207939,550.478,0.451268,0.00277167
535.341,0.770757,0.000475915,548.778,0.582088,0.00207896,550.52,0.452681,0.0027762
535.38,0.77187,0.000475069,548.823,0.583963,0.00207844,550.563,0.454097,0.00278078
535.419,0.77298,0.000473775,548.868,0.585836,0.00207787,550.605,0.455516,0.00278535
535.458,0.774087,0.000472699,548.913,0.587709,0.00207724,550.648,0.456936,0.00278973
535.497,0.775191,0.000471644,548.958,0.589583,0.00207661,550.69,0.45836,0.00279415
535.536,0.776294,0.000470755,549.004,0.591456,0.00207579,550.732,0.459786,0.00279862
535.575,0.777394,0.000469853,549.049,0.593328,0.00207498,550.775,0.461214,0.00280311
535.614,0.778492,0.000468791,549.094,0.5952,0.00207398,550.817,0.462645,0.00280743
535.653,0.779587,0.000467729,549.139,0.597071,0.00207316,550.86,0.464077,0.00281155
535.692,0.78068,0.000466851,549.184,0.598942,0.00207222,550.902,0.465512,0.00281565
535.731,0.781771,0.000465979,549.229,0.60081,0.00207123,550.945,0.466949,0.00281972
535.77,0.78286,0.000465215,549.274,0.602678,0.00207013,550.987,0.468389,0.00282378
535.809,0.783947,0.000464536,549.319,0.604543,0.00206883,551.03,0.469831,0.00282781
535.848,0.785033,0.000464052,549.364,0.606407,0.00206744,551.073,0.471274,0.00283183
535.887,0.786117,0.00046357,549.409,0.608269,0.0020661,551.115,0.47272,0.00283574
535.926,0.787201,0.000462981,549.454,0.610131,0.00206483,551.158,0.474168,0.00283961
535.965,0.788283,0.000461956,549.499,0.61199,0.00206334,551.2,0.475617,0.00284346
536.004,0.789362,0.000461141,549.544,0.613847,0.00206184,551.243,0.477068,0.00284724
536.043,0.790439,0.000460397,549.59,0.615704,0.00206034,551.285,0.478521,0.00285086
536.082,0.791513,0.000459612,549.635,0.617559,0.00205878,551.328,0.479975,0.00285446
536.121,0.792587,0.000458895,549.68,0.619411,0.0020572,551.37,0.481432,0.00285806
536.16,0.793659,0.000458275,549.725,0.621262,0.00205577,551.413,0.482891,0.00286163
536.199,0.79473,0.000457549,549.77,0.623114,0.00205415,551.455,0.484353,0.00286496
536.238,0.795799,0.000456756,549.815,0.624964,0.00205242,551.498,0.485816,0.00286815
536.277,0.796866,0.000455945,549.86,0.626812,0.00205053,551.54,0.48728,0.00287123
536.316,0.797932,0.000455294,549.905,0.62866,0.0020485,551.583,0.488745,0.0028743
536.355,0.798996,0.000454362,549.95,0.630505,0.00204638,551.625,0.490214,0.00287737
536.394,0.800058,0.000453446,549.995,0.632347,0.00204404,551.668,0.491683,0.00288057
536.432,0.801117,0.000452554,550.04,0.634187,0.00204139,551.71,0.493155,0.00288373
536.471,0.802176,0.000451684,550.085,0.636025,0.00203853,551.753,0.494627,0.00288678
536.511,0.803232,0.00045084,550.13,0.63786,0.00203564,551.795,0.496101,0.00288967
536.55,0.804287,0.000449922,550.175,0.639692,0.0020328,551.838,0.497576,0.00289262
536.589,0.805339,0.000449281,550.22,0.641521,0.00202995,551.88,0.499052,0.00289557
536.628,0.80639,0.00044842,550.265,0.643348,0.00202709,551.923,0.50053,0.00289851
536.667,0.807439,0.000447499,550.31,0.645172,0.00202412,551.965,0.50201,0.00290147
536.706,0.808486,0.000446771,550.355,0.646993,0.00202132,552.008,0.503491,0.00290451
536.745,0.809531,0.000445861,550.4,0.648812,0.00201848,552.05,0.504973,0.00290759
536.784,0.810575,0.000445023,550.445,0.650629,0.00201564,552.093,0.506456,0.00291064
536.823,0.811616,0.000444329,550.49,0.652442,0.00201288,552.135,0.507942,0.00291346
536.862,0.812656,0.00044354,550.535,0.654252,0.00201004,552.178,0.509428,0.00291596
536.901,0.813694,0.000442847,550.58,0.65606,0.00200719,552.22,0.510916,0.00291846
536.94,0.814729,0.000441954,550.625,0.657864,0.00200433,552.263,0.512405,0.0029211
536.979,0.815763,0.000440996,550.67,0.659665,0.00200138,552.305,0.513897,0.00292404
537.018,0.816794,0.000440318,550.715,0.661463,0.00199836,552.348,0.51539,0.00292722
537.057,0.817823,0.00043966,550.76,0.663259,0.00199546,552.39,0.516883,0.00293079
537.096,0.818851,0.000438957,550.805,0.66505,0.00199236,552.433,0.518379,0.00293463
537.135,0.819878,0.000438217,550.85,0.66684,0.00198916,552.475,0.519877,0.00293876
537.174,0.820903,0.000437602,550.895,0.668628,0.00198606,552.518,0.521377,0.002943
537.213,0.821926,0.000436969,550.94,0.670411,0.00198308,552.561,0.522881,0.00294734
537.252,0.822948,0.000436583,550.985,0.672193,0.00197973,552.603,0.524386,0.00295202
537.291,0.82397,0.000436068,551.03,0.673971,0.00197635,552.646,0.525894,0.00295682
537.33,0.824991,0.000435646,551.075,0.675746,0.00197295,552.688,0.527404,0.00296165
537.369,0.82601,0.000435219,551.12,0.677517,0.00196939,552.731,0.528916,0.00296655
537.408,0.827028,0.000434628,551.165,0.679284,0.00196577,552.773,0.530431,0.0029714
537.447,0.828044,0.000433995,551.209,0.681049,0.00196212,552.816,0.531948,0.00297617
537.486,0.829059,0.000433353,551.254,0.68281,0.00195837,552.858,0.533468,0.00298093
537.525,0.830073,0.000432795,551.299,0.684567,0.00195441,552.901,0.534991,0.00298551
537.564,0.831085,0.000432499,551.344,0.686322,0.0019505,552.943,0.536516,0.00298992
537.603,0.832097,0.000432032,551.389,0.688073,0.00194659,552.986,0.538042,0.0029942
537.642,0.833109,0.000431495,551.434,0.689821,0.00194242,553.028,0.539571,0.00299827
537.681,0.834119,0.000430927,551.479,0.691566,0.00193823,553.071,0.541102,0.00300195
537.72,0.835127,0.000430332,551.524,0.693309,0.00193405,553.113,0.542634,0.00300531
537.759,0.836134,0.0004295,551.569,0.695048,0.00192957,553.156,0.544169,0.00300832
537.798,0.837139,0.000428844,551.614,0.696782,0.00192499,553.198,0.545704,0.00301113
537.837,0.838142,0.000428205,551.659,0.698513,0.00192029,553.241,0.547241,0.00301352
537.876,0.839144,0.000427501,551.704,0.700241,0.00191531,553.283,0.548778,0.00301556
537.915,0.840143,0.000426597,551.749,0.701963,0.00190998,553.326,0.550317,0.00301733
537.954,0.84114,0.000425982,551.794,0.703681,0.00190444,553.368,0.551857,0.00301882
537.993,0.842135,0.000425198,551.839,0.705393,0.00189904,553.411,0.553397,0.00301989
538.032,0.843128,0.000424333,551.884,0.707101,0.00189385,553.453,0.554937,0.00302055
538.071,0.84412,0.000423683,551.929,0.708804,0.00188888,553.496,0.556477,0.00302091
538.11,0.84511,0.000422893,551.974,0.710502,0.00188391,553.538,0.558018,0.00302107
538.149,0.846098,0.000422005,552.019,0.712196,0.00187904,553.581,0.559559,0.00302092
538.188,0.847085,0.00042103,552.064,0.713886,0.00187409,553.623,0.561098,0.0030205
538.227,0.848069,0.000420145,552.109,0.715571,0.00186927,553.666,0.562637,0.00301982
538.266,0.849051,0.000419349,552.154,0.717251,0.0018646,553.708,0.564176,0.00301891
538.305,0.850032,0.000418416,552.199,0.718927,0.0018598,553.751,0.565715,0.00301768
538.344,0.85101,0.000417522,552.244,0.7206,0.001855,553.793,0.567254,0.00301611
538.383,0.851985,0.000416565,552.289,0.722267,0.00185015,553.836,0.568791,0.00301428
538.422,0.852958,0.000415422,552.334,0.723929,0.00184518,553.878,0.570327,0.00301251
538.461,0.853929,0.000414505,552.379,0.725587,0.00184047,553.921,0.571863,0.00301108
538.5,0.854897,0.000413519,552.424,0.727239,0.00183567,553.963,0.573398,0.00300988
538.539,0.855863,0.000412671,552.469,0.728888,0.00183097,554.006,0.574934,0.00300895
538.578,0.856827,0.00041194,552.514,0.730532,0.00182637,554.048,0.576469,0.0030081
538.617,0.857789,0.00041109,552.559,0.732172,0.00182183,554.091,0.578004,0.00300729
538.656,0.85875,0.000410189,552.604,0.733808,0.00181706,554.133,0.579538,0.00300658
538.695,0.859708,0.000409323,552.649,0.73544,0.00181221,554.176,0.581071,0.003006
538.734,0.860664,0.000408555,552.694,0.737068,0.00180762,554.218,0.582604,0.00300544
538.773,0.861618,0.000407666,552.739,0.738692,0.00180275,554.261,0.584136,0.00300503
538.812,0.86257,0.000406662,552.784,0.740312,0.00179754,554.303,0.585668,0.00300475
538.851,0.86352,0.00040557,552.829,0.741927,0.00179251,554.346,0.5872,0.00300454
538.89,0.864467,0.000404518,552.874,0.743536,0.0017873,554.388,0.588733,0.00300435
538.929,0.865412,0.000403528,552.919,0.745141,0.00178196,554.431,0.590265,0.00300422
538.968,0.866355,0.000402375,552.964,0.746741,0.00177654,554.473,0.591797,0.00300413
539.007,0.867295,0.000401182,553.009,0.748336,0.00177135,554.516,0.59333,0.00300407
539.046,0.868232,0.000399921,553.054,0.749926,0.00176593,554.558,0.594863,0.00300389
539.085,0.869166,0.000398687,553.099,0.751511,0.00176032,554.601,0.596394,0.00300368
539.124,0.870098,0.000397413,553.144,0.753092,0.00175475,554.643,0.597926,0.00300354
539.163,0.871027,0.000396253,553.189,0.754668,0.00174922,554.686,0.599458,0.00300346
539.202,0.871953,0.000395171,553.234,0.756239,0.00174357,554.728,0.60099,0.00300339
539.241,0.872877,0.000394081,553.279,0.757806,0.00173799,554.771,0.602521,0.00300326
539.28,0.873797,0.000393004,553.324,0.759367,0.00173244,554.813,0.604054,0.00300312
539.319,0.874715,0.000391915,553.369,0.760922,0.00172685,554.856,0.605586,0.003003
539.358,0.875632,0.000390946,553.414,0.762473,0.00172099,554.898,0.607117,0.00300279
539.397,0.876545,0.000389839,553.459,0.764018,0.00171514,554.941,0.608649,0.00300245
539.436,0.877456,0.000388789,553.504,0.765558,0.00170915,554.983,0.61018,0.00300209
539.475,0.878365,0.000387714,553.548,0.767092,0.0017032,555.026,0.61171,0.00300178
539.514,0.879271,0.000386677,553.593,0.768621,0.00169755,555.068,0.61324,0.00300143
539.553,0.880175,0.000385423,553.638,0.770145,0.00169195,555.111,0.61477,0.0030012
539.592,0.881075,0.000384435,553.683,0.771663,0.00168646,555.153,0.616299,0.00300086
539.631,0.881974,0.000383506,553.728,0.773177,0.00168087,555.196,0.617829,0.00300032
539.67,0.88287,0.000382561,553.773,0.774685,0.00167533,555.238,0.619359,0.00299967
539.709,0.883764,0.000381547,553.818,0.776188,0.00167,555.281,0.620889,0.00299899
539.748,0.884655,0.000380569,553.863,0.777686,0.00166454,555.323,0.622419,0.00299818
539.787,0.885544,0.000379425,553.908,0.77918,0.00165918,555.366,0.623948,0.00299738
539.826,0.886431,0.000378387,553.953,0.780667,0.00165376,555.408,0.625476,0.00299647
539.865,0.887315,0.000377312,553.998,0.782152,0.00164829,555.451,0.627003,0.00299542
539.904,0.888196,0.000376339,554.043,0.783631,0.00164288,555.493,0.62853,0.00299433
539.943,0.889076,0.000375296,554.088,0.785104,0.00163749,555.536,0.630057,0.00299312
539.982,0.889953,0.000374332,554.133,0.786573,0.00163223,555.578,0.631583,0.00299183
540.021,0.890828,0.000373544,554.178,0.788037,0.00162718,555.621,0.633109,0.00299052
540.06,0.891702,0.000372539,554.223,0.789498,0.00162204,555.663,0.634633,0.00298936
540.099,0.892572,0.000371335,554.267,0.790952,0.00161703,555.706,0.636157,0.00298814
540.138,0.89344,0.000370262,554.312,0.792404,0.00161173,555.748,0.637679,0.00298673
540.177,0.894305,0.000368939,554.357,0.793851,0.00160636,555.791,0.639201,0.00298511
540.216,0.895167,0.00036753,554.402,0.795293,0.00160094,555.833,0.640722,0.00298366
540.255,0.896025,0.000366103,554.447,0.796731,0.00159553,555.876,0.642242,0.00298234
540.294,0.89688,0.000364401,554.492,0.798164,0.00159033,555.918,0.643763,0.00298097
540.333,0.89773,0.000362498,554.537,0.799592,0.00158476,555.961,0.645282,0.00297955
540.372,0.898576,0.00036062,554.582,0.801016,0.00157914,556.003,0.6468,0.00297801
540.411,0.899417,0.000358989,554.627,0.802435,0.00157372,556.045,0.648317,0.00297632
540.45,0.900255,0.000357145,554.672,0.803848,0.00156842,556.088,0.649832,0.00297455
540.489,0.901088,0.000355375,554.717,0.805256,0.00156307,556.13,0.651346,0.00297275
540.528,0.901916,0.000353437,554.762,0.80666,0.00155778,556.173,0.65286,0.00297089
540.567,0.902741,0.00035145,554.807,0.808059,0.00155249,556.215,0.654373,0.00296877
540.606,0.903561,0.000349693,554.852,0.809454,0.00154683,556.258,0.655886,0.00296642
540.645,0.904378,0.000347999,554.897,0.810844,0.00154121,556.3,0.657398,0.00296406
540.684,0.905189,0.000346347,554.942,0.812228,0.00153576,556.343,0.658908,0.00296169
540.723,0.905997,0.000344635,554.987,0.813608,0.00153027,556.385,0.660417,0.00295932
540.762,0.906801,0.000342874,555.032,0.814983,0.00152477,556.428,0.661925,0.00295704
540.8,0.907601,0.000341087,555.077,0.816353,0.00151935,556.47,0.663431,0.00295477
540.839,0.908396,0.000339277,555.122,0.817718,0.00151396,556.513,0.664937,0.00295271
540.878,0.909186,0.000337461,555.167,0.819079,0.00150853,556.555,0.666442,0.00295061
540.917,0.909972,0.000335596,555.212,0.820436,0.00150289,556.598,0.667946,0.00294822
540.956,0.910755,0.000333775,555.257,0.821787,0.00149761,556.64,0.669448,0.00294599
540.995,0.911533,0.00033195,555.302,0.823133,0.00149225,556.683,0.670949,0.00294369
541.034,0.912306,0.000330124,555.347,0.824475,0.00148693,556.725,0.67245,0.00294134
541.073,0.913075,0.00032834,555.392,0.825812,0.00148169,556.768,0.67395,0.00293892
541.112,0.91384,0.000326621,555.437,0.827144,0.00147645,556.81,0.675447,0.0029365
541.151,0.914602,0.000324957,555.482,0.828472,0.00147128,556.853,0.676944,0.00293388
541.19,0.915359,0.000323183,555.527,0.829793,0.00146598,556.895,0.678441,0.00293112
541.229,0.916112,0.000321455,555.572,0.831111,0.00146083,556.938,0.679935,0.00292846
541.268,0.916862,0.000319569,555.617,0.832423,0.00145562,556.98,0.681429,0.00292587
541.307,0.917606,0.000317846,555.662,0.833731,0.00145039,557.023,0.682921,0.00292315
541.346,0.918347,0.000316214,555.707,0.835034,0.00144517,557.065,0.684413,0.00292035
541.385,0.919084,0.000314521,555.753,0.836333,0.00143996,557.108,0.685902,0.00291714
541.424,0.919817,0.00031296,555.798,0.837626,0.00143481,557.15,0.68739,0.00291381
541.463,0.920547,0.000311421,555.842,0.838915,0.00142953,557.193,0.688876,0.0029106
541.502,0.921273,0.000309637,555.888,0.840199,0.00142419,557.235,0.690359,0.00290725
541.54,0.921994,0.000307977,555.933,0.841479,0.00141909,557.278,0.691843,0.00290398
541.579,0.922712,0.000306309,555.978,0.842754,0.00141404,557.32,0.693323,0.00290069
541.618,0.923425,0.00030435,556.023,0.844025,0.00140872,557.363,0.694801,0.00289725
541.657,0.924134,0.000302359,556.068,0.84529,0.00140339,557.405,0.696278,0.00289339
541.696,0.924839,0.000300462,556.113,0.846552,0.00139801,557.448,0.697754,0.0028895
541.735,0.925538,0.000298396,556.158,0.847809,0.00139276,557.49,0.699228,0.00288555
541.774,0.926233,0.00029628,556.203,0.849061,0.00138759,557.533,0.700698,0.00288185
541.813,0.926923,0.000294084,556.248,0.850308,0.00138244,557.575,0.702166,0.00287795
541.852,0.927608,0.000291879,556.293,0.851551,0.00137731,557.618,0.703633,0.00287382
541.891,0.928287,0.000289772,556.338,0.852789,0.001372,557.66,0.705098,0.00286957
541.93,0.928962,0.000287771,556.383,0.854022,0.00136656,557.703,0.706561,0.00286511
541.969,0.929631,0.000285842,556.428,0.855249,0.00136115,557.745,0.708022,0.00286056
542.008,0.930297,0.000283791,556.473,0.856472,0.0013558,557.788,0.709481,0.00285596
542.047,0.930958,0.000281937,556.518,0.857691,0.0013502,557.83,0.710937,0.00285128
542.086,0.931615,0.00028,556.563,0.858904,0.00134469,557.873,0.712391,0.00284649
542.125,0.932267,0.000278046,556.608,0.860112,0.00133929,557.915,0.713842,0.00284159
542.164,0.932914,0.000276072,556.653,0.861315,0.00133384,557.958,0.715291,0.00283649
542.203,0.933558,0.00027425,556.698,0.862514,0.00132837,558.001,0.716737,0.00283139
542.242,0.934196,0.000271957,556.743,0.863709,0.00132307,558.043,0.718181,0.00282643
542.281,0.93483,0.00026963,556.788,0.864898,0.00131795,558.086,0.719622,0.00282151
542.32,0.935458,0.000267475,556.833,0.866083,0.00131273,558.128,0.721061,0.0028166
542.359,0.93608,0.000264928,556.878,0.867263,0.00130742,558.171,0.722498,0.00281162
542.398,0.936698,0.000262698,556.923,0.868438,0.00130198,558.213,0.723932,0.00280674
542.437,0.93731,0.000260531,556.968,0.869608,0.00129665,558.256,0.725362,0.00280165
542.476,0.937918,0.000258359,557.013,0.870773,0.00129127,558.298,0.726791,0.0027966
542.515,0.938521,0.000256328,557.058,0.871933,0.00128593,558.341,0.728216,0.0027917
542.554,0.939119,0.000254329,557.103,0.873089,0.00128051,558.383,0.729639,0.0027864
542.593,0.939712,0.000252304,557.148,0.874239,0.00127507,558.426,0.731059,0.00278118
542.632,0.940301,0.000250241,557.193,0.875383,0.00126976,558.468,0.732476,0.00277604
542.671,0.940884,0.000248112,557.238,0.876523,0.0012644,558.511,0.733891,0.00277088
542.71,0.941463,0.000245766,557.283,0.877658,0.00125899,558.553,0.735303,0.00276574
542.749,0.942036,0.000243748,557.328,0.878787,0.00125355,558.596,0.736713,0.00276063
542.788,0.942604,0.000241848,557.373,0.879912,0.00124825,558.638,0.73812,0.00275546
542.827,0.943168,0.000239905,557.418,0.881033,0.00124279,558.681,0.739524,0.00274997
542.866,0.943728,0.00023779,557.463,0.882148,0.00123741,558.723,0.740924,0.00274435
542.905,0.944282,0.000235753,557.508,0.88326,0.00123204,558.766,0.742322,0.00273871
542.944,0.944832,0.000233874,557.553,0.884366,0.00122654,558.808,0.743716,0.00273309
542.983,0.945378,0.000232123,557.598,0.885468,0.00122092,558.851,0.745107,0.00272762
543.022,0.945919,0.000230205,557.643,0.886564,0.00121523,558.893,0.746495,0.00272213
543.061,0.946456,0.000228363,557.688,0.887656,0.00120975,558.936,0.74788,0.00271645
543.1,0.946988,0.000226469,557.733,0.888743,0.00120414,558.978,0.749263,0.00271082
543.139,0.947516,0.00022433,557.778,0.889824,0.00119838,559.021,0.750643,0.00270509
543.178,0.948039,0.000222088,557.823,0.890901,0.00119265,559.063,0.752019,0.00269927
543.217,0.948556,0.0002198,557.868,0.891973,0.001187,559.105,0.753393,0.0026936
543.256,0.949069,0.00021758,557.913,0.89304,0.00118131,559.148,0.754764,0.00268806
543.295,0.949576,0.000215485,557.958,0.894101,0.00117554,559.19,0.756133,0.00268242
543.334,0.950078,0.000213332,558.003,0.895158,0.00116984,559.233,0.757498,0.00267672
543.373,0.950576,0.000211367,558.048,0.896209,0.00116416,559.275,0.75886,0.00267074
543.412,0.951069,0.000209383,558.093,0.897256,0.0011584,559.318,0.76022,0.0026647
543.451,0.951557,0.000207485,558.138,0.898297,0.0011526,559.36,0.761577,0.00265866
543.49,0.952041,0.00020571,558.183,0.899334,0.00114677,559.403,0.762931,0.00265256
543.529,0.95252,0.000204012,558.229,0.900364,0.0011411,559.445,0.764281,0.00264647
543.568,0.952996,0.000202262,558.274,0.90139,0.00113556,559.488,0.765629,0.0026403
543.608,0.953468,0.00020051,558.319,0.902411,0.00112985,559.53,0.766974,0.00263408
543.647,0.953935,0.000198631,558.364,0.903427,0.00112429,559.573,0.768316,0.00262792
543.686,0.954397,0.000196735,558.409,0.904437,0.00111872,559.615,0.769654,0.00262158
543.725,0.954856,0.0001949,558.454,0.905443,0.00111304,559.658,0.770989,0.00261509
543.764,0.95531,0.000192887,558.499,0.906443,0.00110739,559.7,0.77232,0.00260881
543.803,0.955759,0.000190617,558.544,0.907438,0.00110193,559.743,0.773648,0.00260264
543.842,0.956203,0.000188802,558.589,0.908428,0.00109653,559.785,0.774972,0.00259647
543.881,0.956643,0.00018697,558.634,0.909413,0.00109098,559.828,0.776294,0.00259019
543.92,0.957079,0.000184979,558.679,0.910393,0.00108552,559.87,0.777613,0.00258397
543.959,0.957511,0.000183477,558.724,0.911368,0.00108008,559.913,0.778928,0.00257781
543.998,0.957938,0.000181728,558.769,0.912339,0.00107457,559.955,0.78024,0.00257168
544.037,0.958362,0.000179974,558.814,0.913304,0.00106905,559.997,0.781549,0.00256545
544.076,0.958781,0.000178243,558.859,0.914265,0.00106366,560.04,0.782854,0.00255906
544.115,0.959196,0.000176368,558.904,0.915222,0.0010583,560.082,0.784157,0.00255261
544.154,0.959607,0.000174417,558.949,0.916173,0.00105287,560.125,0.785457,0.00254644
544.193,0.960013,0.000172526,558.994,0.91712,0.00104724,560.167,0.786754,0.00254031
544.232,0.960414,0.000170682,559.039,0.918061,0.00104139,560.21,0.788048,0.00253418
544.271,0.960812,0.000168897,559.085,0.918998,0.00103552,560.252,0.789338,0.00252806
544.31,0.961206,0.000167465,559.13,0.919928,0.00102953,560.295,0.790625,0.00252182
544.349,0.961596,0.000165811,559.175,0.920853,0.00102362,560.337,0.79191,0.00251544
544.388,0.961982,0.000163967,559.22,0.921773,0.00101764,560.38,0.793192,0.002509
544.427,0.962364,0.000162198,559.265,0.922687,0.00101172,560.422,0.79447,0.0025028
544.466,0.962741,0.000160648,559.31,0.923596,0.00100575,560.465,0.795746,0.00249647
544.505,0.963115,0.000159233,559.355,0.9245,0.000999724,560.507,0.797017,0.00249015
544.544,0.963486,0.000157557,559.4,0.925398,0.000993643,560.55,0.798285,0.00248375
544.583,0.963852,0.000155938,559.445,0.926292,0.00098754,560.592,0.79955,0.00247731
544.622,0.964215,0.000154315,559.49,0.927179,0.000981304,560.635,0.800812,0.0024709
544.661,0.964574,0.000152668,559.535,0.92806,0.000974801,560.677,0.802071,0.0024645
544.7,0.96493,0.000150954,559.58,0.928936,0.000968589,560.72,0.803327,0.00245801
544.739,0.965281,0.000149465,559.625,0.929806,0.000962278,560.762,0.804579,0.00245149
544.778,0.965629,0.000148076,559.67,0.93067,0.000955817,560.805,0.805829,0.00244493
544.817,0.965974,0.000146703,559.715,0.931528,0.000949522,560.847,0.807075,0.00243817
544.856,0.966317,0.000145426,559.76,0.932381,0.000943187,560.89,0.808317,0.0024312
544.895,0.966656,0.000144146,559.806,0.933228,0.000936991,560.932,0.809555,0.00242409
544.934,0.966992,0.000142674,559.851,0.93407,0.000930802,560.975,0.81079,0.00241693
544.973,0.967324,0.000141267,559.896,0.934905,0.000924477,561.018,0.812021,0.00240962
545.012,0.967653,0.000140095,559.941,0.935734,0.000918092,561.06,0.813248,0.00240227
545.051,0.96798,0.000138867,559.986,0.936557,0.000911669,561.103,0.814473,0.00239499
545.09,0.968304,0.000137569,560.031,0.937375,0.000905306,561.145,0.815692,0.00238774
545.129,0.968624,0.000136223,560.076,0.938186,0.00089876,561.188,0.816908,0.00238045
545.168,0.968941,0.000134947,560.12,0.938991,0.000892134,561.23,0.818121,0.00237321
545.207,0.969256,0.000133698,560.165,0.93979,0.000885763,561.273,0.81933,0.00236629
545.246,0.969567,0.000132165,560.21,0.940583,0.000879323,561.315,0.820535,0.00235919
545.285,0.969874,0.000130828,560.255,0.94137,0.000872844,561.358,0.821737,0.00235226
545.324,0.970179,0.000129309,560.3,0.942152,0.000866463,561.4,0.822936,0.00234526
545.363,0.97048,0.000127985,560.345,0.942927,0.000860095,561.443,0.82413,0.00233819
545.402,0.970777,0.000126634,560.39,0.943698,0.000853792,561.485,0.825321,0.00233111
545.441,0.971072,0.000125187,560.435,0.944463,0.000847474,561.528,0.826509,0.00232395
545.48,0.971363,0.000123717,560.48,0.945222,0.000841085,561.57,0.827694,0.00231687
545.519,0.971651,0.000122378,560.525,0.945976,0.000834535,561.613,0.828875,0.00230981
545.558,0.971936,0.000120917,560.57,0.946723,0.000827791,561.655,0.830052,0.00230287
