# Conversion and rate: T (C), alpha (-), dalpha/dt (1/s) for each beta.
T_C_1K,alpha_1K,rate_dadt_1/s_1K,T_C_3K,alpha_3K,rate_dadt_1/s_3K,T_C_5K,alpha_5K,rate_dadt_1/s_5K
331.816,0.0225751,6.2748e-05,343.227,0.023604,0.000208366,348.969,0.0215924,0.000319328
331.85,0.0227032,6.31084e-05,343.26,0.0237382,0.000209564,349.001,0.0217148,0.000321161
331.883,0.0228321,6.3471e-05,343.292,0.0238731,0.000210769,349.033,0.0218379,0.000323004
331.917,0.0229617,6.38357e-05,343.324,0.0240088,0.000211981,349.065,0.0219617,0.000324859
331.951,0.023092,6.42026e-05,343.356,0.0241452,0.0002132,349.097,0.0220862,0.000326724
331.985,0.0232231,6.45715e-05,343.388,0.0242825,0.000214426,349.129,0.0222114,0.000328601
332.019,0.023355,6.49427e-05,343.42,0.0244205,0.000215659,349.16,0.0223374,0.000330488
332.053,0.0234876,6.5316e-05,343.452,0.0245594,0.0002169,349.192,0.022464,0.000332386
332.087,0.023621,6.56915e-05,343.484,0.024699,0.000218148,349.224,0.0225914,0.000334295
332.121,0.0237551,6.60691e-05,343.516,0.0248394,0.000219403,349.256,0.0227195,0.000336216
332.155,0.02389,6.6449e-05,343.548,0.0249807,0.000220665,349.288,0.0228484,0.000338147
332.189,0.0240257,6.68311e-05,343.58,0.0251227,0.000221935,349.32,0.022978,0.00034009
332.223,0.0241621,6.72155e-05,343.613,0.0252656,0.000223212,349.352,0.0231083,0.000342045
332.257,0.0242994,6.76021e-05,343.645,0.0254093,0.000224497,349.383,0.0232394,0.000344011
332.291,0.0244374,6.79909e-05,343.677,0.0255538,0.000225789,349.415,0.0233713,0.000345988
332.325,0.0245763,6.8382e-05,343.709,0.0256992,0.000227089,349.447,0.0235039,0.000347977
332.359,0.0247159,6.87754e-05,343.741,0.0258454,0.000228396,349.479,0.0236372,0.000349977
332.393,0.0248563,6.91711e-05,343.773,0.0259924,0.000229711,349.511,0.0237714,0.000351989
332.426,0.0249976,6.95691e-05,343.805,0.0261403,0.000231034,349.543,0.0239063,0.000354013
332.46,0.0251396,6.99694e-05,343.837,0.026289,0.000232364,349.574,0.024042,0.000356049
332.494,0.0252825,7.03721e-05,343.869,0.0264386,0.000233702,349.606,0.0241784,0.000358096
332.528,0.0254262,7.07771e-05,343.901,0.026589,0.000235048,349.638,0.0243157,0.000360156
332.562,0.0255707,7.11845e-05,343.934,0.0267404,0.000236402,349.67,0.0244537,0.000362227
332.596,0.0257161,7.15943e-05,343.966,0.0268925,0.000237764,349.702,0.0245925,0.000364311
332.63,0.0258622,7.20064e-05,343.998,0.0270456,0.000239133,349.734,0.0247321,0.000366407
332.664,0.0260093,7.2421e-05,344.03,0.0271995,0.000240511,349.766,0.0248726,0.000368515
332.698,0.0261571,7.2838e-05,344.062,0.0273544,0.000241896,349.797,0.0250138,0.000370636
332.732,0.0263059,7.32574e-05,344.094,0.0275101,0.00024329,349.829,0.0251559,0.000372768
332.766,0.0264555,7.36792e-05,344.126,0.0276667,0.000244692,349.861,0.0252987,0.000374914
332.8,0.0266059,7.41035e-05,344.158,0.0278242,0.000246102,349.893,0.0254424,0.000377071
332.834,0.0267572,7.45303e-05,344.19,0.0279827,0.00024752,349.925,0.0255869,0.000379242
332.868,0.0269094,7.49596e-05,344.222,0.028142,0.000248946,349.957,0.0257323,0.000381425
332.902,0.0270625,7.53914e-05,344.254,0.0283023,0.000250381,349.988,0.0258785,0.000383621
332.935,0.0272164,7.58257e-05,344.287,0.0284635,0.000251824,350.02,0.0260255,0.000385829
332.969,0.0273712,7.62626e-05,344.319,0.0286256,0.000253276,350.052,0.0261734,0.000388051
333.003,0.027527,7.6702e-05,344.351,0.0287886,0.000254736,350.084,0.0263221,0.000390285
333.037,0.0276836,7.71439e-05,344.383,0.0289526,0.000256205,350.116,0.0264717,0.000392533
333.071,0.0278411,7.75884e-05,344.415,0.0291176,0.000257682,350.148,0.0266221,0.000394793
333.105,0.0279995,7.80356e-05,344.447,0.0292834,0.000259167,350.18,0.0267734,0.000397067
333.139,0.0281589,7.84853e-05,344.479,0.0294503,0.000260662,350.211,0.0269256,0.000399354
333.173,0.0283191,7.89376e-05,344.511,0.0296181,0.000262165,350.243,0.0270787,0.000401654
333.207,0.0284803,7.93926e-05,344.543,0.0297869,0.000263676,350.275,0.0272326,0.000403968
333.241,0.0286424,7.98502e-05,344.575,0.0299566,0.000265197,350.307,0.0273874,0.000406295
333.275,0.0288055,8.03105e-05,344.608,0.0301273,0.000266726,350.339,0.0275432,0.000408636
333.309,0.0289695,8.07735e-05,344.64,0.030299,0.000268265,350.371,0.0276998,0.000410991
333.343,0.0291344,8.12392e-05,344.672,0.0304717,0.000269812,350.402,0.0278573,0.000413359
333.377,0.0293003,8.17076e-05,344.704,0.0306454,0.000271368,350.434,0.0280157,0.000415741
333.411,0.0294671,8.21787e-05,344.736,0.0308201,0.000272934,350.466,0.0281751,0.000418137
333.444,0.0296349,8.26526e-05,344.768,0.0309958,0.000274508,350.498,0.0283353,0.000420547
333.478,0.0298037,8.31292e-05,344.8,0.0311726,0.000276092,350.53,0.0284965,0.000422971
333.512,0.0299734,8.36086e-05,344.832,0.0313503,0.000277685,350.562,0.0286586,0.000425409
333.546,0.0301441,8.40908e-05,344.864,0.0315291,0.000279287,350.594,0.0288217,0.000427861
333.58,0.0303158,8.45758e-05,344.896,0.0317089,0.000280898,350.625,0.0289856,0.000430328
333.614,0.0304885,8.50636e-05,344.928,0.0318897,0.000282519,350.657,0.0291506,0.000432809
333.648,0.0306622,8.55542e-05,344.961,0.0320716,0.000284149,350.689,0.0293164,0.000435304
333.682,0.0308369,8.60477e-05,344.993,0.0322545,0.000285789,350.721,0.0294833,0.000437814
333.716,0.0310126,8.65441e-05,345.025,0.0324385,0.000287438,350.753,0.0296511,0.000440339
333.75,0.0311893,8.70434e-05,345.057,0.0326235,0.000289097,350.785,0.0298198,0.000442878
333.784,0.0313671,8.75456e-05,345.089,0.0328096,0.000290765,350.816,0.0299896,0.000445432
333.818,0.0315458,8.80506e-05,345.121,0.0329968,0.000292443,350.848,0.0301603,0.000448001
333.852,0.0317256,8.85587e-05,345.153,0.0331851,0.000294131,350.88,0.030332,0.000450585
333.886,0.0319065,8.90696e-05,345.185,0.0333744,0.000295829,350.912,0.0305047,0.000453184
333.92,0.0320883,8.95836e-05,345.217,0.0335649,0.000297536,350.944,0.0306784,0.000455798
333.953,0.0322713,9.01005e-05,345.249,0.0337564,0.000299253,350.976,0.0308531,0.000458427
333.987,0.0324552,9.06205e-05,345.282,0.0339491,0.000300981,351.008,0.0310288,0.000461071
334.021,0.0326403,9.11434e-05,345.314,0.0341428,0.000302718,351.039,0.0312055,0.000463731
334.055,0.0328264,9.16694e-05,345.346,0.0343377,0.000304466,351.071,0.0313832,0.000466407
334.089,0.0330136,9.21985e-05,345.378,0.0345337,0.000306223,351.103,0.031562,0.000469097
334.123,0.0332018,9.27306e-05,345.41,0.0347308,0.000307991,351.135,0.0317418,0.000471804
334.157,0.0333912,9.32658e-05,345.442,0.0349291,0.000309769,351.167,0.0319226,0.000474526
334.191,0.0335816,9.38041e-05,345.474,0.0351285,0.000311557,351.199,0.0321045,0.000477264
334.225,0.0337732,9.43455e-05,345.506,0.0353291,0.000313356,351.23,0.0322874,0.000480018
334.259,0.0339658,9.48901e-05,345.538,0.0355308,0.000315165,351.262,0.0324714,0.000482788
334.293,0.0341596,9.54379e-05,345.57,0.0357337,0.000316985,351.294,0.0326564,0.000485574
334.327,0.0343544,9.59888e-05,345.602,0.0359378,0.000318815,351.326,0.0328425,0.000488377
334.361,0.0345504,9.65429e-05,345.635,0.036143,0.000320655,351.358,0.0330297,0.000491195
334.395,0.0347476,9.71002e-05,345.667,0.0363495,0.000322507,351.39,0.0332179,0.00049403
334.429,0.0349458,9.76608e-05,345.699,0.0365571,0.000324369,351.422,0.0334073,0.000496882
334.462,0.0351453,9.82246e-05,345.731,0.0367659,0.000326242,351.453,0.0335977,0.00049975
334.496,0.0353458,9.87916e-05,345.763,0.0369759,0.000328125,351.485,0.0337893,0.000502634
334.53,0.0355475,9.9362e-05,345.795,0.0371872,0.00033002,351.517,0.0339819,0.000505535
334.564,0.0357504,9.99356e-05,345.827,0.0373996,0.000331925,351.549,0.0341757,0.000508453
334.598,0.0359545,0.000100513,345.859,0.0376133,0.000333842,351.581,0.0343705,0.000511389
334.632,0.0361597,0.000101093,345.891,0.0378282,0.00033577,351.613,0.0345665,0.000514341
334.666,0.0363662,0.000101677,345.923,0.0380444,0.000337708,351.644,0.0347637,0.00051731
334.7,0.0365738,0.000102264,345.956,0.0382618,0.000339658,351.676,0.0349619,0.000520296
334.734,0.0367826,0.000102854,345.988,0.0384804,0.00034162,351.708,0.0351613,0.0005233
334.768,0.0369926,0.000103448,346.02,0.0387004,0.000343592,351.74,0.0353619,0.000526321
334.802,0.0372038,0.000104045,346.052,0.0389216,0.000345576,351.772,0.0355636,0.00052936
334.836,0.0374163,0.000104646,346.084,0.039144,0.000347571,351.804,0.0357665,0.000532416
334.87,0.03763,0.00010525,346.116,0.0393678,0.000349578,351.836,0.0359706,0.00053549
334.904,0.0378449,0.000105858,346.148,0.0395928,0.000351597,351.867,0.0361758,0.000538581
334.938,0.038061,0.000106469,346.18,0.0398192,0.000353627,351.899,0.0363822,0.000541691
334.971,0.0382784,0.000107084,346.212,0.0400468,0.000355669,351.931,0.0365898,0.000544819
335.005,0.0384971,0.000107702,346.244,0.0402758,0.000357722,351.963,0.0367986,0.000547964
335.039,0.038717,0.000108324,346.277,0.0405061,0.000359788,351.995,0.0370087,0.000551128
335.073,0.0389382,0.00010895,346.309,0.0407377,0.000361865,352.027,0.0372199,0.00055431
335.107,0.0391607,0.000109579,346.341,0.0409707,0.000363954,352.058,0.0374323,0.000557511
335.141,0.0393844,0.000110211,346.373,0.041205,0.000366056,352.09,0.037646,0.00056073
335.175,0.0396095,0.000110848,346.405,0.0414406,0.000368169,352.122,0.0378609,0.000563968
335.209,0.0398358,0.000111488,346.437,0.0416776,0.000370295,352.154,0.0380771,0.000567224
335.243,0.0400635,0.000112132,346.469,0.041916,0.000372432,352.186,0.0382945,0.000570499
335.277,0.0402924,0.000112779,346.501,0.0421558,0.000374583,352.218,0.0385131,0.000573793
335.311,0.0405227,0.00011343,346.533,0.0423969,0.000376745,352.25,0.038733,0.000577107
335.345,0.0407543,0.000114085,346.565,0.0426394,0.00037892,352.281,0.0389542,0.000580439
335.379,0.0409873,0.000114744,346.597,0.0428834,0.000381107,352.313,0.0391767,0.00058379
335.413,0.0412216,0.000115406,346.63,0.0431287,0.000383307,352.345,0.0394004,0.000587161
335.447,0.0414572,0.000116073,346.662,0.0433755,0.00038552,352.377,0.0396255,0.000590551
335.481,0.0416942,0.000116743,346.694,0.0436237,0.000387745,352.409,0.0398518,0.000593961
335.514,0.0419326,0.000117417,346.726,0.0438733,0.000389983,352.441,0.0400795,0.000597391
335.548,0.0421724,0.000118095,346.758,0.0441243,0.000392234,352.473,0.0403084,0.00060084
335.582,0.0424135,0.000118776,346.79,0.0443769,0.000394498,352.504,0.0405387,0.000604309
335.616,0.042656,0.000119462,346.822,0.0446308,0.000396775,352.536,0.0407703,0.000607798
335.65,0.0429,0.000120152,346.854,0.0448862,0.000399064,352.568,0.0410033,0.000611308
335.684,0.0431453,0.000120845,346.886,0.0451432,0.000401367,352.6,0.0412376,0.000614837
335.718,0.0433921,0.000121543,346.918,0.0454015,0.000403684,352.632,0.0414732,0.000618387
335.752,0.0436402,0.000122244,346.951,0.0456614,0.000406013,352.664,0.0417102,0.000621957
335.786,0.0438899,0.00012295,346.983,0.0459228,0.000408356,352.695,0.0419486,0.000625548
335.82,0.0441409,0.00012366,347.015,0.0461857,0.000410712,352.727,0.0421883,0.000629159
335.854,0.0443934,0.000124373,347.047,0.0464501,0.000413082,352.759,0.0424295,0.000632791
335.888,0.0446474,0.000125091,347.079,0.046716,0.000415465,352.791,0.042672,0.000636444
335.922,0.0449028,0.000125813,347.111,0.0469835,0.000417862,352.823,0.0429159,0.000640118
335.956,0.0451597,0.000126539,347.143,0.0472525,0.000420272,352.855,0.0431613,0.000643813
335.99,0.0454181,0.000127269,347.175,0.047523,0.000422696,352.887,0.043408,0.000647529
336.023,0.045678,0.000128004,347.207,0.0477951,0.000425134,352.918,0.0436562,0.000651267
336.057,0.0459393,0.000128742,347.239,0.0480688,0.000427587,352.95,0.0439058,0.000655026
336.091,0.0462022,0.000129485,347.271,0.0483441,0.000430053,352.982,0.0441568,0.000658807
336.125,0.0464666,0.000130232,347.304,0.048621,0.000432533,353.014,0.0444093,0.000662609
336.159,0.0467325,0.000130983,347.336,0.0488994,0.000435027,353.046,0.0446633,0.000666433
336.193,0.047,0.000131739,347.368,0.0491795,0.000437535,353.078,0.0449187,0.000670279
336.227,0.047269,0.000132499,347.4,0.0494611,0.000440058,353.109,0.0451756,0.000674148
336.261,0.0475395,0.000133263,347.432,0.0497444,0.000442595,353.141,0.045434,0.000678038
336.295,0.0478116,0.000134032,347.464,0.0500293,0.000445147,353.173,0.0456939,0.00068195
336.329,0.0480853,0.000134805,347.496,0.0503159,0.000447713,353.205,0.0459552,0.000685885
336.363,0.0483606,0.000135583,347.528,0.0506041,0.000450294,353.237,0.0462181,0.000689843
336.397,0.0486374,0.000136364,347.56,0.050894,0.000452889,353.269,0.0464825,0.000693823
336.431,0.0489159,0.000137151,347.592,0.0511856,0.000455499,353.301,0.0467484,0.000697826
336.465,0.0491959,0.000137942,347.625,0.0514788,0.000458124,353.332,0.0470159,0.000701851
336.499,0.0494776,0.000138737,347.657,0.0517737,0.000460764,353.364,0.0472849,0.0007059
336.532,0.0497609,0.000139537,347.689,0.0520703,0.000463419,353.396,0.0475554,0.000709972
336.566,0.0500458,0.000140341,347.721,0.0523687,0.000466089,353.428,0.0478275,0.000714067
336.6,0.0503324,0.00014115,347.753,0.0526687,0.000468774,353.46,0.0481012,0.000718186
336.634,0.0506206,0.000141964,347.785,0.0529705,0.000471474,353.492,0.0483764,0.000722328
336.668,0.0509105,0.000142782,347.817,0.053274,0.00047419,353.523,0.0486533,0.000726493
336.702,0.051202,0.000143605,347.849,0.0535793,0.000476921,353.555,0.0489317,0.000730683
336.736,0.0514952,0.000144433,347.881,0.0538863,0.000479667,353.587,0.0492118,0.000734896
336.77,0.0517902,0.000145265,347.913,0.0541951,0.000482429,353.619,0.0494934,0.000739133
336.804,0.0520868,0.000146102,347.945,0.0545057,0.000485207,353.651,0.0497767,0.000743395
336.838,0.0523851,0.000146944,347.978,0.054818,0.000488,353.683,0.0500616,0.000747681
336.872,0.0526851,0.00014779,348.01,0.0551322,0.000490809,353.715,0.0503482,0.000751991
336.906,0.0529869,0.000148641,348.042,0.0554482,0.000493634,353.746,0.0506364,0.000756325
336.94,0.0532904,0.000149498,348.074,0.0557659,0.000496475,353.778,0.0509263,0.000760685
336.974,0.0535957,0.000150359,348.106,0.0560855,0.000499332,353.81,0.0512178,0.000765069
337.008,0.0539027,0.000151224,348.138,0.056407,0.000502205,353.842,0.051511,0.000769477
337.041,0.0542115,0.000152095,348.17,0.0567303,0.000505094,353.874,0.051806,0.000773911
337.075,0.0545221,0.000152971,348.202,0.0570555,0.000508,353.906,0.0521026,0.000778371
337.109,0.0548344,0.000153852,348.234,0.0573825,0.000510922,353.937,0.0524009,0.000782855
337.143,0.0551486,0.000154737,348.266,0.0577114,0.00051386,353.969,0.0527009,0.000787365
337.177,0.0554645,0.000155628,348.299,0.0580422,0.000516815,354.001,0.0530027,0.0007919
337.211,0.0557823,0.000156524,348.331,0.0583749,0.000519787,354.033,0.0533062,0.000796462
337.245,0.0561019,0.000157424,348.363,0.0587095,0.000522775,354.065,0.0536115,0.000801049
337.279,0.0564233,0.00015833,348.395,0.0590461,0.00052578,354.097,0.0539185,0.000805662
337.313,0.0567466,0.000159241,348.427,0.0593845,0.000528802,354.129,0.0542273,0.000810301
337.347,0.0570718,0.000160157,348.459,0.059725,0.000531841,354.16,0.0545378,0.000814966
337.381,0.0573988,0.000161078,348.491,0.0600673,0.000534897,354.192,0.0548502,0.000819658
337.415,0.0577277,0.000162005,348.523,0.0604117,0.00053797,354.224,0.0551643,0.000824376
337.449,0.0580585,0.000162936,348.555,0.060758,0.00054106,354.256,0.0554803,0.000829121
337.483,0.0583912,0.000163873,348.587,0.0611063,0.000544168,354.288,0.055798,0.000833893
337.517,0.0587258,0.000164815,348.619,0.0614566,0.000547293,354.32,0.0561176,0.000838691
337.55,0.0590624,0.000165763,348.652,0.0618089,0.000550435,354.351,0.0564391,0.000843517
337.584,0.0594008,0.000166715,348.684,0.0621633,0.000553595,354.383,0.0567624,0.00084837
337.618,0.0597412,0.000167673,348.716,0.0625197,0.000556773,354.415,0.0570875,0.00085325
337.652,0.0600836,0.000168637,348.748,0.0628781,0.000559969,354.447,0.0574145,0.000858158
337.686,0.060428,0.000169606,348.78,0.0632386,0.000563182,354.479,0.0577434,0.000863094
337.72,0.0607743,0.00017058,348.812,0.0636011,0.000566413,354.511,0.0580742,0.000868057
337.754,0.0611226,0.00017156,348.844,0.0639658,0.000569662,354.543,0.0584069,0.000873048
337.788,0.0614729,0.000172545,348.876,0.0643325,0.00057293,354.574,0.0587415,0.000878067
337.822,0.0618252,0.000173536,348.908,0.0647013,0.000576215,354.606,0.059078,0.000883114
337.856,0.0621795,0.000174532,348.94,0.0650722,0.000579519,354.638,0.0594165,0.00088819
337.89,0.0625359,0.000175534,348.973,0.0654453,0.000582842,354.67,0.0597569,0.000893294
337.924,0.0628943,0.000176541,349.005,0.0658205,0.000586182,354.702,0.0600993,0.000898427
337.958,0.0632548,0.000177554,349.037,0.0661979,0.000589541,354.734,0.0604436,0.000903589
337.992,0.0636174,0.000178573,349.069,0.0665774,0.000592919,354.765,0.0607899,0.000908779
338.026,0.063982,0.000179597,349.101,0.0669591,0.000596316,354.797,0.0611382,0.000913999
338.059,0.0643487,0.000180627,349.133,0.067343,0.000599731,354.829,0.0614885,0.000919248
338.093,0.0647175,0.000181663,349.165,0.067729,0.000603166,354.861,0.0618408,0.000924526
338.127,0.0650884,0.000182705,349.197,0.0681173,0.000606619,354.893,0.0621952,0.000929834
338.161,0.0654615,0.000183752,349.229,0.0685078,0.000610092,354.925,0.0625515,0.000935171
338.195,0.0658367,0.000184805,349.261,0.0689006,0.000613584,354.957,0.0629099,0.000940538
338.229,0.0662141,0.000185865,349.293,0.0692956,0.000617095,354.988,0.0632704,0.000945936
338.263,0.0665936,0.000186929,349.326,0.0696928,0.000620625,355.02,0.063633,0.000951363
338.297,0.0669753,0.000188,349.358,0.0700924,0.000624175,355.052,0.0639976,0.00095682
338.331,0.0673591,0.000189077,349.39,0.0704942,0.000627744,355.084,0.0643643,0.000962308
338.365,0.0677452,0.00019016,349.422,0.0708983,0.000631334,355.116,0.0647331,0.000967827
338.399,0.0681335,0.000191249,349.454,0.0713047,0.000634943,355.148,0.065104,0.000973376
338.433,0.068524,0.000192343,349.486,0.0717134,0.000638571,355.179,0.0654771,0.000978956
338.467,0.0689167,0.000193444,349.518,0.0721245,0.00064222,355.211,0.0658523,0.000984567
338.501,0.0693117,0.000194551,349.55,0.072538,0.000645889,355.243,0.0662296,0.00099021
338.535,0.069709,0.000195664,349.582,0.0729537,0.000649578,355.275,0.0666091,0.000995883
338.569,0.0701085,0.000196783,349.614,0.0733719,0.000653287,355.307,0.0669908,0.00100159
338.602,0.0705103,0.000197909,349.647,0.0737925,0.000657017,355.339,0.0673747,0.00100733
338.636,0.0709144,0.00019904,349.679,0.0742154,0.000660767,355.371,0.0677607,0.00101309
338.67,0.0713208,0.000200178,349.711,0.0746408,0.000664537,355.402,0.068149,0.00101889
338.704,0.0717295,0.000201322,349.743,0.0750686,0.000668328,355.434,0.0685395,0.00102473
338.738,0.0721406,0.000202473,349.775,0.0754988,0.00067214,355.466,0.0689322,0.00103059
338.772,0.072554,0.000203629,349.807,0.0759315,0.000675973,355.498,0.0693272,0.00103649
338.806,0.0729698,0.000204792,349.839,0.0763666,0.000679826,355.53,0.0697245,0.00104242
338.84,0.073388,0.000205962,349.871,0.0768043,0.000683701,355.562,0.070124,0.00104838
338.874,0.0738085,0.000207137,349.903,0.0772444,0.000687597,355.594,0.0705258,0.00105438
338.908,0.0742314,0.00020832,349.935,0.077687,0.000691514,355.625,0.0709299,0.0010604
338.942,0.0746568,0.000209508,349.968,0.0781322,0.000695452,355.657,0.0713363,0.00106647
338.976,0.0750846,0.000210704,350,0.0785799,0.000699412,355.689,0.071745,0.00107256
339.01,0.0755148,0.000211905,350.032,0.0790301,0.000703393,355.721,0.0721561,0.00107869
339.044,0.0759475,0.000213114,350.064,0.0794829,0.000707396,355.753,0.0725695,0.00108485
339.078,0.0763826,0.000214329,350.096,0.0799383,0.00071142,355.785,0.0729853,0.00109105
339.111,0.0768203,0.00021555,350.128,0.0803963,0.000715466,355.816,0.0734034,0.00109728
339.145,0.0772604,0.000216778,350.16,0.0808568,0.000719535,355.848,0.0738239,0.00110354
339.179,0.077703,0.000218013,350.192,0.08132,0.000723625,355.88,0.0742469,0.00110984
339.213,0.0781482,0.000219255,350.224,0.0817859,0.000727737,355.912,0.0746722,0.00111617
339.247,0.0785958,0.000220503,350.256,0.0822543,0.000731872,355.944,0.0751,0.00112254
339.281,0.0790461,0.000221758,350.288,0.0827255,0.000736028,355.976,0.0755302,0.00112894
339.315,0.0794989,0.00022302,350.321,0.0831993,0.000740208,356.008,0.0759629,0.00113538
339.349,0.0799542,0.000224289,350.353,0.0836758,0.000744409,356.039,0.076398,0.00114185
339.383,0.0804122,0.000225565,350.385,0.084155,0.000748634,356.071,0.0768357,0.00114836
339.417,0.0808728,0.000226847,350.417,0.0846369,0.000752881,356.103,0.0772758,0.00115491
339.451,0.0813359,0.000228137,350.449,0.0851215,0.00075715,356.135,0.0777184,0.00116148
339.485,0.0818018,0.000229433,350.481,0.0856089,0.000761443,356.167,0.0781635,0.0011681
339.519,0.0822702,0.000230737,350.513,0.0860991,0.000765759,356.199,0.0786112,0.00117475
339.553,0.0827413,0.000232047,350.545,0.086592,0.000770098,356.23,0.0790614,0.00118144
339.587,0.0832151,0.000233365,350.577,0.0870878,0.00077446,356.262,0.0795142,0.00118816
339.62,0.0836916,0.00023469,350.609,0.0875863,0.000778845,356.294,0.0799696,0.00119492
339.654,0.0841708,0.000236021,350.642,0.0880877,0.000783254,356.326,0.0804275,0.00120172
339.688,0.0846527,0.00023736,350.674,0.0885919,0.000787686,356.358,0.0808881,0.00120855
339.722,0.0851374,0.000238707,350.706,0.089099,0.000792142,356.39,0.0813513,0.00121542
339.756,0.0856248,0.00024006,350.738,0.0896089,0.000796622,356.422,0.0818171,0.00122233
339.79,0.0861149,0.000241421,350.77,0.0901217,0.000801125,356.453,0.0822855,0.00122927
339.824,0.0866079,0.000242788,350.802,0.0906374,0.000805653,356.485,0.0827566,0.00123625
339.858,0.0871036,0.000244164,350.834,0.091156,0.000810204,356.517,0.0832304,0.00124327
339.892,0.0876021,0.000245546,350.866,0.0916776,0.00081478,356.549,0.0837069,0.00125033
339.926,0.0881035,0.000246936,350.898,0.0922021,0.000819379,356.581,0.0841861,0.00125743
339.96,0.0886077,0.000248334,350.93,0.0927295,0.000824003,356.613,0.084668,0.00126456
339.994,0.0891147,0.000249738,350.962,0.0932599,0.000828652,356.644,0.0851526,0.00127173
340.028,0.0896247,0.000251151,350.995,0.0937934,0.000833325,356.676,0.08564,0.00127894
340.062,0.0901375,0.000252571,351.027,0.0943298,0.000838023,356.708,0.0861302,0.00128619
340.096,0.0906532,0.000253998,351.059,0.0948692,0.000842745,356.74,0.0866231,0.00129348
340.129,0.0911718,0.000255433,351.091,0.0954117,0.000847492,356.772,0.0871188,0.0013008
340.163,0.0916933,0.000256875,351.123,0.0959573,0.000852264,356.804,0.0876173,0.00130817
340.197,0.0922178,0.000258325,351.155,0.0965059,0.000857062,356.836,0.0881187,0.00131557
340.231,0.0927452,0.000259783,351.187,0.0970576,0.000861884,356.867,0.0886229,0.00132302
340.265,0.0932757,0.000261249,351.219,0.0976124,0.000866732,356.899,0.0891299,0.0013305
340.299,0.0938091,0.000262722,351.251,0.0981704,0.000871605,356.931,0.0896398,0.00133803
340.333,0.0943455,0.000264203,351.283,0.0987314,0.000876503,356.963,0.0901526,0.00134559
340.367,0.0948849,0.000265692,351.316,0.0992956,0.000881427,356.995,0.0906683,0.0013532
340.401,0.0954274,0.000267189,351.348,0.099863,0.000886377,357.027,0.0911869,0.00136084
340.435,0.095973,0.000268693,351.38,0.100434,0.000891352,357.058,0.0917084,0.00136853
340.469,0.0965216,0.000270206,351.412,0.101007,0.000896353,357.09,0.0922329,0.00137625
340.503,0.0970733,0.000271726,351.444,0.101584,0.000901381,357.122,0.0927604,0.00138402
340.537,0.0976281,0.000273254,351.476,0.102165,0.000906434,357.154,0.0932908,0.00139183
340.571,0.098186,0.000274791,351.508,0.102748,0.000911514,357.186,0.0938242,0.00139967
340.605,0.098747,0.000276335,351.54,0.103335,0.000916619,357.218,0.0943606,0.00140757
340.638,0.0993112,0.000277887,351.572,0.103925,0.000921751,357.25,0.0949,0.0014155
340.672,0.0998786,0.000279448,351.604,0.104518,0.00092691,357.281,0.0954425,0.00142347
340.706,0.100449,0.000281016,351.636,0.105115,0.000932095,357.313,0.095988,0.00143149
340.74,0.101023,0.000282593,351.669,0.105715,0.000937307,357.345,0.0965366,0.00143954
340.774,0.1016,0.000284178,351.701,0.106318,0.000942546,357.377,0.0970883,0.00144764
340.808,0.10218,0.000285771,351.733,0.106925,0.000947811,357.409,0.0976431,0.00145579
340.842,0.102764,0.000287373,351.765,0.107535,0.000953104,357.441,0.098201,0.00146397
340.876,0.10335,0.000288982,351.797,0.108149,0.000958423,357.472,0.0987621,0.0014722
340.91,0.10394,0.0002906,351.829,0.108766,0.00096377,357.504,0.0993263,0.00148047
340.944,0.104534,0.000292227,351.861,0.109386,0.000969144,357.536,0.0998936,0.00148878
340.978,0.10513,0.000293861,351.893,0.11001,0.000974545,357.568,0.100464,0.00149714
341.012,0.10573,0.000295504,351.925,0.110637,0.000979974,357.6,0.101038,0.00150554
341.046,0.106334,0.000297156,351.957,0.111268,0.000985431,357.632,0.101615,0.00151398
341.08,0.10694,0.000298816,351.99,0.111902,0.000990915,357.664,0.102195,0.00152247
341.114,0.107551,0.000300485,352.022,0.11254,0.000996427,357.695,0.102779,0.001531
341.147,0.108164,0.000302162,352.054,0.113181,0.00100197,357.727,0.103365,0.00153958
341.181,0.108781,0.000303847,352.086,0.113826,0.00100753,357.759,0.103955,0.0015482
341.215,0.109401,0.000305542,352.118,0.114475,0.00101313,357.791,0.104549,0.00155686
341.249,0.110025,0.000307245,352.15,0.115127,0.00101875,357.823,0.105145,0.00156557
341.283,0.110652,0.000308956,352.182,0.115783,0.00102441,357.855,0.105745,0.00157433
341.317,0.111283,0.000310676,352.214,0.116442,0.00103009,357.886,0.106349,0.00158312
341.351,0.111918,0.000312405,352.246,0.117105,0.0010358,357.918,0.106955,0.00159197
341.385,0.112555,0.000314143,352.278,0.117772,0.00104153,357.95,0.107565,0.00160086
341.419,0.113197,0.00031589,352.31,0.118442,0.0010473,357.982,0.108179,0.00160979
341.453,0.113842,0.000317645,352.343,0.119117,0.0010531,358.014,0.108796,0.00161877
341.487,0.11449,0.000319409,352.375,0.119794,0.00105892,358.046,0.109416,0.0016278
341.521,0.115142,0.000321182,352.407,0.120476,0.00106477,358.078,0.11004,0.00163687
341.555,0.115798,0.000322964,352.439,0.121161,0.00107065,358.109,0.110667,0.00164599
341.589,0.116458,0.000324755,352.471,0.121851,0.00107657,358.141,0.111298,0.00165516
