# Comparison of alpha(T) at 3 K/min for the three precursors.
T_C_mel_thiobarbiturate,alpha_mel_thiobarbiturate,T_C_mel_barbiturate,alpha_mel_barbiturate,T_C_melamine,alpha_melamine
282.904,1.00853e-07,332.347,0.00343739,527.407,0.0615548
282.906,1.00853e-07,332.379,0.0034576,527.452,0.0619156
282.908,1.00853e-07,332.411,0.00347792,527.497,0.0622778
282.91,1.00853e-07,332.443,0.00349836,527.542,0.0626417
282.912,1.00853e-07,332.475,0.0035189,527.587,0.0630068
282.914,1.00853e-07,332.507,0.00353955,527.632,0.0633733
282.916,1.00853e-07,332.54,0.00356032,527.677,0.0637417
282.918,1.00853e-07,332.572,0.00358119,527.722,0.0641117
282.92,1.00853e-07,332.604,0.00360218,527.767,0.0644835
282.922,1.00853e-07,332.636,0.00362329,527.812,0.0648569
282.925,1.00853e-07,332.668,0.00364451,527.857,0.0652327
282.927,1.00853e-07,332.7,0.00366584,527.902,0.0656104
282.929,1.00853e-07,332.732,0.00368729,527.947,0.0659901
282.931,1.00853e-07,332.764,0.00370886,527.992,0.066372
282.933,1.00853e-07,332.796,0.00373054,528.037,0.0667557
282.935,1.00853e-07,332.828,0.00375234,528.082,0.0671417
282.937,1.00853e-07,332.861,0.00377426,528.127,0.0675295
282.939,1.00853e-07,332.893,0.0037963,528.172,0.0679195
282.941,1.00853e-07,332.925,0.00381846,528.217,0.0683116
282.943,1.00853e-07,332.957,0.00384073,528.262,0.0687058
282.945,1.00853e-07,332.989,0.00386313,528.307,0.0691021
282.948,1.00853e-07,333.021,0.00388565,528.352,0.0695002
282.95,1.00853e-07,333.053,0.0039083,528.397,0.0699006
282.952,1.00853e-07,333.085,0.00393106,528.442,0.070303
282.954,1.00853e-07,333.117,0.00395395,528.487,0.0707075
282.956,1.00853e-07,333.149,0.00397697,528.532,0.0711136
282.958,1.00853e-07,333.181,0.00400011,528.577,0.0715216
282.96,1.00853e-07,333.214,0.00402338,528.622,0.0719312
282.962,1.00853e-07,333.246,0.00404677,528.667,0.0723425
282.964,1.00853e-07,333.278,0.00407029,528.712,0.0727554
282.966,1.00853e-07,333.31,0.00409394,528.757,0.0731698
282.969,1.00853e-07,333.342,0.00411771,528.802,0.0735855
282.971,1.00853e-07,333.374,0.00414162,528.847,0.0740021
282.973,1.00853e-07,333.406,0.00416566,528.892,0.07442
282.975,1.00853e-07,333.438,0.00418982,528.937,0.0748393
282.977,1.00853e-07,333.47,0.00421412,528.982,0.0752594
282.979,1.00853e-07,333.502,0.00423856,529.027,0.0756806
282.981,1.00853e-07,333.535,0.00426312,529.072,0.0761029
282.983,1.00853e-07,333.567,0.00428782,529.117,0.0765263
282.985,1.00853e-07,333.599,0.00431265,529.162,0.0769514
282.987,1.00853e-07,333.631,0.00433762,529.207,0.0773781
282.989,1.00853e-07,333.663,0.00436273,529.252,0.0778062
282.992,1.00853e-07,333.695,0.00438797,529.297,0.0782356
282.994,1.00853e-07,333.727,0.00441335,529.342,0.0786664
282.996,1.00853e-07,333.759,0.00443887,529.387,0.0790988
282.998,1.00853e-07,333.791,0.00446453,529.432,0.0795326
283,1.00853e-07,333.823,0.00449033,529.477,0.0799685
283.002,1.00853e-07,333.855,0.00451627,529.522,0.0804058
283.004,1.00853e-07,333.888,0.00454235,529.567,0.0808449
283.006,1.00853e-07,333.92,0.00456858,529.612,0.0812861
283.008,1.00853e-07,333.952,0.00459495,529.657,0.0817291
283.01,1.00853e-07,333.984,0.00462146,529.702,0.0821735
283.013,1.00853e-07,334.016,0.00464812,529.747,0.0826199
283.015,1.00853e-07,334.048,0.00467492,529.791,0.0830687
283.017,1.00853e-07,334.08,0.00470187,529.836,0.0835197
283.019,1.00853e-07,334.112,0.00472897,529.881,0.0839731
283.021,1.00853e-07,334.144,0.00475621,529.926,0.0844287
283.023,1.00853e-07,334.176,0.00478361,529.971,0.0848868
283.025,1.00853e-07,334.209,0.00481115,530.016,0.0853474
283.027,1.00853e-07,334.241,0.00483885,530.061,0.0858104
283.029,1.00853e-07,334.273,0.0048667,530.106,0.086276
283.031,1.00853e-07,334.305,0.0048947,530.151,0.0867444
283.033,1.00853e-07,334.337,0.00492285,530.196,0.0872152
283.036,1.00853e-07,334.369,0.00495116,530.241,0.087688
283.038,1.00853e-07,334.401,0.00497963,530.286,0.0881631
283.04,1.00853e-07,334.433,0.00500825,530.331,0.0886405
283.042,1.00853e-07,334.465,0.00503702,530.376,0.0891196
283.044,1.00853e-07,334.497,0.00506596,530.421,0.0896004
283.046,1.00853e-07,334.529,0.00509505,530.466,0.090083
283.048,1.00853e-07,334.562,0.00512431,530.511,0.0905675
283.05,1.00853e-07,334.594,0.00515372,530.556,0.091054
283.052,1.00853e-07,334.626,0.0051833,530.601,0.091543
283.054,1.00853e-07,334.658,0.00521304,530.646,0.0920344
283.056,1.00853e-07,334.69,0.00524294,530.691,0.0925286
283.059,1.00853e-07,334.722,0.00527301,530.736,0.0930257
283.061,1.00853e-07,334.754,0.00530324,530.781,0.0935258
283.063,1.00853e-07,334.786,0.00533364,530.826,0.0940288
283.065,1.00853e-07,334.818,0.00536421,530.871,0.0945347
283.067,1.00853e-07,334.85,0.00539494,530.916,0.0950431
283.069,1.00853e-07,334.883,0.00542584,530.961,0.0955542
283.071,1.00853e-07,334.915,0.00545692,531.006,0.0960677
283.073,1.00853e-07,334.947,0.00548816,531.051,0.0965834
283.075,1.00853e-07,334.979,0.00551958,531.096,0.0971016
283.077,1.00853e-07,335.011,0.00555117,531.141,0.0976219
283.08,1.00853e-07,335.043,0.00558293,531.186,0.0981442
283.082,1.00853e-07,335.075,0.00561487,531.231,0.0986686
283.084,1.00853e-07,335.107,0.00564698,531.276,0.0991953
283.086,1.00853e-07,335.139,0.00567928,531.321,0.0997237
283.088,1.00853e-07,335.171,0.00571175,531.366,0.100255
283.09,1.00853e-07,335.204,0.0057444,531.411,0.100788
283.092,1.00853e-07,335.236,0.00577723,531.456,0.101322
283.094,1.00853e-07,335.268,0.00581024,531.501,0.101859
283.096,1.00853e-07,335.3,0.00584343,531.546,0.102398
283.098,1.00853e-07,335.332,0.0058768,531.591,0.102939
283.1,1.00853e-07,335.364,0.00591036,531.636,0.103482
283.103,1.00853e-07,335.396,0.00594411,531.681,0.104027
283.105,1.00853e-07,335.428,0.00597804,531.726,0.104574
283.107,1.00853e-07,335.46,0.00601216,531.771,0.105123
283.109,1.00853e-07,335.492,0.00604647,531.816,0.105674
283.111,1.00853e-07,335.524,0.00608097,531.861,0.106227
283.113,1.00853e-07,335.557,0.00611565,531.906,0.106781
283.115,1.00853e-07,335.589,0.00615053,531.951,0.107338
283.117,1.00853e-07,335.621,0.00618561,531.996,0.107896
283.119,1.00853e-07,335.653,0.00622087,532.041,0.108457
283.121,1.00853e-07,335.685,0.00625634,532.086,0.10902
283.123,1.00853e-07,335.717,0.006292,532.131,0.109584
283.126,1.00853e-07,335.749,0.00632785,532.176,0.110151
283.128,1.00853e-07,335.781,0.00636391,532.221,0.11072
283.13,1.00853e-07,335.813,0.00640016,532.266,0.111292
283.132,1.00853e-07,335.845,0.00643661,532.311,0.111867
283.134,1.00853e-07,335.878,0.00647327,532.356,0.112444
283.136,1.00853e-07,335.91,0.00651013,532.401,0.113024
283.138,1.00853e-07,335.942,0.0065472,532.446,0.113608
283.14,1.00853e-07,335.974,0.00658447,532.491,0.114194
283.142,1.00853e-07,336.006,0.00662194,532.536,0.114783
283.144,1.00853e-07,336.038,0.00665963,532.581,0.115375
283.147,1.00853e-07,336.07,0.00669752,532.627,0.11597
283.149,1.00853e-07,336.102,0.00673562,532.672,0.116567
283.151,1.00853e-07,336.134,0.00677394,532.717,0.117167
283.153,1.00853e-07,336.166,0.00681246,532.762,0.11777
283.155,1.00853e-07,336.198,0.00685121,532.807,0.118375
283.157,1.00853e-07,336.231,0.00689016,532.852,0.118983
283.159,1.00853e-07,336.263,0.00692934,532.897,0.119594
283.161,1.00853e-07,336.295,0.00696873,532.942,0.120207
283.163,1.00853e-07,336.327,0.00700834,532.987,0.120823
283.165,1.00853e-07,336.359,0.00704816,533.032,0.121442
283.167,1.00853e-07,336.391,0.00708822,533.077,0.122064
283.17,1.00853e-07,336.423,0.00712849,533.122,0.122688
283.172,1.00853e-07,336.455,0.00716899,533.167,0.123316
283.174,1.00853e-07,336.487,0.00720971,533.212,0.123945
283.176,1.00853e-07,336.519,0.00725066,533.257,0.124577
283.178,1.00853e-07,336.552,0.00729184,533.302,0.125212
283.18,1.00853e-07,336.584,0.00733324,533.347,0.12585
283.182,1.00853e-07,336.616,0.00737488,533.392,0.12649
283.184,1.00853e-07,336.648,0.00741675,533.437,0.127132
283.186,1.00853e-07,336.68,0.00745885,533.482,0.127778
283.188,1.00853e-07,336.712,0.00750118,533.527,0.128426
283.191,1.00853e-07,336.744,0.00754376,533.572,0.129078
283.193,1.00853e-07,336.776,0.00758656,533.617,0.129732
283.195,1.00853e-07,336.808,0.00762961,533.661,0.130389
283.197,1.00853e-07,336.84,0.0076729,533.706,0.131049
283.199,1.00853e-07,336.872,0.00771643,533.751,0.131712
283.201,1.00853e-07,336.905,0.0077602,533.796,0.132378
283.203,1.00853e-07,336.937,0.00780422,533.841,0.133046
283.205,1.00853e-07,336.969,0.00784848,533.886,0.133718
283.207,1.00853e-07,337.001,0.00789299,533.931,0.134393
283.209,1.00853e-07,337.033,0.00793774,533.976,0.135071
283.212,1.00853e-07,337.065,0.00798275,534.021,0.135752
283.214,1.00853e-07,337.097,0.00802801,534.066,0.136436
283.216,1.00853e-07,337.129,0.00807352,534.111,0.137123
283.218,1.00853e-07,337.161,0.00811928,534.156,0.137813
283.22,1.00853e-07,337.193,0.0081653,534.201,0.138506
283.222,1.00853e-07,337.226,0.00821158,534.246,0.139201
283.224,1.00853e-07,337.258,0.00825811,534.291,0.139901
283.226,1.00853e-07,337.29,0.00830491,534.335,0.140604
283.228,1.00853e-07,337.322,0.00835197,534.38,0.14131
283.23,1.00853e-07,337.354,0.00839929,534.425,0.142019
283.232,1.00853e-07,337.386,0.00844687,534.47,0.142732
283.235,1.00853e-07,337.418,0.00849472,534.515,0.143448
283.237,1.00853e-07,337.45,0.00854284,534.56,0.144168
283.239,1.00853e-07,337.482,0.00859123,534.605,0.144891
283.241,1.00853e-07,337.514,0.00863989,534.65,0.145617
283.243,1.00853e-07,337.546,0.00868882,534.695,0.146346
283.245,1.00853e-07,337.579,0.00873803,534.74,0.147078
283.247,1.00853e-07,337.611,0.00878751,534.785,0.147814
283.249,1.00853e-07,337.643,0.00883727,534.83,0.148554
283.251,1.00853e-07,337.675,0.0088873,534.875,0.149296
283.253,1.00853e-07,337.707,0.00893762,534.92,0.150043
283.255,1.00853e-07,337.739,0.00898822,534.965,0.150792
283.258,1.00853e-07,337.771,0.0090391,535.01,0.151546
283.26,1.00853e-07,337.803,0.00909027,535.055,0.152303
283.262,1.00853e-07,337.835,0.00914173,535.1,0.153063
283.264,1.00853e-07,337.867,0.00919347,535.145,0.153828
283.266,1.00853e-07,337.9,0.0092455,535.19,0.154597
283.268,1.00853e-07,337.932,0.00929783,535.235,0.155369
283.27,1.00853e-07,337.964,0.00935045,535.28,0.156145
283.272,1.00853e-07,337.996,0.00940336,535.325,0.156925
283.274,1.00853e-07,338.028,0.00945657,535.37,0.157709
283.276,1.00853e-07,338.06,0.00951008,535.414,0.158497
283.279,1.00853e-07,338.092,0.0095639,535.459,0.159289
283.281,1.00853e-07,338.124,0.00961801,535.504,0.160085
283.283,1.00853e-07,338.156,0.00967243,535.549,0.160884
283.285,1.00853e-07,338.188,0.00972715,535.594,0.161687
283.287,1.00853e-07,338.22,0.00978218,535.639,0.162494
283.289,1.00853e-07,338.253,0.00983752,535.684,0.163305
283.291,1.00853e-07,338.285,0.00989317,535.729,0.164119
283.293,1.00853e-07,338.317,0.00994913,535.774,0.164937
283.295,1.00853e-07,338.349,0.0100054,535.819,0.16576
283.297,1.00853e-07,338.381,0.010062,535.865,0.166585
283.299,1.00853e-07,338.413,0.0101189,535.91,0.167415
283.302,1.00853e-07,338.445,0.0101762,535.955,0.168248
283.304,1.00853e-07,338.477,0.0102337,536,0.169085
283.306,1.00853e-07,338.509,0.0102916,536.045,0.169926
283.308,1.00853e-07,338.541,0.0103498,536.09,0.170771
283.31,1.00853e-07,338.574,0.0104083,536.135,0.17162
283.312,1.00853e-07,338.606,0.0104672,536.18,0.172473
283.314,1.00853e-07,338.638,0.0105264,536.225,0.173331
283.316,1.00853e-07,338.67,0.0105859,536.27,0.174192
283.318,1.00853e-07,338.702,0.0106458,536.315,0.175057
283.32,1.00853e-07,338.734,0.010706,536.36,0.175926
283.323,1.00853e-07,338.766,0.0107665,536.404,0.176798
283.325,1.00853e-07,338.798,0.0108274,536.449,0.177675
283.327,1.00853e-07,338.83,0.0108886,536.494,0.178557
283.329,1.00853e-07,338.862,0.0109502,536.539,0.179443
283.331,1.00853e-07,338.895,0.0110121,536.584,0.180334
283.333,1.00853e-07,338.927,0.0110744,536.629,0.181228
283.335,1.00853e-07,338.959,0.011137,536.674,0.182128
283.337,1.00853e-07,338.991,0.0112,536.719,0.183033
283.339,1.00853e-07,339.023,0.0112633,536.764,0.183941
283.341,1.00853e-07,339.055,0.011327,536.809,0.184855
283.344,1.00853e-07,339.087,0.011391,536.854,0.185774
283.346,1.00853e-07,339.119,0.0114554,536.899,0.186696
283.348,1.00853e-07,339.151,0.0115202,536.944,0.187624
283.35,1.00853e-07,339.183,0.0115853,536.989,0.188556
283.352,1.00853e-07,339.215,0.0116508,537.034,0.189492
283.354,1.00853e-07,339.248,0.0117167,537.079,0.190432
283.356,1.00853e-07,339.28,0.011783,537.124,0.191377
283.358,1.00853e-07,339.312,0.0118496,537.169,0.192325
283.36,1.00853e-07,339.344,0.0119166,537.215,0.193277
283.362,1.00853e-07,339.376,0.011984,537.26,0.194233
283.364,1.00853e-07,339.408,0.0120517,537.305,0.195193
283.367,1.00853e-07,339.44,0.0121199,537.35,0.196156
283.369,1.00853e-07,339.472,0.0121884,537.394,0.197124
283.371,1.00853e-07,339.504,0.0122573,537.439,0.198096
283.373,1.00853e-07,339.536,0.0123266,537.484,0.199072
283.375,1.00853e-07,339.569,0.0123963,537.529,0.200051
283.377,1.00853e-07,339.601,0.0124664,537.574,0.201034
283.379,1.00853e-07,339.633,0.0125369,537.619,0.202021
283.381,1.00853e-07,339.665,0.0126078,537.664,0.203013
283.383,1.00853e-07,339.697,0.0126791,537.709,0.20401
283.385,1.00853e-07,339.729,0.0127507,537.754,0.205011
283.388,1.00853e-07,339.761,0.0128228,537.799,0.206016
283.39,1.00853e-07,339.793,0.0128954,537.844,0.207026
283.392,1.00853e-07,339.825,0.0129683,537.889,0.208041
283.394,1.00853e-07,339.857,0.0130416,537.934,0.20906
283.396,1.00853e-07,339.889,0.0131154,537.979,0.210084
283.398,1.00853e-07,339.922,0.0131895,538.024,0.211113
283.4,1.00853e-07,339.954,0.0132641,538.069,0.212146
283.402,1.00853e-07,339.986,0.0133391,538.114,0.213184
283.404,1.00853e-07,340.018,0.0134146,538.159,0.214227
283.406,1.00853e-07,340.05,0.0134904,538.204,0.215275
283.408,1.00853e-07,340.082,0.0135667,538.249,0.216328
283.411,1.00853e-07,340.114,0.0136434,538.294,0.217385
283.413,1.00853e-07,340.146,0.0137206,538.339,0.218447
283.415,1.00853e-07,340.178,0.0137982,538.384,0.219514
283.417,1.00853e-07,340.21,0.0138763,538.429,0.220585
283.419,1.00853e-07,340.243,0.0139547,538.474,0.22166
283.421,1.00853e-07,340.275,0.0140337,538.519,0.22274
283.423,1.00853e-07,340.307,0.0141131,538.564,0.223824
283.425,1.00853e-07,340.339,0.0141929,538.609,0.224912
283.427,1.00853e-07,340.371,0.0142732,538.654,0.226004
283.429,1.00853e-07,340.403,0.0143539,538.699,0.227101
283.432,1.00853e-07,340.435,0.0144351,538.744,0.228202
283.434,1.00853e-07,340.467,0.0145168,538.789,0.229306
283.436,1.00853e-07,340.499,0.0145989,538.834,0.230416
283.438,1.00853e-07,340.531,0.0146815,538.879,0.231529
283.44,1.00853e-07,340.563,0.0147646,538.924,0.232647
283.442,1.00853e-07,340.596,0.0148481,538.969,0.23377
283.444,1.00853e-07,340.628,0.0149321,539.014,0.234896
283.446,1.00853e-07,340.66,0.0150166,539.059,0.236026
283.448,1.00853e-07,340.692,0.0151016,539.104,0.237162
283.45,1.00853e-07,340.724,0.015187,539.149,0.238302
283.452,1.00853e-07,340.756,0.015273,539.194,0.239449
283.455,1.00853e-07,340.788,0.0153594,539.239,0.240601
283.457,1.00853e-07,340.82,0.0154463,539.284,0.24176
283.459,1.00853e-07,340.852,0.0155337,539.329,0.242924
283.461,1.00853e-07,340.884,0.0156217,539.374,0.244095
283.463,1.00853e-07,340.917,0.0157101,539.419,0.245272
283.465,1.00853e-07,340.949,0.015799,539.464,0.246456
283.467,1.00853e-07,340.981,0.0158884,539.509,0.247646
283.469,1.00853e-07,341.013,0.0159784,539.554,0.248843
283.471,1.00853e-07,341.045,0.0160688,539.599,0.250047
283.473,1.00853e-07,341.077,0.0161598,539.645,0.251258
283.475,1.00853e-07,341.109,0.0162513,539.69,0.252475
283.478,1.00853e-07,341.141,0.0163433,539.735,0.253698
283.48,1.00853e-07,341.173,0.0164358,539.78,0.254927
283.482,1.00853e-07,341.205,0.0165289,539.825,0.256163
283.484,1.00853e-07,341.237,0.0166225,539.87,0.257403
283.486,1.00853e-07,341.27,0.0167166,539.915,0.25865
283.488,1.00853e-07,341.302,0.0168112,539.96,0.259902
283.49,1.00853e-07,341.334,0.0169064,540.005,0.26116
283.492,1.00853e-07,341.366,0.0170022,540.05,0.262423
283.494,1.00853e-07,341.398,0.0170985,540.095,0.263692
283.496,1.00853e-07,341.43,0.0171953,540.14,0.264966
283.499,1.00853e-07,341.462,0.0172927,540.185,0.266244
283.501,1.00853e-07,341.494,0.0173907,540.23,0.267527
283.503,1.00853e-07,341.526,0.0174892,540.275,0.268815
283.505,1.00853e-07,341.558,0.0175883,540.32,0.270108
283.507,1.00853e-07,341.591,0.0176879,540.365,0.271405
283.509,1.00853e-07,341.623,0.0177881,540.41,0.272707
283.511,1.00853e-07,341.655,0.0178889,540.455,0.274014
283.513,1.00853e-07,341.687,0.0179903,540.5,0.275325
283.515,1.00853e-07,341.719,0.0180922,540.545,0.27664
283.517,1.00853e-07,341.751,0.0181947,540.59,0.277958
283.52,1.00853e-07,341.783,0.0182978,540.635,0.27928
283.522,1.00853e-07,341.815,0.0184015,540.68,0.280605
283.524,1.00853e-07,341.847,0.0185058,540.725,0.281932
283.526,1.00853e-07,341.879,0.0186107,540.77,0.283263
283.528,1.00853e-07,341.911,0.0187162,540.815,0.284597
283.53,1.00853e-07,341.944,0.0188223,540.86,0.285935
283.532,1.00853e-07,341.976,0.018929,540.905,0.287276
283.534,1.00853e-07,342.008,0.0190363,540.95,0.288621
283.536,1.00853e-07,342.04,0.0191442,540.995,0.289971
283.538,1.00853e-07,342.072,0.0192528,541.039,0.291323
283.54,1.00853e-07,342.104,0.0193619,541.084,0.292679
283.543,1.00853e-07,342.136,0.0194717,541.129,0.294039
283.545,1.00853e-07,342.168,0.0195822,541.174,0.295403
283.547,1.00853e-07,342.2,0.0196932,541.219,0.296769
283.549,1.00853e-07,342.232,0.0198049,541.264,0.298139
283.551,1.00853e-07,342.265,0.0199172,541.309,0.299513
283.553,1.00853e-07,342.297,0.0200302,541.354,0.300891
283.555,1.00853e-07,342.329,0.0201438,541.399,0.302272
283.557,1.00853e-07,342.361,0.0202581,541.444,0.303657
283.559,1.00853e-07,342.393,0.020373,541.489,0.305046
283.561,1.00853e-07,342.425,0.0204886,541.534,0.306438
283.563,1.00853e-07,342.457,0.0206048,541.579,0.307834
283.566,1.00853e-07,342.489,0.0207218,541.624,0.309234
283.568,1.00853e-07,342.521,0.0208393,541.669,0.310638
283.57,1.00853e-07,342.553,0.0209576,541.714,0.312046
283.572,1.00853e-07,342.586,0.0210765,541.759,0.313459
283.574,1.00853e-07,342.618,0.0211962,541.804,0.314876
283.576,1.00853e-07,342.65,0.0213165,541.849,0.316299
283.578,1.00853e-07,342.682,0.0214375,541.894,0.317726
283.58,1.00853e-07,342.714,0.0215592,541.939,0.319159
283.582,1.00853e-07,342.746,0.0216815,541.984,0.320596
283.584,1.00853e-07,342.778,0.0218046,542.029,0.322039
283.587,1.00853e-07,342.81,0.0219284,542.074,0.323487
283.589,1.00853e-07,342.842,0.0220529,542.119,0.32494
283.591,1.00853e-07,342.874,0.0221782,542.164,0.326398
283.593,1.00853e-07,342.906,0.0223041,542.209,0.327862
283.595,1.00853e-07,342.939,0.0224308,542.254,0.329331
283.597,1.00853e-07,342.971,0.0225582,542.299,0.330805
283.599,1.00853e-07,343.003,0.0226863,542.344,0.332284
283.601,1.00853e-07,343.035,0.0228152,542.389,0.333769
283.603,1.00853e-07,343.067,0.0229448,542.434,0.335258
283.605,1.00853e-07,343.099,0.0230751,542.479,0.336753
283.608,1.00853e-07,343.131,0.0232062,542.524,0.338253
283.61,1.00853e-07,343.163,0.0233381,542.569,0.339757
283.612,1.00853e-07,343.195,0.0234707,542.614,0.341267
283.614,1.00853e-07,343.227,0.023604,542.658,0.342782
283.616,1.00853e-07,343.26,0.0237382,542.703,0.344303
283.618,1.00853e-07,343.292,0.0238731,542.749,0.34583
283.62,1.00853e-07,343.324,0.0240088,542.794,0.347362
283.622,1.00853e-07,343.356,0.0241452,542.839,0.348899
283.624,1.00853e-07,343.388,0.0242825,542.884,0.350441
283.626,1.00853e-07,343.42,0.0244205,542.929,0.351988
283.628,1.00853e-07,343.452,0.0245594,542.974,0.353539
283.631,1.00853e-07,343.484,0.024699,543.019,0.355096
283.633,1.00853e-07,343.516,0.0248394,543.064,0.356658
283.635,1.00853e-07,343.548,0.0249807,543.109,0.358225
283.637,1.00853e-07,343.58,0.0251227,543.154,0.359796
283.639,1.00853e-07,343.613,0.0252656,543.199,0.361371
283.641,1.00853e-07,343.645,0.0254093,543.244,0.36295
283.643,1.00853e-07,343.677,0.0255538,543.289,0.364533
283.645,1.00853e-07,343.709,0.0256992,543.334,0.36612
283.647,1.00853e-07,343.741,0.0258454,543.379,0.367713
283.649,1.00853e-07,343.773,0.0259924,543.424,0.369309
283.652,1.00853e-07,343.805,0.0261403,543.469,0.370909
283.654,1.00853e-07,343.837,0.026289,543.514,0.372513
283.656,1.00853e-07,343.869,0.0264386,543.559,0.374121
283.658,1.00853e-07,343.901,0.026589,543.604,0.375733
283.66,1.00853e-07,343.934,0.0267404,543.649,0.37735
283.662,1.00853e-07,343.966,0.0268925,543.694,0.37897
