# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,peak_minus_baseline_1K,FS_fit_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,peak_minus_baseline_3K,FS_fit_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,peak_minus_baseline_5K,FS_fit_5K
545.012,-1.59383,-1.63447,0.040638,-1.59063,559.941,-0.58449,-0.791304,0.206815,-0.593364,561.06,-0.128219,-0.685685,0.557466,-0.171813
545.051,-1.59446,-1.63474,0.0402819,-1.5912,559.986,-0.586088,-0.791455,0.205368,-0.594708,561.103,-0.130008,-0.685783,0.555776,-0.173334
545.09,-1.5951,-1.635,0.0399055,-1.59178,560.031,-0.587672,-0.791607,0.203934,-0.596049,561.145,-0.131788,-0.685882,0.554094,-0.174858
545.129,-1.59576,-1.63527,0.0395149,-1.59235,560.076,-0.589298,-0.791758,0.20246,-0.597386,561.188,-0.133579,-0.68598,0.552402,-0.176385
545.168,-1.59639,-1.63554,0.0391449,-1.59293,560.12,-0.590941,-0.791909,0.200967,-0.59872,561.23,-0.135358,-0.686079,0.550721,-0.177915
545.207,-1.59702,-1.6358,0.0387825,-1.5935,560.165,-0.592527,-0.792059,0.199532,-0.60005,561.273,-0.137063,-0.686178,0.549115,-0.179448
545.246,-1.59773,-1.63607,0.0383379,-1.59407,560.21,-0.594129,-0.79221,0.198081,-0.601377,561.315,-0.138809,-0.686276,0.547467,-0.180983
545.285,-1.59839,-1.63634,0.0379501,-1.59464,560.255,-0.595739,-0.792361,0.196622,-0.602701,561.358,-0.140515,-0.686375,0.54586,-0.182522
545.324,-1.5991,-1.63661,0.0375094,-1.5952,560.3,-0.597328,-0.792512,0.195184,-0.604022,561.4,-0.142238,-0.686473,0.544236,-0.184064
545.363,-1.59975,-1.63687,0.0371253,-1.59577,560.345,-0.598913,-0.792663,0.19375,-0.605339,561.443,-0.143978,-0.686572,0.542594,-0.185608
545.402,-1.60041,-1.63714,0.0367335,-1.59633,560.39,-0.600484,-0.792814,0.19233,-0.606654,561.485,-0.145718,-0.686671,0.540952,-0.187156
545.441,-1.60109,-1.63741,0.0363137,-1.59689,560.435,-0.602058,-0.792965,0.190907,-0.607967,561.528,-0.14748,-0.686769,0.539289,-0.188706
545.48,-1.60179,-1.63767,0.0358871,-1.59746,560.48,-0.603649,-0.793116,0.189468,-0.609276,561.57,-0.149221,-0.686868,0.537647,-0.190259
545.519,-1.60244,-1.63794,0.0354988,-1.59802,560.525,-0.605275,-0.793267,0.187992,-0.610581,561.613,-0.150957,-0.686967,0.53601,-0.191815
545.558,-1.60313,-1.63821,0.0350751,-1.59857,560.57,-0.606945,-0.793418,0.186473,-0.611884,561.655,-0.152668,-0.687065,0.534397,-0.193373
545.597,-1.60381,-1.63847,0.0346631,-1.59913,560.615,-0.608577,-0.793569,0.184992,-0.613184,561.698,-0.154404,-0.687164,0.53276,-0.194935
545.636,-1.60449,-1.63874,0.0342498,-1.59969,560.66,-0.610274,-0.79372,0.183447,-0.61448,561.74,-0.156183,-0.687263,0.53108,-0.196498
545.675,-1.60518,-1.63901,0.0338301,-1.60024,560.705,-0.612047,-0.793871,0.181825,-0.615772,561.783,-0.15793,-0.687361,0.529431,-0.198065
545.714,-1.60582,-1.63927,0.0334534,-1.60079,560.75,-0.613803,-0.794022,0.180219,-0.61706,561.826,-0.159664,-0.68746,0.527796,-0.199633
545.753,-1.60648,-1.63954,0.0330642,-1.60134,560.795,-0.61557,-0.794173,0.178603,-0.618345,561.868,-0.161382,-0.687559,0.526176,-0.201203
545.792,-1.60709,-1.63981,0.0327151,-1.60189,560.84,-0.617299,-0.794324,0.177025,-0.619627,561.911,-0.163058,-0.687657,0.524599,-0.202776
545.831,-1.60772,-1.64007,0.032354,-1.60244,560.885,-0.618994,-0.794475,0.175481,-0.620905,561.953,-0.164743,-0.687756,0.523013,-0.204352
545.87,-1.60832,-1.64034,0.0320179,-1.60299,560.93,-0.620715,-0.794626,0.173911,-0.622179,561.996,-0.16645,-0.687855,0.521405,-0.20593
545.909,-1.60898,-1.64061,0.0316323,-1.60353,560.975,-0.622417,-0.794777,0.17236,-0.62345,562.038,-0.168156,-0.687954,0.519798,-0.20751
545.948,-1.60959,-1.64088,0.0312846,-1.60407,561.019,-0.624097,-0.794928,0.170831,-0.624717,562.081,-0.169844,-0.688052,0.518208,-0.209091
545.987,-1.61018,-1.64114,0.03096,-1.60462,561.064,-0.625738,-0.795079,0.169341,-0.62598,562.123,-0.171509,-0.688151,0.516642,-0.210675
546.026,-1.61081,-1.64141,0.0305973,-1.60516,561.109,-0.627398,-0.79523,0.167832,-0.627241,562.166,-0.173184,-0.68825,0.515066,-0.21226
546.065,-1.61144,-1.64168,0.0302388,-1.6057,561.154,-0.629096,-0.795381,0.166285,-0.628497,562.208,-0.174843,-0.688348,0.513506,-0.213847
546.104,-1.61205,-1.64194,0.0298969,-1.60623,561.199,-0.630813,-0.795532,0.164719,-0.629751,562.251,-0.17651,-0.688447,0.511937,-0.215436
546.143,-1.61261,-1.64221,0.0296029,-1.60677,561.244,-0.632518,-0.795683,0.163165,-0.631001,562.294,-0.178188,-0.688546,0.510357,-0.217027
546.182,-1.61319,-1.64248,0.0292904,-1.60731,561.289,-0.634237,-0.795834,0.161597,-0.632247,562.336,-0.179867,-0.688644,0.508777,-0.218619
546.221,-1.61375,-1.64274,0.0289973,-1.60784,561.334,-0.635926,-0.795985,0.16006,-0.63349,562.379,-0.181547,-0.688743,0.507196,-0.220214
546.26,-1.61435,-1.64301,0.0286634,-1.60837,561.379,-0.637586,-0.796136,0.158551,-0.634729,562.421,-0.183239,-0.688842,0.505602,-0.221809
546.299,-1.61492,-1.64328,0.0283595,-1.6089,561.424,-0.639235,-0.796287,0.157053,-0.635964,562.464,-0.184933,-0.68894,0.504007,-0.223407
546.338,-1.61553,-1.64354,0.0280096,-1.60943,561.469,-0.640886,-0.796439,0.155552,-0.637196,562.506,-0.186649,-0.689039,0.50239,-0.225007
546.377,-1.61615,-1.64381,0.0276565,-1.60996,561.514,-0.642515,-0.79659,0.154074,-0.638423,562.549,-0.188403,-0.689138,0.500735,-0.226608
546.416,-1.61676,-1.64408,0.0273145,-1.61048,561.559,-0.644174,-0.796741,0.152566,-0.639646,562.591,-0.19018,-0.689236,0.499056,-0.228211
546.455,-1.6174,-1.64434,0.0269491,-1.61101,561.604,-0.645814,-0.796891,0.151078,-0.640864,562.634,-0.191927,-0.689335,0.497408,-0.229815
546.494,-1.61807,-1.64461,0.0265455,-1.61153,561.649,-0.647437,-0.797042,0.149606,-0.642079,562.676,-0.193693,-0.689434,0.49574,-0.23142
546.533,-1.61862,-1.64488,0.0262569,-1.61205,561.694,-0.649014,-0.797193,0.14818,-0.643291,562.719,-0.195461,-0.689532,0.494072,-0.233026
546.572,-1.61919,-1.64514,0.0259537,-1.61257,561.739,-0.65061,-0.797344,0.146734,-0.644498,562.762,-0.197265,-0.689631,0.492366,-0.234634
546.611,-1.61978,-1.64541,0.0256368,-1.61309,561.784,-0.652214,-0.797495,0.145281,-0.6457,562.804,-0.199047,-0.68973,0.490682,-0.236242
546.65,-1.62037,-1.64568,0.0253101,-1.61361,561.829,-0.653821,-0.797646,0.143825,-0.646899,562.847,-0.200816,-0.689828,0.489012,-0.237852
546.689,-1.62097,-1.64595,0.0249797,-1.61412,561.874,-0.655456,-0.797797,0.142341,-0.648095,562.889,-0.202606,-0.689927,0.487321,-0.239464
546.728,-1.62154,-1.64621,0.0246691,-1.61464,561.919,-0.65704,-0.797948,0.140908,-0.649286,562.932,-0.204389,-0.690026,0.485636,-0.241077
546.767,-1.62212,-1.64648,0.0243551,-1.61515,561.964,-0.65863,-0.798099,0.13947,-0.650474,562.974,-0.206166,-0.690124,0.483959,-0.242691
546.806,-1.62272,-1.64675,0.0240267,-1.61566,562.009,-0.660279,-0.79825,0.137971,-0.651658,563.017,-0.208057,-0.690223,0.482166,-0.244307
546.845,-1.62324,-1.64701,0.0237714,-1.61617,562.054,-0.66189,-0.798402,0.136511,-0.652839,563.059,-0.209919,-0.690322,0.480402,-0.245923
546.884,-1.62378,-1.64728,0.0235049,-1.61668,562.099,-0.66349,-0.798553,0.135063,-0.654015,563.102,-0.21176,-0.69042,0.47866,-0.247539
546.923,-1.62433,-1.64755,0.0232148,-1.61719,562.144,-0.665102,-0.798704,0.133601,-0.655187,563.144,-0.213604,-0.690519,0.476915,-0.249155
546.963,-1.62485,-1.64781,0.0229677,-1.6177,562.189,-0.666686,-0.798855,0.132169,-0.656356,563.187,-0.215484,-0.690618,0.475133,-0.250772
547.002,-1.62536,-1.64808,0.0227213,-1.6182,562.234,-0.668294,-0.799006,0.130712,-0.65752,563.229,-0.217421,-0.690716,0.473295,-0.25239
547.041,-1.62586,-1.64835,0.0224899,-1.61871,562.279,-0.669931,-0.799157,0.129226,-0.65868,563.272,-0.219387,-0.690815,0.471428,-0.254009
547.08,-1.62634,-1.64862,0.0222735,-1.61921,562.324,-0.671572,-0.799308,0.127736,-0.659836,563.314,-0.221322,-0.690913,0.469592,-0.255629
547.119,-1.62684,-1.64888,0.0220389,-1.61971,562.369,-0.673242,-0.79946,0.126218,-0.660988,563.357,-0.223234,-0.691012,0.467778,-0.257251
547.158,-1.62727,-1.64915,0.0218754,-1.62021,562.414,-0.67486,-0.799611,0.124751,-0.662135,563.4,-0.225159,-0.691111,0.465952,-0.258872
547.197,-1.62775,-1.64942,0.0216705,-1.62071,562.459,-0.676499,-0.799762,0.123263,-0.663278,563.442,-0.227097,-0.691209,0.464112,-0.260494
547.236,-1.62821,-1.64968,0.02147,-1.6212,562.504,-0.67813,-0.799913,0.121783,-0.664417,563.485,-0.228986,-0.691308,0.462322,-0.262117
547.275,-1.62871,-1.64995,0.0212368,-1.6217,562.549,-0.679709,-0.800064,0.120355,-0.665553,563.527,-0.230861,-0.691406,0.460545,-0.263739
547.314,-1.62915,-1.65022,0.021068,-1.62219,562.594,-0.681286,-0.800215,0.118929,-0.666683,563.57,-0.232711,-0.691505,0.458794,-0.265362
547.353,-1.6296,-1.65048,0.0208793,-1.62268,562.639,-0.682872,-0.800367,0.117495,-0.667811,563.612,-0.2346,-0.691604,0.457004,-0.266985
547.391,-1.63009,-1.65075,0.0206583,-1.62317,562.684,-0.684478,-0.800518,0.11604,-0.668934,563.655,-0.236561,-0.691702,0.455141,-0.268608
547.43,-1.63054,-1.65102,0.0204745,-1.62366,562.729,-0.686078,-0.800669,0.114591,-0.670052,563.697,-0.238505,-0.691801,0.453295,-0.270231
547.469,-1.63098,-1.65128,0.0202988,-1.62415,562.774,-0.687649,-0.80082,0.113172,-0.671167,563.74,-0.240399,-0.691899,0.4515,-0.271854
547.508,-1.63144,-1.65155,0.0201072,-1.62464,562.819,-0.689196,-0.800972,0.111775,-0.672277,563.782,-0.242251,-0.691998,0.449747,-0.273478
547.547,-1.6319,-1.65182,0.0199153,-1.62512,562.864,-0.690746,-0.801123,0.110376,-0.673382,563.825,-0.244107,-0.692096,0.447989,-0.275103
547.586,-1.63234,-1.65208,0.019742,-1.62561,562.909,-0.692335,-0.801274,0.108939,-0.674484,563.867,-0.245974,-0.692195,0.446221,-0.276728
547.625,-1.63278,-1.65235,0.0195644,-1.62609,562.954,-0.693917,-0.801425,0.107508,-0.67558,563.91,-0.24783,-0.692294,0.444464,-0.278353
547.664,-1.63318,-1.65262,0.0194318,-1.62657,562.999,-0.69542,-0.801577,0.106157,-0.676673,563.952,-0.249693,-0.692392,0.442699,-0.279978
547.703,-1.63366,-1.65288,0.0192248,-1.62705,563.044,-0.696909,-0.801728,0.104818,-0.677761,563.995,-0.251562,-0.692491,0.440929,-0.281603
547.742,-1.63415,-1.65315,0.0189959,-1.62753,563.089,-0.698408,-0.801879,0.103471,-0.678845,564.037,-0.253421,-0.692589,0.439169,-0.283228
547.781,-1.63464,-1.65342,0.0187715,-1.62801,563.134,-0.699902,-0.80203,0.102128,-0.679925,564.08,-0.255282,-0.692688,0.437406,-0.284852
547.82,-1.63511,-1.65368,0.018571,-1.62848,563.179,-0.701406,-0.802182,0.100776,-0.681001,564.122,-0.257156,-0.692786,0.43563,-0.286477
547.859,-1.63559,-1.65395,0.0183575,-1.62896,563.224,-0.702892,-0.802333,0.0994403,-0.682072,564.165,-0.259039,-0.692885,0.433846,-0.288101
547.898,-1.6361,-1.65422,0.0181163,-1.62943,563.269,-0.704373,-0.802484,0.0981112,-0.683138,564.207,-0.260923,-0.692984,0.432061,-0.289725
547.937,-1.63658,-1.65448,0.0179038,-1.6299,563.314,-0.70587,-0.802635,0.0967652,-0.684201,564.25,-0.262785,-0.693082,0.430297,-0.291349
547.976,-1.63715,-1.65475,0.0175978,-1.63038,563.359,-0.707386,-0.802787,0.0954001,-0.685259,564.292,-0.264628,-0.693181,0.428552,-0.292973
548.015,-1.63765,-1.65502,0.0173643,-1.63085,563.404,-0.708869,-0.802938,0.0940691,-0.686312,564.335,-0.266459,-0.693279,0.42682,-0.294596
548.054,-1.63808,-1.65528,0.0172028,-1.63131,563.449,-0.710357,-0.803089,0.0927323,-0.68736,564.377,-0.26837,-0.693378,0.425007,-0.296219
548.093,-1.63847,-1.65555,0.017078,-1.63178,563.494,-0.711805,-0.80324,0.091435,-0.688405,564.42,-0.270326,-0.693476,0.423151,-0.297841
548.132,-1.63889,-1.65582,0.0169285,-1.63225,563.539,-0.713355,-0.803391,0.0900359,-0.689445,564.462,-0.272315,-0.693575,0.42126,-0.299462
548.171,-1.63929,-1.65608,0.0167894,-1.63271,563.584,-0.714864,-0.803543,0.0886783,-0.69048,564.504,-0.274249,-0.693673,0.419425,-0.301084
548.21,-1.63972,-1.65635,0.0166282,-1.63317,563.629,-0.71635,-0.803694,0.0873433,-0.691512,564.547,-0.276199,-0.693772,0.417573,-0.302704
548.249,-1.64019,-1.65662,0.01643,-1.63364,563.674,-0.717773,-0.803845,0.0860718,-0.692539,564.589,-0.278195,-0.69387,0.415675,-0.304324
548.288,-1.64061,-1.65688,0.0162724,-1.6341,563.719,-0.71919,-0.803996,0.0848063,-0.693562,564.632,-0.28023,-0.693969,0.413739,-0.305943
548.327,-1.64106,-1.65715,0.0160867,-1.63456,563.764,-0.720621,-0.804148,0.0835268,-0.694581,564.674,-0.282259,-0.694067,0.411809,-0.307562
548.366,-1.64147,-1.65742,0.0159424,-1.63501,563.809,-0.722085,-0.804299,0.0822139,-0.695595,564.717,-0.284279,-0.694166,0.409887,-0.309181
548.405,-1.64191,-1.65768,0.015779,-1.63547,563.854,-0.723537,-0.80445,0.0809135,-0.696604,564.759,-0.286251,-0.694264,0.408014,-0.310798
548.444,-1.64234,-1.65795,0.0156144,-1.63593,563.9,-0.724995,-0.804601,0.0796069,-0.697609,564.802,-0.288243,-0.694363,0.40612,-0.312416
548.483,-1.64283,-1.65822,0.0153838,-1.63638,563.945,-0.726491,-0.804753,0.0782617,-0.69861,564.844,-0.290294,-0.694462,0.404168,-0.314031
548.522,-1.64325,-1.65849,0.0152368,-1.63684,563.99,-0.727962,-0.804904,0.0769416,-0.699605,564.887,-0.292357,-0.69456,0.402203,-0.315645
548.561,-1.64363,-1.65875,0.015127,-1.63729,564.035,-0.729403,-0.805055,0.0756518,-0.700596,564.929,-0.294392,-0.694658,0.400266,-0.317259
548.6,-1.64405,-1.65902,0.0149701,-1.63774,564.08,-0.730808,-0.805206,0.0743983,-0.701583,564.972,-0.296394,-0.694757,0.398363,-0.318872
548.639,-1.64451,-1.65929,0.0147799,-1.63819,564.125,-0.732212,-0.805357,0.0731459,-0.702565,565.014,-0.298386,-0.694855,0.396469,-0.320483
548.678,-1.64492,-1.65955,0.014637,-1.63864,564.17,-0.733633,-0.805509,0.0718755,-0.703543,565.057,-0.3004,-0.694954,0.394554,-0.322094
548.717,-1.64532,-1.65982,0.0145022,-1.63908,564.215,-0.734989,-0.80566,0.0706707,-0.704516,565.099,-0.30244,-0.695052,0.392613,-0.323705
548.756,-1.64569,-1.66009,0.0143972,-1.63953,564.26,-0.736362,-0.805811,0.0694489,-0.705484,565.142,-0.304505,-0.695151,0.390646,-0.325314
548.795,-1.6461,-1.66035,0.0142529,-1.63997,564.305,-0.73775,-0.805962,0.0682118,-0.706449,565.184,-0.306591,-0.69525,0.388658,-0.326923
548.834,-1.64652,-1.66062,0.0140983,-1.64042,564.35,-0.73913,-0.806113,0.066983,-0.707409,565.227,-0.308685,-0.695348,0.386664,-0.328531
548.873,-1.64691,-1.66089,0.0139755,-1.64086,564.395,-0.740488,-0.806264,0.0657766,-0.708364,565.269,-0.310797,-0.695447,0.384649,-0.330136
548.912,-1.64734,-1.66115,0.0138157,-1.6413,564.44,-0.741835,-0.806416,0.0645801,-0.709316,565.311,-0.312917,-0.695545,0.382628,-0.331741
548.951,-1.64768,-1.66142,0.0137412,-1.64174,564.485,-0.743178,-0.806567,0.0633885,-0.710262,565.354,-0.314998,-0.695644,0.380646,-0.333344
548.99,-1.64803,-1.66169,0.0136527,-1.64218,564.53,-0.744462,-0.806718,0.0622559,-0.711205,565.396,-0.317045,-0.695742,0.378697,-0.334945
549.029,-1.64845,-1.66195,0.0135074,-1.64262,564.575,-0.745739,-0.806869,0.0611305,-0.712142,565.439,-0.31913,-0.69584,0.37671,-0.336545
549.068,-1.64887,-1.66222,0.0133512,-1.64305,564.62,-0.74703,-0.80702,0.0599897,-0.713075,565.481,-0.321227,-0.695939,0.374712,-0.338144
549.107,-1.64927,-1.66249,0.0132152,-1.64349,564.665,-0.748306,-0.807171,0.0588652,-0.714004,565.524,-0.32332,-0.696037,0.372717,-0.339741
549.146,-1.64968,-1.66275,0.0130711,-1.64392,564.71,-0.749569,-0.807323,0.0577533,-0.714929,565.566,-0.325398,-0.696136,0.370738,-0.341336
549.185,-1.65013,-1.66302,0.0128932,-1.64435,564.755,-0.750803,-0.807474,0.0566706,-0.715849,565.609,-0.327501,-0.696234,0.368734,-0.342932
549.224,-1.65048,-1.66329,0.0128019,-1.64479,564.8,-0.752035,-0.807625,0.0555896,-0.716764,565.651,-0.32962,-0.696333,0.366713,-0.344525
549.263,-1.6509,-1.66355,0.0126552,-1.64522,564.845,-0.753298,-0.807776,0.0544784,-0.717676,565.694,-0.331744,-0.696431,0.364688,-0.346118
549.302,-1.65129,-1.66382,0.0125286,-1.64565,564.89,-0.754539,-0.807927,0.0533877,-0.718583,565.736,-0.333879,-0.69653,0.362651,-0.347708
549.341,-1.65161,-1.66409,0.0124794,-1.64607,564.935,-0.755752,-0.808078,0.0523266,-0.719485,565.779,-0.336038,-0.696628,0.36059,-0.349297
549.38,-1.65188,-1.66435,0.0124767,-1.6465,564.98,-0.756905,-0.80823,0.0513243,-0.720383,565.821,-0.338182,-0.696727,0.358545,-0.350884
549.419,-1.65226,-1.66462,0.0123591,-1.64693,565.025,-0.758036,-0.808381,0.0503446,-0.721276,565.863,-0.340325,-0.696825,0.3565,-0.352469
549.458,-1.65265,-1.66489,0.0122408,-1.64735,565.07,-0.759178,-0.808532,0.0493541,-0.722165,565.906,-0.342459,-0.696924,0.354465,-0.354053
549.497,-1.65293,-1.66516,0.0122209,-1.64778,565.115,-0.760398,-0.808683,0.0482849,-0.72305,565.948,-0.3446,-0.697022,0.352422,-0.355635
549.536,-1.65323,-1.66542,0.0121876,-1.6482,565.16,-0.761544,-0.808834,0.0472905,-0.723931,565.991,-0.346768,-0.697121,0.350353,-0.357214
549.575,-1.65346,-1.66569,0.0122314,-1.64862,565.205,-0.762639,-0.808985,0.0463466,-0.724807,566.033,-0.348952,-0.697219,0.348267,-0.358792
549.614,-1.65375,-1.66596,0.0122077,-1.64904,565.25,-0.763725,-0.809136,0.045411,-0.725679,566.076,-0.351134,-0.697317,0.346183,-0.360367
549.653,-1.65406,-1.66622,0.0121632,-1.64946,565.295,-0.764752,-0.809288,0.0445357,-0.726546,566.118,-0.353296,-0.697416,0.34412,-0.361941
549.692,-1.65437,-1.66649,0.012115,-1.64988,565.34,-0.765776,-0.809439,0.0436632,-0.727409,566.161,-0.35545,-0.697514,0.342064,-0.363514
549.731,-1.65468,-1.66676,0.012077,-1.6503,565.385,-0.76674,-0.80959,0.0428504,-0.728268,566.203,-0.357587,-0.697613,0.340025,-0.365084
549.77,-1.65503,-1.66702,0.0119941,-1.65071,565.43,-0.767708,-0.809741,0.0420336,-0.729122,566.245,-0.359746,-0.697711,0.337966,-0.366653
549.809,-1.65541,-1.66729,0.0118815,-1.65113,565.475,-0.768665,-0.809892,0.0412277,-0.729972,566.288,-0.36192,-0.69781,0.335889,-0.36822
549.848,-1.65581,-1.66756,0.0117511,-1.65154,565.52,-0.76964,-0.810043,0.0404037,-0.730818,566.33,-0.364115,-0.697908,0.333793,-0.369785
549.887,-1.65621,-1.66782,0.0116137,-1.65196,565.565,-0.770635,-0.810195,0.0395593,-0.73166,566.373,-0.36628,-0.698006,0.331727,-0.371348
549.926,-1.65658,-1.66809,0.0115105,-1.65237,565.61,-0.771653,-0.810346,0.0386932,-0.732497,566.415,-0.368441,-0.698105,0.329664,-0.372909
549.965,-1.65695,-1.66836,0.0114063,-1.65278,565.655,-0.772597,-0.810497,0.0379005,-0.73333,566.458,-0.370605,-0.698203,0.327598,-0.374468
550.004,-1.65738,-1.66862,0.0112446,-1.65319,565.7,-0.773523,-0.810648,0.0371257,-0.734158,566.5,-0.372762,-0.698302,0.32554,-0.376024
550.043,-1.65773,-1.66889,0.0111604,-1.6536,565.745,-0.774487,-0.810799,0.036312,-0.734982,566.543,-0.374933,-0.6984,0.323467,-0.377579
550.082,-1.65806,-1.66916,0.0110951,-1.65401,565.79,-0.775362,-0.810951,0.0355884,-0.735801,566.585,-0.377103,-0.698499,0.321396,-0.379133
550.121,-1.65839,-1.66943,0.0110408,-1.65441,565.835,-0.776216,-0.811102,0.0348853,-0.736617,566.628,-0.379275,-0.698597,0.319323,-0.380683
550.16,-1.65875,-1.66969,0.0109455,-1.65482,565.88,-0.777092,-0.811253,0.0341606,-0.737428,566.67,-0.381451,-0.698696,0.317245,-0.38223
550.199,-1.65911,-1.66996,0.0108534,-1.65522,565.925,-0.77797,-0.811404,0.0334336,-0.738235,566.712,-0.3836,-0.698794,0.315195,-0.383776
550.238,-1.65942,-1.67023,0.0108092,-1.65563,565.97,-0.778849,-0.811555,0.0327062,-0.739038,566.755,-0.385723,-0.698893,0.31317,-0.385321
550.278,-1.65974,-1.6705,0.0107563,-1.65603,566.015,-0.779717,-0.811706,0.0319889,-0.739837,566.797,-0.387848,-0.698991,0.311144,-0.386862
550.317,-1.66009,-1.67076,0.0106698,-1.65643,566.06,-0.780571,-0.811858,0.0312865,-0.740631,566.84,-0.390031,-0.69909,0.309059,-0.388402
550.356,-1.66051,-1.67103,0.0105221,-1.65683,566.105,-0.78141,-0.812009,0.0305983,-0.741421,566.882,-0.392239,-0.699188,0.306949,-0.389939
550.395,-1.66086,-1.6713,0.0104351,-1.65723,566.15,-0.782262,-0.81216,0.0298975,-0.742208,566.925,-0.394457,-0.699287,0.304829,-0.391474
550.434,-1.66123,-1.67156,0.0103358,-1.65763,566.195,-0.783106,-0.812311,0.0292054,-0.74299,566.967,-0.396657,-0.699385,0.302728,-0.393005
550.473,-1.66157,-1.67183,0.0102645,-1.65803,566.24,-0.783957,-0.812462,0.0285056,-0.743768,567.01,-0.398884,-0.699484,0.3006,-0.394535
550.512,-1.66192,-1.6721,0.0101788,-1.65843,566.285,-0.784795,-0.812614,0.0278184,-0.744542,567.052,-0.401126,-0.699583,0.298457,-0.396063
550.551,-1.66233,-1.67237,0.0100312,-1.65882,566.33,-0.785631,-0.812765,0.027134,-0.745311,567.095,-0.403373,-0.699681,0.296308,-0.397587
550.59,-1.66277,-1.67263,0.00986383,-1.65922,566.375,-0.786474,-0.812916,0.0264421,-0.746077,567.137,-0.405622,-0.69978,0.294157,-0.39911
550.629,-1.66315,-1.6729,0.00974536,-1.65961,566.42,-0.787304,-0.813067,0.0257635,-0.746838,567.18,-0.407852,-0.699878,0.292026,-0.400629
550.668,-1.66353,-1.67317,0.00963971,-1.66,566.465,-0.788082,-0.813219,0.0251371,-0.747595,567.222,-0.410118,-0.699977,0.289859,-0.402146
550.707,-1.66386,-1.67343,0.00957003,-1.66039,566.51,-0.78886,-0.81337,0.0245099,-0.748348,567.265,-0.412458,-0.700075,0.287617,-0.403661
550.746,-1.66424,-1.6737,0.00946393,-1.66078,566.555,-0.78962,-0.813521,0.0239014,-0.749097,567.307,-0.414794,-0.700174,0.285379,-0.405173
550.785,-1.66455,-1.67397,0.00941429,-1.66117,566.6,-0.790372,-0.813672,0.0232998,-0.749841,567.35,-0.417117,-0.700272,0.283155,-0.406682
550.824,-1.66496,-1.67423,0.0092713,-1.66156,566.645,-0.791086,-0.813823,0.022737,-0.750581,567.392,-0.419444,-0.700371,0.280927,-0.408187
550.863,-1.66532,-1.6745,0.00918416,-1.66195,566.69,-0.791766,-0.813974,0.0222088,-0.751317,567.435,-0.421769,-0.700469,0.2787,-0.40969
550.902,-1.66563,-1.67477,0.00913487,-1.66234,566.735,-0.792448,-0.814126,0.0216774,-0.752049,567.477,-0.424093,-0.700568,0.276474,-0.411191
550.941,-1.66599,-1.67504,0.00904346,-1.66272,566.78,-0.793131,-0.814277,0.0211459,-0.752777,567.52,-0.426391,-0.700666,0.274275,-0.412689
550.98,-1.66639,-1.6753,0.00890852,-1.66311,566.825,-0.793834,-0.814428,0.0205938,-0.753501,567.562,-0.428693,-0.700765,0.272072,-0.414185
551.019,-1.66673,-1.67557,0.0088436,-1.66349,566.87,-0.794516,-0.814579,0.0200629,-0.754222,567.605,-0.430991,-0.700863,0.269872,-0.415677
551.058,-1.66702,-1.67584,0.00882043,-1.66387,566.915,-0.795173,-0.81473,0.0195568,-0.754938,567.647,-0.433299,-0.700962,0.267663,-0.417167
551.097,-1.66743,-1.6761,0.00867488,-1.66426,566.96,-0.795791,-0.814881,0.0190906,-0.75565,567.69,-0.435608,-0.701061,0.265452,-0.418653
551.136,-1.6678,-1.67637,0.00857147,-1.66464,567.005,-0.796434,-0.815033,0.0185982,-0.756358,567.732,-0.437921,-0.701159,0.263238,-0.420137
551.175,-1.66818,-1.67664,0.00845807,-1.66502,567.05,-0.797057,-0.815184,0.0181271,-0.757063,567.775,-0.44022,-0.701258,0.261038,-0.421618
551.214,-1.66856,-1.6769,0.00833888,-1.6654,567.095,-0.797653,-0.815335,0.0176816,-0.757763,567.817,-0.44252,-0.701356,0.258836,-0.423096
551.253,-1.66891,-1.67717,0.0082599,-1.66578,567.14,-0.798233,-0.815486,0.0172532,-0.758459,567.86,-0.444808,-0.701455,0.256647,-0.424571
551.292,-1.66926,-1.67744,0.00817476,-1.66615,567.185,-0.798836,-0.815637,0.0168016,-0.759151,567.902,-0.447095,-0.701553,0.254459,-0.426043
551.331,-1.66961,-1.6777,0.00809557,-1.66653,567.23,-0.799457,-0.815788,0.0163314,-0.759839,567.945,-0.449399,-0.701652,0.252253,-0.427512
551.37,-1.67002,-1.67797,0.00795422,-1.6669,567.275,-0.80001,-0.815939,0.0159295,-0.760523,567.987,-0.451748,-0.70175,0.250002,-0.428979
551.409,-1.67042,-1.67824,0.00781616,-1.66728,567.32,-0.80055,-0.816091,0.0155406,-0.761204,568.03,-0.454115,-0.701849,0.247734,-0.430442
551.448,-1.67078,-1.6785,0.00771903,-1.66765,567.365,-0.801087,-0.816242,0.0151545,-0.76188,568.072,-0.456435,-0.701948,0.245512,-0.431903
551.487,-1.67112,-1.67877,0.00764969,-1.66803,567.41,-0.801605,-0.816393,0.0147879,-0.762552,568.115,-0.458718,-0.702046,0.243329,-0.43336
