# Forward reconstruction (consistency check), model R3: E=481 kJ/mol, lnA=94.7. T (C), alpha experimental and modelled for each beta.
T_C_1K,alpha_exp_1K,alpha_model_1K,T_C_3K,alpha_exp_3K,alpha_model_3K,T_C_5K,alpha_exp_5K,alpha_model_5K
291.592,0.0452756,0.0923287,300.24,0.0664658,0.194852,299.207,0.0475403,0.0872004
291.593,0.0453141,0.0924359,300.242,0.066548,0.195079,299.208,0.0475829,0.0873046
291.595,0.0453528,0.0925439,300.245,0.0666303,0.195307,299.21,0.0476255,0.0874087
291.596,0.0453913,0.0926511,300.247,0.0667127,0.195534,299.212,0.0476681,0.0875129
291.598,0.0454298,0.0927584,300.249,0.0667952,0.195762,299.214,0.0477108,0.0876172
291.599,0.0454683,0.0928657,300.251,0.0668779,0.19599,299.215,0.0477535,0.0877214
291.6,0.0455069,0.0929729,300.253,0.0669606,0.196217,299.217,0.0477962,0.0878257
291.602,0.0455455,0.0930803,300.255,0.0670434,0.196445,299.219,0.047839,0.08793
291.603,0.0455841,0.0931876,300.257,0.0671263,0.196673,299.221,0.0478815,0.0880337
291.605,0.0456228,0.093295,300.259,0.0672097,0.196902,299.222,0.0479244,0.088138
291.606,0.0456615,0.0934023,300.261,0.0672929,0.197129,299.224,0.0479673,0.0882424
291.608,0.0457002,0.0935097,300.263,0.0673761,0.197357,299.226,0.0480102,0.0883468
291.609,0.0457389,0.0936171,300.265,0.0674594,0.197585,299.228,0.0480532,0.0884512
291.61,0.0457777,0.0937246,300.268,0.0675433,0.197814,299.229,0.0480961,0.0885557
291.612,0.0458165,0.093832,300.27,0.0676268,0.198042,299.231,0.0481389,0.0886595
291.613,0.0458553,0.0939395,300.272,0.0677104,0.19827,299.233,0.048182,0.088764
291.615,0.0458944,0.0940477,300.274,0.0677942,0.198498,299.235,0.0482251,0.0888685
291.616,0.0459333,0.0941552,300.276,0.0678784,0.198727,299.236,0.0482682,0.0889731
291.618,0.0459722,0.0942628,300.278,0.0679624,0.198956,299.238,0.0483112,0.0890771
291.619,0.0460112,0.0943703,300.28,0.0680464,0.199184,299.24,0.0483544,0.0891816
291.62,0.0460501,0.0944779,300.282,0.0681306,0.199412,299.242,0.0483976,0.0892863
291.622,0.0460891,0.0945855,300.284,0.0682153,0.199641,299.244,0.0484409,0.0893909
291.623,0.0461282,0.0946931,300.286,0.0682996,0.19987,299.245,0.048484,0.089495
291.625,0.0461672,0.0948007,300.288,0.0683841,0.200098,299.247,0.0485273,0.0895996
291.626,0.0462063,0.0949083,300.291,0.0684691,0.200327,299.249,0.0485707,0.0897044
291.627,0.0462454,0.095016,300.293,0.0685537,0.200556,299.251,0.0486139,0.0898085
291.629,0.0462846,0.0951237,300.295,0.0686385,0.200784,299.252,0.0486574,0.0899133
291.63,0.0463237,0.0952314,300.297,0.0687238,0.201014,299.254,0.0487009,0.090018
291.632,0.0463629,0.0953391,300.299,0.0688088,0.201242,299.256,0.0487444,0.0901228
291.633,0.0464021,0.0954468,300.301,0.0688939,0.201471,299.258,0.0487877,0.0902271
291.635,0.0464414,0.0955546,300.303,0.0689795,0.201701,299.259,0.0488314,0.0903319
291.636,0.0464807,0.0956624,300.305,0.0690648,0.201929,299.261,0.048875,0.0904368
291.637,0.04652,0.0957702,300.307,0.0691502,0.202158,299.263,0.0489187,0.0905417
291.639,0.0465596,0.0958788,300.309,0.0692357,0.202387,299.265,0.0489622,0.0906461
291.64,0.046599,0.0959866,300.311,0.0693213,0.202616,299.266,0.0490059,0.090751
291.642,0.0466383,0.0960944,300.314,0.0694071,0.202844,299.268,0.0490497,0.090856
291.643,0.0466778,0.0962023,300.316,0.0694929,0.203073,299.27,0.0490935,0.090961
291.644,0.0467172,0.0963102,300.318,0.0695793,0.203303,299.272,0.0491371,0.0910654
291.646,0.0467567,0.0964181,300.32,0.0696653,0.203532,299.273,0.049181,0.0911705
291.647,0.0467962,0.096526,300.322,0.0697515,0.203761,299.275,0.049225,0.0912756
291.649,0.0468357,0.096634,300.324,0.0698377,0.20399,299.277,0.0492687,0.0913801
291.65,0.0468753,0.096742,300.326,0.0699245,0.204221,299.279,0.0493127,0.0914852
291.652,0.0469149,0.09685,300.328,0.070011,0.20445,299.28,0.0493568,0.0915903
291.653,0.0469545,0.096958,300.33,0.0700976,0.204679,299.282,0.0494009,0.0916955
291.654,0.0469941,0.097066,300.332,0.0701842,0.204908,299.284,0.0494447,0.0918001
291.656,0.0470338,0.097174,300.334,0.070271,0.205137,299.286,0.0494889,0.0919053
291.657,0.0470735,0.0972821,300.337,0.0703584,0.205368,299.287,0.0495331,0.0920106
291.659,0.0471132,0.0973902,300.339,0.0704454,0.205597,299.289,0.0495773,0.0921159
291.66,0.047153,0.0974983,300.341,0.0705325,0.205826,299.291,0.0496216,0.0922212
291.662,0.0471928,0.0976064,300.343,0.0706197,0.206056,299.293,0.0496659,0.0923265
291.663,0.0472328,0.0977153,300.345,0.070707,0.206285,299.294,0.04971,0.0924312
291.664,0.0472724,0.0978227,300.347,0.0707945,0.206515,299.296,0.0497543,0.0925366
291.666,0.0473123,0.0979309,300.349,0.070882,0.206744,299.298,0.0497987,0.092642
291.667,0.0473522,0.0980391,300.351,0.0709701,0.206975,299.3,0.0498432,0.0927474
291.669,0.0473924,0.0981481,300.353,0.0710579,0.207204,299.302,0.0498877,0.0928529
291.67,0.0474323,0.0982563,300.355,0.0711457,0.207434,299.303,0.0499319,0.0929577
291.671,0.0474723,0.0983646,300.357,0.0712337,0.207664,299.305,0.0499765,0.0930632
291.673,0.0475123,0.0984728,300.36,0.0713218,0.207893,299.307,0.0500211,0.0931688
291.674,0.0475521,0.0985804,300.362,0.07141,0.208123,299.309,0.0500657,0.0932743
291.676,0.0475924,0.0986895,300.364,0.0714983,0.208353,299.31,0.0501104,0.0933799
291.677,0.0476325,0.0987978,300.366,0.0715868,0.208583,299.312,0.0501551,0.0934855
291.679,0.0476726,0.0989061,300.368,0.0716753,0.208813,299.314,0.0501996,0.0935905
291.68,0.0477128,0.0990145,300.37,0.0717639,0.209042,299.316,0.0502444,0.0936961
291.681,0.047753,0.0991229,300.372,0.0718527,0.209272,299.317,0.0502892,0.0938018
291.683,0.0477932,0.0992313,300.374,0.0719416,0.209502,299.319,0.0503341,0.0939075
291.684,0.0478338,0.0993405,300.376,0.0720305,0.209732,299.321,0.0503787,0.0940126
291.686,0.047874,0.099449,300.378,0.0721201,0.209964,299.323,0.0504236,0.0941183
291.687,0.0479144,0.0995574,300.38,0.0722093,0.210194,299.324,0.0504686,0.0942241
291.689,0.0479547,0.0996659,300.383,0.0722986,0.210424,299.326,0.0505136,0.0943299
291.69,0.0479951,0.0997744,300.385,0.072388,0.210654,299.328,0.0505584,0.0944351
291.691,0.0480355,0.099883,300.387,0.0724775,0.210884,299.33,0.0506035,0.0945409
291.693,0.048076,0.0999915,300.389,0.0725672,0.211115,299.331,0.0506486,0.0946468
291.694,0.0481164,0.1001,300.391,0.072657,0.211345,299.333,0.0506938,0.0947527
291.696,0.0481569,0.100209,300.393,0.0727469,0.211575,299.335,0.0507389,0.0948586
291.697,0.0481975,0.100317,300.395,0.0728368,0.211806,299.337,0.0507842,0.0949645
291.698,0.0482381,0.100426,300.397,0.072927,0.212036,299.338,0.0508295,0.0950705
291.7,0.0482787,0.100535,300.399,0.0730172,0.212267,299.34,0.0508748,0.0951765
291.701,0.0483193,0.100643,300.401,0.0731075,0.212497,299.342,0.0509201,0.0952825
291.703,0.04836,0.100752,300.403,0.0731984,0.212729,299.344,0.0509655,0.0953885
291.704,0.0484007,0.100861,300.406,0.073289,0.212959,299.345,0.0510107,0.095494
291.706,0.0484414,0.100969,300.408,0.0733797,0.21319,299.347,0.0510562,0.0956001
291.707,0.0484822,0.101078,300.41,0.0734705,0.213421,299.349,0.0511017,0.0957062
291.708,0.048523,0.101187,300.412,0.0735614,0.213651,299.351,0.0511472,0.0958123
291.71,0.0485638,0.101296,300.414,0.0736528,0.213883,299.353,0.0511928,0.0959185
291.711,0.0486047,0.101404,300.416,0.073744,0.214114,299.354,0.0512384,0.0960247
291.713,0.0486456,0.101513,300.418,0.0738352,0.214345,299.356,0.0512841,0.0961309
291.714,0.0486865,0.101622,300.42,0.0739266,0.214576,299.358,0.0513295,0.0962365
291.716,0.0487275,0.101731,300.422,0.0740185,0.214808,299.36,0.0513753,0.0963427
291.717,0.0487685,0.10184,300.424,0.0741102,0.215039,299.361,0.051421,0.096449
291.718,0.0488095,0.101949,300.426,0.0742019,0.21527,299.363,0.0514669,0.0965553
291.72,0.0488506,0.102058,300.429,0.0742937,0.215501,299.365,0.0515125,0.0966611
291.721,0.0488917,0.102166,300.431,0.0743861,0.215733,299.367,0.0515584,0.0967674
291.723,0.0489328,0.102275,300.433,0.0744782,0.215964,299.368,0.0516043,0.0968738
291.724,0.048974,0.102384,300.435,0.0745704,0.216195,299.37,0.05165,0.0969796
291.725,0.0490152,0.102493,300.437,0.0746627,0.216426,299.372,0.051696,0.097086
291.727,0.0490565,0.102602,300.439,0.0747551,0.216657,299.374,0.0517421,0.0971925
291.728,0.0490977,0.102711,300.441,0.0748481,0.21689,299.375,0.0517882,0.097299
291.73,0.049139,0.10282,300.443,0.0749408,0.217121,299.377,0.051834,0.0974049
291.731,0.0491804,0.102929,300.445,0.0750336,0.217352,299.379,0.0518802,0.0975114
291.733,0.0492217,0.103039,300.447,0.0751265,0.217584,299.381,0.0519264,0.0976179
291.734,0.0492631,0.103148,300.45,0.0752195,0.217815,299.382,0.0519727,0.0977245
291.735,0.0493046,0.103257,300.452,0.0753126,0.218047,299.384,0.052019,0.0978311
291.737,0.049346,0.103366,300.454,0.0754059,0.218278,299.386,0.0520653,0.0979377
291.738,0.0493875,0.103475,300.456,0.0754993,0.21851,299.388,0.0521114,0.0980438
291.74,0.049429,0.103584,300.458,0.0755927,0.218741,299.389,0.0521578,0.0981505
291.741,0.0494706,0.103693,300.46,0.0756864,0.218973,299.391,0.0522043,0.0982572
291.742,0.0495122,0.103803,300.462,0.0757801,0.219205,299.393,0.0522507,0.0983639
291.744,0.0495538,0.103912,300.464,0.0758739,0.219436,299.395,0.0522973,0.0984706
291.745,0.0495955,0.104021,300.466,0.0759679,0.219668,299.396,0.0523436,0.0985768
291.747,0.0496372,0.10413,300.468,0.076062,0.2199,299.398,0.0523902,0.0986836
291.748,0.0496789,0.10424,300.47,0.0761562,0.220132,299.4,0.0524368,0.0987904
291.75,0.0497206,0.104349,300.472,0.0762505,0.220364,299.402,0.0524832,0.0988967
291.751,0.0497624,0.104458,300.475,0.076345,0.220595,299.403,0.0525299,0.0990036
291.752,0.0498046,0.104569,300.477,0.0764396,0.220827,299.405,0.0525767,0.0991104
291.754,0.0498464,0.104678,300.479,0.0765347,0.22106,299.407,0.0526235,0.0992174
291.755,0.0498883,0.104787,300.481,0.0766295,0.221292,299.409,0.0526701,0.0993237
291.757,0.0499302,0.104897,300.483,0.0767244,0.221524,299.411,0.0527169,0.0994307
291.758,0.0499722,0.105006,300.485,0.0768195,0.221757,299.412,0.0527639,0.0995377
291.76,0.0500142,0.105116,300.487,0.0769147,0.221989,299.414,0.0528108,0.0996447
291.761,0.0500562,0.105225,300.489,0.07701,0.222221,299.416,0.0528575,0.0997511
291.762,0.0500982,0.105335,300.491,0.0771054,0.222453,299.418,0.0529046,0.0998582
291.764,0.0501403,0.105444,300.493,0.0772009,0.222685,299.419,0.0529517,0.0999653
291.765,0.0501824,0.105554,300.496,0.077297,0.222919,299.421,0.0529985,0.100072
291.767,0.0502246,0.105663,300.498,0.0773928,0.223151,299.423,0.0530457,0.100179
291.768,0.0502668,0.105773,300.5,0.0774887,0.223383,299.425,0.0530928,0.100286
291.769,0.050309,0.105882,300.502,0.0775847,0.223616,299.426,0.0531401,0.100393
291.771,0.0503513,0.105992,300.504,0.0776804,0.223847,299.428,0.0531874,0.100501
291.772,0.0503936,0.106101,300.506,0.0777767,0.22408,299.43,0.0532344,0.100607
291.774,0.0504359,0.106211,300.508,0.077873,0.224312,299.432,0.0532818,0.100714
291.775,0.0504782,0.106321,300.51,0.0779696,0.224545,299.433,0.0533292,0.100822
291.777,0.0505206,0.10643,300.512,0.0780662,0.224777,299.435,0.0533766,0.100929
291.778,0.0505631,0.10654,300.514,0.0781629,0.22501,299.437,0.0534241,0.101036
291.779,0.0506056,0.10665,300.516,0.0782598,0.225243,299.439,0.0534716,0.101144
291.781,0.0506481,0.10676,300.518,0.0783568,0.225475,299.44,0.0535189,0.101251
291.782,0.0506906,0.106869,300.521,0.0784539,0.225708,299.442,0.0535665,0.101358
291.784,0.0507332,0.106979,300.523,0.0785512,0.225941,299.444,0.0536141,0.101465
291.785,0.0507758,0.107089,300.525,0.0786485,0.226174,299.446,0.0536618,0.101573
291.787,0.0508184,0.107199,300.527,0.078746,0.226407,299.447,0.0537095,0.10168
291.788,0.0508611,0.107309,300.529,0.0788432,0.226638,299.449,0.0537572,0.101788
291.789,0.0509038,0.107418,300.531,0.0789409,0.226871,299.451,0.0538047,0.101895
291.791,0.0509466,0.107528,300.533,0.0790388,0.227104,299.453,0.0538526,0.102002
291.792,0.0509894,0.107638,300.535,0.0791367,0.227337,299.454,0.0539005,0.10211
291.794,0.0510322,0.107748,300.537,0.0792348,0.22757,299.456,0.0539484,0.102218
291.795,0.051075,0.107858,300.539,0.0793331,0.227803,299.458,0.0539963,0.102325
291.796,0.0511179,0.107968,300.541,0.0794314,0.228037,299.46,0.054044,0.102432
291.798,0.0511609,0.108078,300.544,0.0795299,0.22827,299.461,0.0540921,0.10254
291.799,0.0512038,0.108188,300.546,0.0796285,0.228503,299.463,0.0541401,0.102648
291.801,0.0512468,0.108298,300.548,0.0797272,0.228736,299.465,0.0541883,0.102755
291.802,0.0512899,0.108408,300.55,0.0798261,0.22897,299.467,0.0542361,0.102863
291.804,0.0513329,0.108518,300.552,0.0799251,0.229203,299.469,0.0542843,0.10297
291.805,0.051376,0.108628,300.554,0.0800242,0.229436,299.47,0.0543326,0.103078
291.806,0.0514192,0.108738,300.556,0.0801234,0.22967,299.472,0.0543808,0.103186
291.808,0.0514624,0.108848,300.558,0.0802227,0.229903,299.474,0.0544291,0.103294
291.809,0.0515056,0.108958,300.56,0.0803222,0.230137,299.476,0.0544772,0.103401
291.811,0.0515488,0.109069,300.562,0.0804218,0.23037,299.477,0.0545256,0.103509
291.812,0.0515921,0.109179,300.564,0.0805216,0.230604,299.479,0.0545741,0.103617
291.814,0.0516355,0.109289,300.567,0.0806219,0.230838,299.481,0.0546225,0.103725
291.815,0.0516788,0.109399,300.569,0.0807219,0.231072,299.483,0.054671,0.103833
291.816,0.0517222,0.109509,300.571,0.080822,0.231306,299.484,0.0547193,0.10394
291.818,0.0517656,0.10962,300.573,0.0809223,0.231539,299.486,0.0547679,0.104048
291.819,0.0518091,0.10973,300.575,0.0810226,0.231773,299.488,0.0548165,0.104156
291.821,0.0518526,0.10984,300.577,0.0811231,0.232007,299.49,0.0548649,0.104264
291.822,0.0518964,0.109951,300.579,0.0812238,0.232241,299.491,0.0549137,0.104372
291.823,0.05194,0.110061,300.581,0.0813245,0.232475,299.493,0.0549624,0.10448
291.825,0.0519836,0.110172,300.583,0.0814254,0.232709,299.495,0.0550112,0.104588
291.826,0.0520273,0.110282,300.585,0.0815264,0.232942,299.497,0.0550598,0.104696
291.828,0.052071,0.110393,300.587,0.0816276,0.233176,299.498,0.0551087,0.104804
291.829,0.0521147,0.110503,300.59,0.0817288,0.233411,299.5,0.0551576,0.104912
291.831,0.0521584,0.110613,300.592,0.0818302,0.233645,299.502,0.0552065,0.105021
291.832,0.0522022,0.110724,300.594,0.0819318,0.233879,299.504,0.0552555,0.105129
291.833,0.0522461,0.110834,300.596,0.082033,0.234112,299.505,0.0553046,0.105237
291.835,0.0522903,0.110945,300.598,0.0821348,0.234346,299.507,0.0553534,0.105345
291.836,0.0523342,0.111056,300.6,0.0822367,0.23458,299.509,0.0554025,0.105453
291.838,0.0523781,0.111166,300.602,0.0823392,0.234815,299.511,0.0554517,0.105562
291.839,0.0524221,0.111277,300.604,0.0824414,0.23505,299.512,0.0555009,0.10567
291.841,0.0524661,0.111388,300.606,0.0825433,0.235283,299.514,0.0555501,0.105779
291.842,0.0525105,0.111499,300.608,0.0826457,0.235517,299.516,0.0555991,0.105886
291.843,0.0525546,0.111609,300.61,0.0827483,0.235752,299.518,0.0556485,0.105995
291.845,0.0525987,0.11172,300.613,0.082851,0.235986,299.519,0.0556978,0.106103
291.846,0.0526429,0.111831,300.615,0.0829539,0.236221,299.521,0.0557472,0.106212
291.848,0.0526871,0.111941,300.617,0.0830569,0.236455,299.523,0.0557967,0.10632
291.849,0.0527314,0.112052,300.619,0.08316,0.23669,299.525,0.0558462,0.106429
291.85,0.0527756,0.112163,300.621,0.0832632,0.236924,299.527,0.0558957,0.106538
291.852,0.05282,0.112273,300.623,0.0833666,0.237159,299.528,0.0559453,0.106646
291.853,0.0528643,0.112384,300.625,0.0834701,0.237394,299.53,0.0559949,0.106755
291.855,0.052909,0.112496,300.627,0.0835738,0.237628,299.532,0.0560446,0.106864
291.856,0.0529535,0.112606,300.629,0.0836776,0.237863,299.534,0.056094,0.106972
291.858,0.052998,0.112717,300.631,0.0837815,0.238098,299.535,0.0561437,0.10708
291.859,0.0530425,0.112828,300.633,0.0838855,0.238333,299.537,0.0561935,0.107189
291.86,0.053087,0.112939,300.636,0.0839897,0.238568,299.539,0.0562434,0.107298
291.862,0.0531316,0.11305,300.638,0.084094,0.238802,299.541,0.0562932,0.107407
291.863,0.0531762,0.11316,300.64,0.0841985,0.239037,299.542,0.0563431,0.107516
291.865,0.0532209,0.113271,300.642,0.0843031,0.239272,299.544,0.0563931,0.107624
291.866,0.0532656,0.113382,300.644,0.0844078,0.239507,299.546,0.0564428,0.107733
291.868,0.0533104,0.113493,300.646,0.0845126,0.239742,299.548,0.0564928,0.107842
291.869,0.0533551,0.113604,300.648,0.0846176,0.239978,299.549,0.0565429,0.107951
291.87,0.0534,0.113715,300.65,0.0847228,0.240213,299.551,0.056593,0.10806
291.872,0.0534448,0.113826,300.652,0.084828,0.240448,299.553,0.0566432,0.108169
291.873,0.05349,0.113938,300.654,0.0849334,0.240683,299.555,0.0566934,0.108278
291.875,0.053535,0.114049,300.656,0.0850389,0.240918,299.556,0.0567436,0.108387
291.876,0.05358,0.11416,300.659,0.0851451,0.241155,299.558,0.0567939,0.108496
291.877,0.053625,0.114271,300.661,0.0852509,0.24139,299.56,0.0568442,0.108605
291.879,0.05367,0.114382,300.663,0.0853568,0.241625,299.562,0.0568946,0.108714
291.88,0.0537151,0.114493,300.665,0.0854629,0.241861,299.563,0.056945,0.108823
291.882,0.0537603,0.114604,300.667,0.0855691,0.242096,299.565,0.0569951,0.108931
291.883,0.0538054,0.114715,300.669,0.0856755,0.242332,299.567,0.0570456,0.109041
291.885,0.0538506,0.114826,300.671,0.0857819,0.242567,299.569,0.0570962,0.10915
291.886,0.0538962,0.114938,300.673,0.0858885,0.242803,299.57,0.0571467,0.109259
291.887,0.0539415,0.115049,300.675,0.0859953,0.243038,299.572,0.0571974,0.109368
291.889,0.0539868,0.115161,300.677,0.0861022,0.243274,299.574,0.057248,0.109478
291.89,0.0540322,0.115272,300.679,0.0862092,0.243509,299.576,0.0572987,0.109587
291.892,0.0540776,0.115383,300.682,0.0863164,0.243745,299.578,0.0573495,0.109696
291.893,0.054123,0.115494,300.684,0.0864237,0.243981,299.579,0.0574002,0.109806
291.895,0.0541685,0.115606,300.686,0.0865311,0.244217,299.581,0.0574511,0.109915
291.896,0.054214,0.115717,300.688,0.0866387,0.244452,299.583,0.0575019,0.110024
291.897,0.0542596,0.115828,300.69,0.0867464,0.244688,299.585,0.0575529,0.110134
291.899,0.0543055,0.11594,300.692,0.0868543,0.244924,299.586,0.0576035,0.110243
291.9,0.0543512,0.116052,300.694,0.0869623,0.24516,299.588,0.0576545,0.110352
291.902,0.0543968,0.116163,300.696,0.0870704,0.245396,299.59,0.0577056,0.110462
291.903,0.0544425,0.116275,300.698,0.0871787,0.245632,299.592,0.0577566,0.110571
291.904,0.0544883,0.116386,300.7,0.0872871,0.245868,299.593,0.0578078,0.110681
291.906,0.0545341,0.116497,300.702,0.0873957,0.246104,299.595,0.0578589,0.11079
291.907,0.0545799,0.116609,300.704,0.0875044,0.24634,299.597,0.0579098,0.110899
291.909,0.0546258,0.11672,300.707,0.0876132,0.246576,299.599,0.0579611,0.111009
291.91,0.054672,0.116833,300.709,0.0877217,0.246811,299.6,0.0580124,0.111119
291.912,0.0547179,0.116944,300.711,0.0878308,0.247048,299.602,0.0580637,0.111228
291.913,0.0547639,0.117056,300.713,0.08794,0.247284,299.604,0.0581148,0.111337
291.914,0.0548099,0.117167,300.715,0.0880494,0.24752,299.606,0.0581662,0.111447
291.916,0.0548559,0.117279,300.717,0.088159,0.247757,299.607,0.0582176,0.111557
291.917,0.054902,0.11739,300.719,0.0882687,0.247993,299.609,0.0582691,0.111667
291.919,0.0549482,0.117502,300.721,0.0883785,0.248229,299.611,0.0583207,0.111776
291.92,0.0549943,0.117614,300.723,0.0884885,0.248466,299.613,0.0583723,0.111886
291.922,0.0550405,0.117725,300.725,0.0885991,0.248703,299.614,0.0584236,0.111995
291.923,0.0550868,0.117837,300.727,0.0887093,0.24894,299.616,0.0584753,0.112105
291.924,0.0551334,0.117949,300.73,0.0888197,0.249176,299.618,0.058527,0.112215
291.926,0.0551797,0.118061,300.732,0.0889303,0.249413,299.62,0.0585787,0.112325
291.927,0.055226,0.118173,300.734,0.089041,0.24965,299.621,0.0586302,0.112435
291.929,0.0552724,0.118285,300.736,0.0891518,0.249886,299.623,0.0586821,0.112545
291.93,0.0553189,0.118396,300.738,0.0892628,0.250123,299.625,0.058734,0.112655
291.931,0.0553653,0.118508,300.74,0.0893739,0.25036,299.627,0.0587859,0.112765
291.933,0.0554118,0.11862,300.742,0.0894851,0.250596,299.629,0.0588376,0.112874
291.934,0.0554584,0.118732,300.744,0.0895965,0.250833,299.63,0.0588896,0.112984
291.936,0.0555053,0.118844,300.746,0.0897081,0.25107,299.632,0.0589416,0.113094
291.937,0.0555519,0.118956,300.748,0.0898198,0.251307,299.634,0.0589937,0.113204
291.939,0.0555985,0.119068,300.75,0.0899316,0.251544,299.636,0.0590459,0.113314
291.94,0.0556452,0.11918,300.753,0.090043,0.25178,299.637,0.0590981,0.113425
291.941,0.055692,0.119292,300.755,0.0901552,0.252017,299.639,0.0591503,0.113535
291.943,0.0557387,0.119404,300.757,0.0902674,0.252254,299.641,0.0592026,0.113645
291.944,0.0557855,0.119516,300.759,0.0903798,0.252491,299.643,0.0592546,0.113755
291.946,0.0558327,0.119629,300.761,0.0904924,0.252728,299.644,0.059307,0.113865
291.947,0.0558796,0.119741,300.763,0.0906051,0.252965,299.646,0.0593594,0.113975
291.949,0.0559266,0.119853,300.765,0.090718,0.253202,299.648,0.0594118,0.114086
291.95,0.0559735,0.119965,300.767,0.090831,0.25344,299.65,0.0594643,0.114196
291.951,0.0560206,0.120077,300.769,0.0909441,0.253677,299.651,0.0595168,0.114306
291.953,0.0560679,0.12019,300.771,0.0910574,0.253914,299.653,0.0595694,0.114417
291.954,0.056115,0.120302,300.773,0.0911709,0.254151,299.655,0.059622,0.114527
