# DSC deconvolution: T (C), smoothed signal, baseline, components (mW/mg).
T_C_1K,DSC_smoothed_1K,baseline_1K,peak_minus_baseline_1K,FS_fit_1K,T_C_3K,DSC_smoothed_3K,baseline_3K,peak_minus_baseline_3K,FS_fit_3K,T_C_5K,DSC_smoothed_5K,baseline_5K,peak_minus_baseline_5K,FS_fit_5K
289.858,-0.23973,-0.277337,0.0376068,-0.275438,289.167,-0.200885,-0.183918,0,-0.183918,292.015,-0.15359,-0.157831,0.00424101,-0.157831
289.859,-0.239687,-0.277336,0.0376484,-0.275432,289.169,-0.200878,-0.183911,0,-0.183911,292.017,-0.153566,-0.157822,0.00425577,-0.157822
289.861,-0.239645,-0.277335,0.0376906,-0.275426,289.172,-0.200871,-0.183904,0,-0.183904,292.019,-0.153542,-0.157812,0.00427018,-0.157812
289.862,-0.239602,-0.277335,0.0377327,-0.27542,289.174,-0.200864,-0.183897,0,-0.183897,292.021,-0.153518,-0.157802,0.0042841,-0.157802
289.864,-0.239558,-0.277334,0.0377753,-0.275414,289.176,-0.200857,-0.183889,0,-0.183889,292.022,-0.153494,-0.157792,0.00429763,-0.157792
289.865,-0.239514,-0.277333,0.0378187,-0.275408,289.178,-0.20085,-0.183882,0,-0.183882,292.024,-0.153472,-0.157782,0.00431052,-0.157782
289.867,-0.23947,-0.277332,0.0378621,-0.275402,289.18,-0.200843,-0.183875,0,-0.183875,292.026,-0.153449,-0.157772,0.00432313,-0.157772
289.868,-0.239426,-0.277332,0.0379061,-0.275396,289.182,-0.200837,-0.183867,0,-0.183867,292.028,-0.153427,-0.157762,0.00433556,-0.157762
289.869,-0.239381,-0.277331,0.0379501,-0.275391,289.184,-0.20083,-0.18386,0,-0.18386,292.029,-0.153405,-0.157753,0.0043478,-0.157753
289.871,-0.239336,-0.27733,0.0379945,-0.275384,289.186,-0.200823,-0.183853,0,-0.183853,292.031,-0.153383,-0.157743,0.00435984,-0.157743
289.872,-0.239291,-0.27733,0.0380391,-0.275378,289.188,-0.200816,-0.183845,0,-0.183845,292.033,-0.153361,-0.157733,0.00437197,-0.157733
289.874,-0.239245,-0.277329,0.0380838,-0.275372,289.19,-0.20081,-0.183838,0,-0.183838,292.035,-0.153339,-0.157723,0.00438409,-0.157723
289.875,-0.239199,-0.277328,0.038129,-0.275366,289.193,-0.200803,-0.183831,0,-0.183831,292.037,-0.153317,-0.157713,0.00439612,-0.157713
289.876,-0.239154,-0.277328,0.0381737,-0.27536,289.195,-0.200797,-0.183823,0,-0.183823,292.038,-0.153295,-0.157703,0.00440806,-0.157703
289.878,-0.239109,-0.277327,0.0382178,-0.275354,289.197,-0.20079,-0.183816,0,-0.183816,292.04,-0.153274,-0.157694,0.00441977,-0.157694
289.879,-0.239065,-0.277326,0.0382615,-0.275348,289.199,-0.200784,-0.183809,0,-0.183809,292.042,-0.153252,-0.157684,0.00443126,-0.157684
289.881,-0.23902,-0.277325,0.0383053,-0.275342,289.201,-0.200778,-0.183802,0,-0.183802,292.044,-0.153232,-0.157674,0.0044424,-0.157674
289.882,-0.238975,-0.277325,0.0383493,-0.275336,289.203,-0.200772,-0.183794,0,-0.183794,292.045,-0.153211,-0.157664,0.00445292,-0.157664
289.884,-0.23893,-0.277324,0.0383936,-0.27533,289.205,-0.200766,-0.183787,0,-0.183787,292.047,-0.153191,-0.157654,0.00446295,-0.157654
289.885,-0.238886,-0.277323,0.0384376,-0.275324,289.207,-0.200759,-0.18378,0,-0.18378,292.049,-0.153172,-0.157644,0.00447259,-0.157644
289.886,-0.238842,-0.277323,0.038481,-0.275318,289.209,-0.200753,-0.183772,0,-0.183772,292.051,-0.153153,-0.157635,0.00448186,-0.157635
289.888,-0.238798,-0.277322,0.0385238,-0.275311,289.211,-0.200746,-0.183765,0,-0.183765,292.052,-0.153134,-0.157625,0.00449102,-0.157625
289.889,-0.238755,-0.277321,0.0385665,-0.275305,289.213,-0.20074,-0.183758,0,-0.183758,292.054,-0.153115,-0.157615,0.00450023,-0.157615
289.891,-0.238711,-0.277321,0.0386095,-0.275299,289.216,-0.200733,-0.18375,0,-0.18375,292.056,-0.153095,-0.157605,0.00450964,-0.157605
289.892,-0.238666,-0.27732,0.0386537,-0.275293,289.218,-0.200726,-0.183743,0,-0.183743,292.058,-0.153076,-0.157595,0.0045193,-0.157595
289.893,-0.238621,-0.277319,0.0386983,-0.275287,289.22,-0.200719,-0.183736,0,-0.183736,292.059,-0.153056,-0.157585,0.00452897,-0.157585
289.895,-0.238574,-0.277318,0.038744,-0.27528,289.222,-0.200712,-0.183728,0,-0.183728,292.061,-0.153037,-0.157575,0.00453873,-0.157575
289.896,-0.238528,-0.277318,0.0387902,-0.275274,289.224,-0.200706,-0.183721,0,-0.183721,292.063,-0.153017,-0.157566,0.00454838,-0.157566
289.898,-0.238481,-0.277317,0.0388365,-0.275268,289.226,-0.2007,-0.183714,0,-0.183714,292.065,-0.152998,-0.157556,0.0045581,-0.157556
289.899,-0.238434,-0.277316,0.0388825,-0.275262,289.228,-0.200695,-0.183706,0,-0.183706,292.066,-0.152978,-0.157546,0.00456783,-0.157546
289.901,-0.238388,-0.277316,0.038928,-0.275255,289.23,-0.20069,-0.183699,0,-0.183699,292.068,-0.152958,-0.157536,0.00457771,-0.157536
289.902,-0.238342,-0.277315,0.0389731,-0.275249,289.232,-0.200685,-0.183692,0,-0.183692,292.07,-0.152938,-0.157526,0.00458769,-0.157526
289.903,-0.238297,-0.277314,0.0390174,-0.275243,289.234,-0.20068,-0.183685,0,-0.183685,292.072,-0.152918,-0.157516,0.00459792,-0.157516
289.905,-0.238252,-0.277314,0.0390612,-0.275236,289.237,-0.200676,-0.183677,0,-0.183677,292.073,-0.152898,-0.157506,0.00460849,-0.157506
289.906,-0.238208,-0.277313,0.0391049,-0.27523,289.239,-0.200672,-0.18367,0,-0.18367,292.075,-0.152877,-0.157497,0.00461944,-0.157497
289.908,-0.238166,-0.277312,0.0391464,-0.275224,289.241,-0.200668,-0.183663,0,-0.183663,292.077,-0.152856,-0.157487,0.00463069,-0.157487
289.909,-0.238126,-0.277312,0.0391854,-0.275217,289.243,-0.200663,-0.183655,0,-0.183655,292.079,-0.152835,-0.157477,0.00464188,-0.157477
289.911,-0.238087,-0.277311,0.0392236,-0.275211,289.245,-0.200659,-0.183648,0,-0.183648,292.081,-0.152814,-0.157467,0.00465311,-0.157467
289.912,-0.238049,-0.27731,0.0392614,-0.275205,289.247,-0.200655,-0.183641,0,-0.183641,292.082,-0.152793,-0.157457,0.00466421,-0.157457
289.913,-0.238011,-0.277309,0.0392989,-0.275198,289.249,-0.200652,-0.183633,0,-0.183633,292.084,-0.152772,-0.157447,0.0046753,-0.157447
289.915,-0.237973,-0.277309,0.0393358,-0.275192,289.251,-0.200649,-0.183626,0,-0.183626,292.086,-0.152751,-0.157437,0.00468621,-0.157437
289.916,-0.237936,-0.277308,0.0393724,-0.275185,289.253,-0.200646,-0.183619,0,-0.183619,292.088,-0.15273,-0.157428,0.00469716,-0.157428
289.918,-0.237898,-0.277307,0.0394095,-0.275179,289.255,-0.200643,-0.183611,0,-0.183611,292.089,-0.15271,-0.157418,0.00470798,-0.157418
289.919,-0.23786,-0.277307,0.0394469,-0.275172,289.257,-0.200641,-0.183604,0,-0.183604,292.091,-0.152689,-0.157408,0.0047189,-0.157408
289.92,-0.237822,-0.277306,0.0394845,-0.275166,289.26,-0.200638,-0.183597,0,-0.183597,292.093,-0.152668,-0.157398,0.00472965,-0.157398
289.922,-0.237783,-0.277305,0.0395223,-0.275159,289.262,-0.200637,-0.18359,0,-0.18359,292.095,-0.152648,-0.157388,0.00474007,-0.157388
289.923,-0.237745,-0.277305,0.0395594,-0.275153,289.264,-0.200635,-0.183582,0,-0.183582,292.096,-0.152628,-0.157378,0.00475025,-0.157378
289.925,-0.237708,-0.277304,0.0395958,-0.275146,289.266,-0.200633,-0.183575,0,-0.183575,292.098,-0.152609,-0.157369,0.00476005,-0.157369
289.926,-0.237671,-0.277303,0.0396318,-0.27514,289.268,-0.200631,-0.183568,0,-0.183568,292.1,-0.152589,-0.157359,0.00476932,-0.157359
289.928,-0.237635,-0.277302,0.0396672,-0.275133,289.27,-0.200629,-0.18356,0,-0.18356,292.102,-0.152571,-0.157349,0.00477819,-0.157349
289.929,-0.2376,-0.277302,0.0397019,-0.275127,289.272,-0.200627,-0.183553,0,-0.183553,292.103,-0.152552,-0.157339,0.00478666,-0.157339
289.93,-0.237565,-0.277301,0.0397364,-0.27512,289.274,-0.200625,-0.183546,0,-0.183546,292.105,-0.152534,-0.157329,0.00479473,-0.157329
289.932,-0.23753,-0.2773,0.0397705,-0.275113,289.276,-0.200623,-0.183538,0,-0.183538,292.107,-0.152517,-0.157319,0.00480241,-0.157319
289.933,-0.237496,-0.2773,0.039804,-0.275107,289.278,-0.200621,-0.183531,0,-0.183531,292.109,-0.1525,-0.157309,0.00480985,-0.157309
289.935,-0.237462,-0.277299,0.039837,-0.2751,289.281,-0.200619,-0.183524,0,-0.183524,292.11,-0.152482,-0.1573,0.00481721,-0.1573
289.936,-0.237428,-0.277298,0.0398699,-0.275094,289.283,-0.200616,-0.183516,0,-0.183516,292.112,-0.152465,-0.15729,0.00482478,-0.15729
289.937,-0.237394,-0.277298,0.0399035,-0.275087,289.285,-0.200614,-0.183509,0,-0.183509,292.114,-0.152447,-0.15728,0.0048326,-0.15728
289.939,-0.23736,-0.277297,0.0399368,-0.27508,289.287,-0.200611,-0.183502,0,-0.183502,292.116,-0.152429,-0.15727,0.00484082,-0.15727
289.94,-0.237326,-0.277296,0.0399703,-0.275074,289.289,-0.200608,-0.183494,0,-0.183494,292.117,-0.152411,-0.15726,0.00484948,-0.15726
289.942,-0.237292,-0.277296,0.040004,-0.275067,289.291,-0.200605,-0.183487,0,-0.183487,292.119,-0.152392,-0.15725,0.00485856,-0.15725
289.943,-0.237257,-0.277295,0.0400379,-0.27506,289.293,-0.200602,-0.18348,0,-0.18348,292.121,-0.152373,-0.157241,0.00486806,-0.157241
289.945,-0.237224,-0.277294,0.0400698,-0.275053,289.295,-0.200598,-0.183473,0,-0.183473,292.123,-0.152353,-0.157231,0.00487808,-0.157231
289.946,-0.237193,-0.277293,0.0401007,-0.275047,289.297,-0.200595,-0.183465,0,-0.183465,292.125,-0.152332,-0.157221,0.0048887,-0.157221
289.947,-0.237161,-0.277293,0.0401316,-0.27504,289.299,-0.200591,-0.183458,0,-0.183458,292.126,-0.152311,-0.157211,0.00489991,-0.157211
289.949,-0.237129,-0.277292,0.0401629,-0.275033,289.301,-0.200587,-0.183451,0,-0.183451,292.128,-0.152289,-0.157201,0.00491204,-0.157201
289.95,-0.237097,-0.277291,0.0401942,-0.275026,289.304,-0.200582,-0.183443,0,-0.183443,292.13,-0.152266,-0.157191,0.00492503,-0.157191
289.952,-0.237065,-0.277291,0.0402257,-0.27502,289.306,-0.200578,-0.183436,0,-0.183436,292.132,-0.152243,-0.157182,0.00493867,-0.157182
289.953,-0.237032,-0.27729,0.040258,-0.275013,289.308,-0.200573,-0.183429,0,-0.183429,292.133,-0.152219,-0.157172,0.00495303,-0.157172
289.954,-0.236996,-0.277289,0.0402929,-0.275006,289.31,-0.200568,-0.183421,0,-0.183421,292.135,-0.152194,-0.157162,0.0049679,-0.157162
289.956,-0.236958,-0.277289,0.0403302,-0.274999,289.312,-0.200563,-0.183414,0,-0.183414,292.137,-0.152169,-0.157152,0.00498318,-0.157152
289.957,-0.23692,-0.277288,0.0403683,-0.274992,289.314,-0.200558,-0.183407,0,-0.183407,292.139,-0.152143,-0.157142,0.00499879,-0.157142
289.959,-0.23688,-0.277287,0.0404068,-0.274985,289.316,-0.200553,-0.183399,0,-0.183399,292.14,-0.152118,-0.157132,0.00501461,-0.157132
289.96,-0.236841,-0.277286,0.0404455,-0.274978,289.318,-0.200548,-0.183392,0,-0.183392,292.142,-0.152092,-0.157122,0.00503056,-0.157122
289.962,-0.236801,-0.277286,0.040485,-0.274972,289.32,-0.200543,-0.183385,0,-0.183385,292.144,-0.152066,-0.157113,0.00504645,-0.157113
289.963,-0.23676,-0.277285,0.0405249,-0.274965,289.322,-0.200538,-0.183377,0,-0.183377,292.146,-0.152041,-0.157103,0.00506219,-0.157103
289.964,-0.236719,-0.277284,0.0405654,-0.274958,289.325,-0.200533,-0.18337,0,-0.18337,292.147,-0.152015,-0.157093,0.00507783,-0.157093
289.966,-0.236677,-0.277284,0.0406063,-0.274951,289.327,-0.200527,-0.183363,0,-0.183363,292.149,-0.15199,-0.157083,0.00509338,-0.157083
289.967,-0.236635,-0.277283,0.0406476,-0.274944,289.329,-0.200522,-0.183356,0,-0.183356,292.151,-0.151964,-0.157073,0.00510884,-0.157073
289.969,-0.236593,-0.277282,0.0406895,-0.274937,289.331,-0.200517,-0.183348,0,-0.183348,292.153,-0.151939,-0.157063,0.00512423,-0.157063
289.97,-0.236551,-0.277282,0.0407311,-0.27493,289.333,-0.200512,-0.183341,0,-0.183341,292.154,-0.151914,-0.157054,0.00513984,-0.157054
289.971,-0.236508,-0.277281,0.0407724,-0.274923,289.335,-0.200508,-0.183334,0,-0.183334,292.156,-0.151888,-0.157044,0.0051557,-0.157044
289.973,-0.236466,-0.27728,0.040814,-0.274916,289.337,-0.200504,-0.183326,0,-0.183326,292.158,-0.151862,-0.157034,0.00517196,-0.157034
289.974,-0.236424,-0.27728,0.0408552,-0.274909,289.339,-0.2005,-0.183319,0,-0.183319,292.16,-0.151835,-0.157024,0.00518874,-0.157024
289.976,-0.236383,-0.277279,0.0408955,-0.274902,289.341,-0.200496,-0.183312,0,-0.183312,292.161,-0.151809,-0.157014,0.00520576,-0.157014
289.977,-0.236343,-0.277278,0.040935,-0.274895,289.343,-0.200492,-0.183304,0,-0.183304,292.163,-0.151781,-0.157004,0.00522316,-0.157004
289.979,-0.236303,-0.277277,0.0409742,-0.274887,289.346,-0.200489,-0.183297,0,-0.183297,292.165,-0.151754,-0.156995,0.00524056,-0.156995
289.98,-0.236264,-0.277277,0.0410131,-0.27488,289.348,-0.200485,-0.18329,0,-0.18329,292.167,-0.151727,-0.156985,0.005258,-0.156985
289.981,-0.236224,-0.277276,0.0410521,-0.274873,289.35,-0.200482,-0.183282,0,-0.183282,292.168,-0.151699,-0.156975,0.00527544,-0.156975
289.983,-0.236185,-0.277275,0.0410903,-0.274866,289.352,-0.200479,-0.183275,0,-0.183275,292.17,-0.151672,-0.156965,0.00529287,-0.156965
289.984,-0.236147,-0.277275,0.0411276,-0.274859,289.354,-0.200476,-0.183268,0,-0.183268,292.172,-0.151645,-0.156955,0.00531016,-0.156955
289.986,-0.236109,-0.277274,0.0411649,-0.274852,289.356,-0.200472,-0.18326,0,-0.18326,292.174,-0.151618,-0.156945,0.00532718,-0.156945
289.987,-0.236071,-0.277273,0.041202,-0.274845,289.358,-0.200469,-0.183253,0,-0.183253,292.176,-0.151592,-0.156936,0.00534392,-0.156936
289.988,-0.236034,-0.277273,0.0412386,-0.274837,289.36,-0.200466,-0.183246,0,-0.183246,292.177,-0.151565,-0.156926,0.00536041,-0.156926
289.99,-0.235998,-0.277272,0.0412741,-0.27483,289.362,-0.200462,-0.183238,0,-0.183238,292.179,-0.151539,-0.156916,0.0053768,-0.156916
289.991,-0.235962,-0.277271,0.0413093,-0.274823,289.364,-0.200458,-0.183231,0,-0.183231,292.181,-0.151513,-0.156906,0.00539288,-0.156906
289.993,-0.235926,-0.27727,0.0413446,-0.274816,289.366,-0.200455,-0.183224,0,-0.183224,292.183,-0.151488,-0.156896,0.00540868,-0.156896
289.994,-0.23589,-0.27727,0.0413798,-0.274808,289.369,-0.200451,-0.183217,0,-0.183217,292.184,-0.151462,-0.156886,0.00542433,-0.156886
289.996,-0.235854,-0.277269,0.0414146,-0.274801,289.371,-0.200447,-0.183209,0,-0.183209,292.186,-0.151437,-0.156877,0.00543971,-0.156877
289.997,-0.235819,-0.277268,0.0414493,-0.274794,289.373,-0.200444,-0.183202,0,-0.183202,292.188,-0.151412,-0.156867,0.00545481,-0.156867
289.998,-0.235782,-0.277268,0.0414852,-0.274786,289.375,-0.200441,-0.183195,0,-0.183195,292.19,-0.151387,-0.156857,0.00546939,-0.156857
290,-0.235744,-0.277267,0.0415226,-0.274779,289.377,-0.200439,-0.183187,0,-0.183187,292.191,-0.151363,-0.156847,0.00548357,-0.156847
290.001,-0.235705,-0.277266,0.0415614,-0.274772,289.379,-0.200437,-0.18318,0,-0.18318,292.193,-0.15134,-0.156837,0.00549736,-0.156837
290.003,-0.235664,-0.277266,0.0416015,-0.274764,289.381,-0.200435,-0.183173,0,-0.183173,292.195,-0.151316,-0.156827,0.00551089,-0.156827
290.004,-0.235622,-0.277265,0.0416431,-0.274757,289.383,-0.200432,-0.183165,0,-0.183165,292.197,-0.151293,-0.156818,0.00552421,-0.156818
290.005,-0.235578,-0.277264,0.041686,-0.27475,289.385,-0.20043,-0.183158,0,-0.183158,292.198,-0.15127,-0.156808,0.00553757,-0.156808
290.007,-0.235534,-0.277264,0.0417294,-0.274742,289.387,-0.200426,-0.183151,0,-0.183151,292.2,-0.151247,-0.156798,0.00555115,-0.156798
290.008,-0.23549,-0.277263,0.0417732,-0.274735,289.39,-0.200422,-0.183143,0,-0.183143,292.202,-0.151223,-0.156788,0.00556532,-0.156788
290.01,-0.235445,-0.277262,0.0418167,-0.274727,289.392,-0.200418,-0.183136,0,-0.183136,292.204,-0.151198,-0.156778,0.00558009,-0.156778
290.011,-0.235401,-0.277261,0.0418601,-0.27472,289.394,-0.200413,-0.183129,0,-0.183129,292.205,-0.151173,-0.156768,0.00559563,-0.156768
290.013,-0.235358,-0.277261,0.0419031,-0.274712,289.396,-0.200407,-0.183122,0,-0.183122,292.207,-0.151146,-0.156758,0.00561197,-0.156758
290.014,-0.235315,-0.27726,0.0419456,-0.274705,289.398,-0.200401,-0.183114,0,-0.183114,292.209,-0.15112,-0.156749,0.00562904,-0.156749
290.015,-0.235272,-0.277259,0.0419875,-0.274697,289.4,-0.200394,-0.183107,0,-0.183107,292.211,-0.151092,-0.156739,0.00564662,-0.156739
290.017,-0.235229,-0.277259,0.0420297,-0.27469,289.402,-0.200387,-0.1831,0,-0.1831,292.212,-0.151064,-0.156729,0.00566463,-0.156729
290.018,-0.235186,-0.277258,0.0420722,-0.274682,289.404,-0.200379,-0.183092,0,-0.183092,292.214,-0.151036,-0.156719,0.00568295,-0.156719
290.02,-0.235143,-0.277257,0.0421141,-0.274675,289.406,-0.200371,-0.183085,0,-0.183085,292.216,-0.151008,-0.156709,0.00570123,-0.156709
290.021,-0.235101,-0.277257,0.0421555,-0.274667,289.408,-0.200362,-0.183078,0,-0.183078,292.218,-0.15098,-0.156699,0.00571961,-0.156699
290.022,-0.23506,-0.277256,0.0421957,-0.27466,289.411,-0.200354,-0.18307,0,-0.18307,292.219,-0.150952,-0.15669,0.00573784,-0.15669
290.024,-0.235021,-0.277255,0.0422345,-0.274652,289.413,-0.200345,-0.183063,0,-0.183063,292.221,-0.150924,-0.15668,0.00575582,-0.15668
290.025,-0.234981,-0.277255,0.0422733,-0.274644,289.415,-0.200335,-0.183056,0,-0.183056,292.223,-0.150896,-0.15667,0.00577368,-0.15667
290.027,-0.234941,-0.277254,0.0423126,-0.274637,289.417,-0.200326,-0.183048,0,-0.183048,292.225,-0.150869,-0.15666,0.00579139,-0.15666
290.028,-0.234902,-0.277253,0.0423514,-0.274629,289.419,-0.200316,-0.183041,0,-0.183041,292.227,-0.150841,-0.15665,0.00580895,-0.15665
290.03,-0.234864,-0.277252,0.0423889,-0.274621,289.421,-0.200305,-0.183034,0,-0.183034,292.228,-0.150814,-0.15664,0.00582652,-0.15664
290.031,-0.234826,-0.277252,0.0424254,-0.274614,289.423,-0.200294,-0.183026,0,-0.183026,292.23,-0.150787,-0.156631,0.00584398,-0.156631
290.032,-0.234789,-0.277251,0.042462,-0.274606,289.425,-0.200283,-0.183019,0,-0.183019,292.232,-0.150759,-0.156621,0.00586126,-0.156621
290.034,-0.234753,-0.27725,0.0424973,-0.274598,289.427,-0.200271,-0.183012,0,-0.183012,292.234,-0.150733,-0.156611,0.00587837,-0.156611
290.035,-0.234719,-0.27725,0.0425306,-0.27459,289.429,-0.200259,-0.183004,0,-0.183004,292.235,-0.150706,-0.156601,0.00589527,-0.156601
290.037,-0.234686,-0.277249,0.0425634,-0.274583,289.431,-0.200246,-0.182997,0,-0.182997,292.237,-0.150679,-0.156591,0.005912,-0.156591
290.038,-0.234653,-0.277248,0.0425955,-0.274575,289.434,-0.200233,-0.18299,0,-0.18299,292.239,-0.150653,-0.156581,0.00592862,-0.156581
290.039,-0.23462,-0.277248,0.0426273,-0.274567,289.436,-0.200219,-0.182983,0,-0.182983,292.241,-0.150626,-0.156572,0.00594514,-0.156572
290.041,-0.234588,-0.277247,0.0426591,-0.274559,289.438,-0.200206,-0.182975,0,-0.182975,292.242,-0.1506,-0.156562,0.00596165,-0.156562
290.042,-0.234556,-0.277246,0.04269,-0.274552,289.44,-0.200192,-0.182968,0,-0.182968,292.244,-0.150574,-0.156552,0.00597839,-0.156552
290.044,-0.234526,-0.277245,0.0427198,-0.274544,289.442,-0.200179,-0.182961,0,-0.182961,292.246,-0.150547,-0.156542,0.00599511,-0.156542
290.045,-0.234496,-0.277245,0.0427489,-0.274536,289.444,-0.200164,-0.182953,0,-0.182953,292.248,-0.15052,-0.156532,0.00601203,-0.156532
290.047,-0.234467,-0.277244,0.042777,-0.274528,289.446,-0.20015,-0.182946,0,-0.182946,292.249,-0.150493,-0.156522,0.00602904,-0.156522
290.048,-0.234438,-0.277243,0.042805,-0.27452,289.448,-0.200136,-0.182939,0,-0.182939,292.251,-0.150466,-0.156513,0.00604608,-0.156513
290.049,-0.23441,-0.277243,0.0428332,-0.274512,289.45,-0.200122,-0.182931,0,-0.182931,292.253,-0.150439,-0.156503,0.00606324,-0.156503
290.051,-0.23438,-0.277242,0.0428616,-0.274504,289.452,-0.200108,-0.182924,0,-0.182924,292.255,-0.150413,-0.156493,0.0060803,-0.156493
290.052,-0.234351,-0.277241,0.0428901,-0.274496,289.455,-0.200094,-0.182917,0,-0.182917,292.256,-0.150386,-0.156483,0.00609723,-0.156483
290.054,-0.234323,-0.277241,0.0429181,-0.274488,289.457,-0.200079,-0.182909,0,-0.182909,292.258,-0.150359,-0.156473,0.00611396,-0.156473
290.055,-0.234294,-0.27724,0.042946,-0.27448,289.459,-0.200065,-0.182902,0,-0.182902,292.26,-0.150333,-0.156463,0.00613042,-0.156463
290.056,-0.234264,-0.277239,0.0429748,-0.274472,289.461,-0.200051,-0.182895,0,-0.182895,292.262,-0.150307,-0.156454,0.0061465,-0.156454
290.058,-0.234235,-0.277239,0.0430039,-0.274464,289.463,-0.200038,-0.182887,0,-0.182887,292.263,-0.150281,-0.156444,0.00616225,-0.156444
290.059,-0.234204,-0.277238,0.0430334,-0.274456,289.465,-0.200025,-0.18288,0,-0.18288,292.265,-0.150256,-0.156434,0.00617782,-0.156434
290.061,-0.234175,-0.277237,0.0430623,-0.274448,289.467,-0.200013,-0.182873,0,-0.182873,292.267,-0.150231,-0.156424,0.00619326,-0.156424
290.062,-0.234146,-0.277236,0.0430906,-0.27444,289.469,-0.2,-0.182866,0,-0.182866,292.269,-0.150206,-0.156414,0.00620861,-0.156414
290.064,-0.234117,-0.277236,0.0431192,-0.274432,289.471,-0.199988,-0.182858,0,-0.182858,292.27,-0.15018,-0.156404,0.00622404,-0.156404
290.065,-0.234087,-0.277235,0.0431484,-0.274424,289.473,-0.199975,-0.182851,0,-0.182851,292.272,-0.150155,-0.156395,0.00623969,-0.156395
290.066,-0.234057,-0.277234,0.0431772,-0.274416,289.476,-0.199962,-0.182844,0,-0.182844,292.274,-0.150129,-0.156385,0.00625565,-0.156385
290.068,-0.234028,-0.277234,0.0432052,-0.274408,289.478,-0.199949,-0.182836,0,-0.182836,292.276,-0.150103,-0.156375,0.00627192,-0.156375
290.069,-0.234,-0.277233,0.0432327,-0.274399,289.48,-0.199936,-0.182829,0,-0.182829,292.277,-0.150077,-0.156365,0.00628847,-0.156365
290.071,-0.233974,-0.277232,0.0432585,-0.274391,289.482,-0.199924,-0.182822,0,-0.182822,292.279,-0.15005,-0.156355,0.0063053,-0.156355
290.072,-0.233948,-0.277232,0.0432832,-0.274383,289.484,-0.199911,-0.182814,0,-0.182814,292.281,-0.150023,-0.156345,0.00632224,-0.156345
290.073,-0.233923,-0.277231,0.0433078,-0.274375,289.486,-0.199899,-0.182807,0,-0.182807,292.283,-0.149996,-0.156336,0.00633934,-0.156336
290.075,-0.233898,-0.27723,0.0433322,-0.274367,289.488,-0.199886,-0.1828,0,-0.1828,292.285,-0.149969,-0.156326,0.00635643,-0.156326
290.076,-0.233873,-0.277229,0.0433561,-0.274358,289.49,-0.199873,-0.182792,0,-0.182792,292.286,-0.149943,-0.156316,0.0063734,-0.156316
290.078,-0.23385,-0.277229,0.0433793,-0.27435,289.492,-0.19986,-0.182785,0,-0.182785,292.288,-0.149916,-0.156306,0.00639023,-0.156306
290.079,-0.233825,-0.277228,0.0434029,-0.274342,289.494,-0.199848,-0.182778,0,-0.182778,292.29,-0.14989,-0.156296,0.00640668,-0.156296
290.081,-0.2338,-0.277227,0.0434275,-0.274333,289.496,-0.199836,-0.18277,0,-0.18277,292.292,-0.149863,-0.156286,0.00642298,-0.156286
290.082,-0.233774,-0.277227,0.0434531,-0.274325,289.499,-0.199824,-0.182763,0,-0.182763,292.293,-0.149838,-0.156277,0.00643902,-0.156277
290.083,-0.233746,-0.277226,0.04348,-0.274317,289.501,-0.199811,-0.182756,0,-0.182756,292.295,-0.149812,-0.156267,0.00645493,-0.156267
