#EXPORTTYPE:DATA SINGLE
#FILE:M-TBA_m=6.45Ï„_30-590-20 C_1Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:03
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:23.04.2025 19:21
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:ÚË„ÂÎ¸:  m=23.50 Ï„  Á‡ÔÂÒÒÓ‚‡Ì
#SAMPLE:M-TBA
#SAMPLE MASS /mg:6.45
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30∞C/1,0(K/min)/590∞C/30,0(K/min)/20∞C/
#SEGMENT:S1/2
#SEG. 1:30∞C/1,0(K/min)/590∞C
#SEG. 2:590∞C/30,0(K/min)/20∞C

##Temp./∞C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
294.48433;264.46946;     0.22874;2.71413;1
294.48575;264.47088;     0.22907;2.71412;1
294.48717;264.47230;     0.22941;2.71412;1
294.48859;264.47372;     0.22973;2.71412;1
294.49002;264.47515;     0.23003;2.71411;1
294.49144;264.47657;     0.23032;2.71411;1
294.49287;264.47799;     0.23065;2.71410;1
294.49429;264.47941;     0.23102;2.71410;1
294.49571;264.48083;     0.23138;2.71409;1
294.49714;264.48225;     0.23170;2.71409;1
294.49856;264.48367;     0.23205;2.71409;1
294.49998;264.48509;     0.23242;2.71408;1
294.50141;264.48651;     0.23276;2.71408;1
294.50283;264.48793;     0.23302;2.71407;1
294.50425;264.48935;     0.23333;2.71407;1
294.50567;264.49077;     0.23366;2.71406;1
294.50710;264.49219;     0.23395;2.71406;1
294.50852;264.49361;     0.23425;2.71406;1
294.50994;264.49503;     0.23454;2.71405;1
294.51137;264.49645;     0.23484;2.71405;1
294.51279;264.49788;     0.23511;2.71404;1
294.51421;264.49930;     0.23539;2.71404;1
294.51563;264.50072;     0.23570;2.71403;1
294.51706;264.50214;     0.23597;2.71403;1
294.51848;264.50356;     0.23619;2.71403;1
294.51991;264.50498;     0.23645;2.71402;1
294.52133;264.50640;     0.23679;2.71402;1
294.52275;264.50782;     0.23713;2.71401;1
294.52418;264.50924;     0.23746;2.71401;1
294.52560;264.51066;     0.23779;2.71400;1
294.52702;264.51208;     0.23813;2.71400;1
294.52844;264.51350;     0.23846;2.71400;1
294.52987;264.51492;     0.23880;2.71399;1
294.53129;264.51634;     0.23910;2.71399;1
294.53271;264.51776;     0.23939;2.71398;1
294.53413;264.51918;     0.23972;2.71398;1
294.53556;264.52061;     0.24002;2.71397;1
294.53698;264.52203;     0.24029;2.71397;1
294.53841;264.52345;     0.24058;2.71397;1
294.53983;264.52487;     0.24069;2.71396;1
294.54125;264.52629;     0.24082;2.71396;1
294.54267;264.52771;     0.24101;2.71395;1
294.54410;264.52913;     0.24119;2.71395;1
294.54552;264.53055;     0.24139;2.71394;1
294.54694;264.53197;     0.24162;2.71394;1
294.54837;264.53339;     0.24189;2.71394;1
294.54979;264.53481;     0.24215;2.71393;1
294.55121;264.53623;     0.24244;2.71393;1
294.55263;264.53765;     0.24275;2.71392;1
294.55405;264.53907;     0.24313;2.71392;1
294.55548;264.54049;     0.24354;2.71391;1
294.55690;264.54191;     0.24390;2.71391;1
294.55832;264.54334;     0.24428;2.71391;1
294.55975;264.54476;     0.24465;2.71390;1
294.56117;264.54618;     0.24502;2.71390;1
294.56259;264.54760;     0.24539;2.71389;1
294.56401;264.54902;     0.24577;2.71389;1
294.56543;264.55044;     0.24613;2.71388;1
294.56685;264.55186;     0.24646;2.71388;1
294.56828;264.55328;     0.24676;2.71388;1
294.56970;264.55470;     0.24705;2.71387;1
294.57112;264.55612;     0.24735;2.71387;1
294.57255;264.55754;     0.24765;2.71386;1
294.57397;264.55896;     0.24794;2.71386;1
294.57539;264.56038;     0.24825;2.71385;1
294.57682;264.56180;     0.24859;2.71385;1
294.57824;264.56322;     0.24893;2.71384;1
294.57966;264.56464;     0.24923;2.71384;1
294.58109;264.56607;     0.24950;2.71384;1
294.58251;264.56749;     0.24975;2.71383;1
294.58393;264.56891;     0.25003;2.71383;1
294.58536;264.57033;     0.25033;2.71382;1
294.58678;264.57175;     0.25063;2.71382;1
294.58820;264.57317;     0.25101;2.71381;1
294.58963;264.57459;     0.25131;2.71381;1
294.59105;264.57601;     0.25163;2.71381;1
294.59247;264.57743;     0.25195;2.71380;1
294.59389;264.57885;     0.25226;2.71380;1
294.59532;264.58027;     0.25259;2.71379;1
294.59674;264.58169;     0.25289;2.71379;1
294.59816;264.58311;     0.25322;2.71378;1
294.59959;264.58453;     0.25356;2.71378;1
294.60101;264.58595;     0.25389;2.71378;1
294.60243;264.58737;     0.25424;2.71377;1
294.60386;264.58880;     0.25463;2.71377;1
294.60528;264.59022;     0.25504;2.71376;1
294.60670;264.59164;     0.25541;2.71376;1
294.60812;264.59306;     0.25582;2.71375;1
294.60954;264.59448;     0.25620;2.71375;1
294.61096;264.59590;     0.25657;2.71375;1
294.61239;264.59732;     0.25692;2.71374;1
294.61381;264.59874;     0.25726;2.71374;1
294.61523;264.60016;     0.25764;2.71373;1
294.61665;264.60158;     0.25797;2.71373;1
294.61808;264.60300;     0.25831;2.71372;1
294.61950;264.60442;     0.25861;2.71372;1
294.62092;264.60584;     0.25893;2.71372;1
294.62235;264.60726;     0.25925;2.71371;1
294.62377;264.60868;     0.25955;2.71371;1
294.62520;264.61010;     0.25989;2.71370;1
294.62662;264.61153;     0.26023;2.71370;1
294.62804;264.61295;     0.26056;2.71369;1
294.62947;264.61437;     0.26090;2.71369;1
294.63089;264.61579;     0.26124;2.71369;1
294.63232;264.61721;     0.26155;2.71368;1
294.63374;264.61863;     0.26186;2.71368;1
294.63516;264.62005;     0.26219;2.71367;1
294.63658;264.62147;     0.26249;2.71367;1
294.63801;264.62289;     0.26279;2.71366;1
294.63943;264.62431;     0.26309;2.71366;1
294.64085;264.62573;     0.26336;2.71366;1
294.64227;264.62715;     0.26365;2.71365;1
294.64370;264.62857;     0.26398;2.71365;1
294.64512;264.62999;     0.26428;2.71364;1
294.64655;264.63141;     0.26461;2.71364;1
294.64797;264.63283;     0.26492;2.71363;1
294.64939;264.63426;     0.26524;2.71363;1
294.65082;264.63568;     0.26557;2.71363;1
294.65224;264.63710;     0.26592;2.71362;1
294.65366;264.63852;     0.26629;2.71362;1
294.65508;264.63994;     0.26667;2.71361;1
294.65650;264.64136;     0.26700;2.71361;1
294.65793;264.64278;     0.26734;2.71360;1
294.65935;264.64420;     0.26765;2.71360;1
294.66077;264.64562;     0.26796;2.71360;1
294.66219;264.64704;     0.26829;2.71359;1
294.66362;264.64846;     0.26859;2.71359;1
294.66504;264.64988;     0.26889;2.71358;1
294.66646;264.65130;     0.26915;2.71358;1
294.66788;264.65272;     0.26944;2.71357;1
294.66931;264.65414;     0.26972;2.71357;1
294.67073;264.65556;     0.26997;2.71357;1
294.67215;264.65699;     0.27024;2.71356;1
294.67358;264.65841;     0.27054;2.71356;1
294.67500;264.65983;     0.27080;2.71355;1
294.67642;264.66125;     0.27109;2.71355;1
294.67784;264.66267;     0.27139;2.71354;1
294.67927;264.66409;     0.27170;2.71354;1
294.68069;264.66551;     0.27205;2.71354;1
294.68211;264.66693;     0.27237;2.71353;1
294.68354;264.66835;     0.27267;2.71353;1
294.68496;264.66977;     0.27300;2.71352;1
294.68638;264.67119;     0.27335;2.71352;1
294.68781;264.67261;     0.27365;2.71351;1
294.68923;264.67403;     0.27396;2.71351;1
294.69065;264.67545;     0.27431;2.71351;1
294.69208;264.67687;     0.27468;2.71350;1
294.69350;264.67829;     0.27502;2.71350;1
294.69492;264.67972;     0.27539;2.71349;1
294.69635;264.68114;     0.27573;2.71349;1
294.69777;264.68256;     0.27606;2.71348;1
294.69919;264.68398;     0.27640;2.71348;1
294.70062;264.68540;     0.27674;2.71348;1
294.70204;264.68682;     0.27707;2.71347;1
294.70346;264.68824;     0.27736;2.71347;1
294.70488;264.68966;     0.27770;2.71346;1
294.70631;264.69108;     0.27803;2.71346;1
294.70773;264.69250;     0.27837;2.71345;1
294.70915;264.69392;     0.27871;2.71345;1
294.71058;264.69534;     0.27903;2.71345;1
294.71200;264.69676;     0.27933;2.71344;1
294.71343;264.69818;     0.27967;2.71344;1
294.71485;264.69960;     0.27997;2.71343;1
294.71627;264.70102;     0.28029;2.71343;1
294.71770;264.70245;     0.28063;2.71342;1
294.71912;264.70387;     0.28096;2.71342;1
294.72054;264.70529;     0.28129;2.71342;1
294.72197;264.70671;     0.28159;2.71341;1
294.72339;264.70813;     0.28188;2.71341;1
294.72482;264.70955;     0.28218;2.71340;1
294.72624;264.71097;     0.28248;2.71340;1
294.72766;264.71239;     0.28278;2.71339;1
294.72908;264.71381;     0.28308;2.71339;1
294.73051;264.71523;     0.28337;2.71338;1
294.73193;264.71665;     0.28367;2.71338;1
294.73335;264.71807;     0.28397;2.71338;1
294.73477;264.71949;     0.28426;2.71337;1
294.73620;264.72091;     0.28459;2.71337;1
294.73762;264.72233;     0.28493;2.71336;1
294.73904;264.72375;     0.28525;2.71336;1
294.74047;264.72518;     0.28555;2.71335;1
294.74189;264.72660;     0.28584;2.71335;1
294.74331;264.72802;     0.28614;2.71335;1
294.74474;264.72944;     0.28644;2.71334;1
294.74616;264.73086;     0.28676;2.71334;1
294.74758;264.73228;     0.28709;2.71333;1
294.74901;264.73370;     0.28737;2.71333;1
294.75043;264.73512;     0.28763;2.71332;1
294.75185;264.73654;     0.28789;2.71332;1
294.75327;264.73796;     0.28815;2.71332;1
294.75470;264.73938;     0.28844;2.71331;1
294.75612;264.74080;     0.28874;2.71331;1
294.75754;264.74222;     0.28903;2.71330;1
294.75897;264.74364;     0.28933;2.71330;1
294.76039;264.74506;     0.28963;2.71329;1
294.76181;264.74648;     0.28993;2.71329;1
294.76323;264.74791;     0.29026;2.71329;1
294.76466;264.74933;     0.29057;2.71328;1
294.76608;264.75075;     0.29089;2.71328;1
294.76750;264.75217;     0.29120;2.71327;1
294.76892;264.75359;     0.29146;2.71327;1
294.77035;264.75501;     0.29176;2.71326;1
294.77177;264.75643;     0.29202;2.71326;1
294.77320;264.75785;     0.29231;2.71326;1
294.77462;264.75927;     0.29261;2.71325;1
294.77604;264.76069;     0.29291;2.71325;1
294.77746;264.76211;     0.29320;2.71324;1
294.77889;264.76353;     0.29346;2.71324;1
294.78031;264.76495;     0.29376;2.71323;1
294.78173;264.76637;     0.29406;2.71323;1
294.78315;264.76779;     0.29436;2.71323;1
294.78458;264.76921;     0.29465;2.71322;1
294.78600;264.77064;     0.29496;2.71322;1
294.78742;264.77206;     0.29524;2.71321;1
294.78885;264.77348;     0.29550;2.71321;1
294.79027;264.77490;     0.29580;2.71320;1
294.79169;264.77632;     0.29606;2.71320;1
294.79312;264.77774;     0.29635;2.71320;1
294.79454;264.77916;     0.29665;2.71319;1
294.79596;264.78058;     0.29696;2.71319;1
294.79739;264.78200;     0.29729;2.71318;1
294.79881;264.78342;     0.29759;2.71318;1
294.80023;264.78484;     0.29793;2.71317;1
294.80165;264.78626;     0.29827;2.71317;1
294.80307;264.78768;     0.29857;2.71317;1
294.80450;264.78910;     0.29887;2.71316;1
294.80592;264.79052;     0.29917;2.71316;1
294.80734;264.79194;     0.29946;2.71315;1
294.80877;264.79337;     0.29972;2.71315;1
294.81019;264.79479;     0.29998;2.71314;1
294.81162;264.79621;     0.30024;2.71314;1
294.81304;264.79763;     0.30053;2.71314;1
294.81446;264.79905;     0.30081;2.71313;1
294.81588;264.80047;     0.30108;2.71313;1
294.81731;264.80189;     0.30137;2.71312;1
294.81873;264.80331;     0.30163;2.71312;1
294.82015;264.80473;     0.30193;2.71311;1
294.82157;264.80615;     0.30223;2.71311;1
294.82300;264.80757;     0.30253;2.71311;1
294.82442;264.80899;     0.30280;2.71310;1
294.82584;264.81041;     0.30308;2.71310;1
294.82726;264.81183;     0.30342;2.71309;1
294.82869;264.81325;     0.30372;2.71309;1
294.83011;264.81467;     0.30401;2.71308;1
294.83153;264.81610;     0.30431;2.71308;1
294.83295;264.81752;     0.30461;2.71308;1
294.83438;264.81894;     0.30489;2.71307;1
294.83580;264.82036;     0.30516;2.71307;1
294.83723;264.82178;     0.30546;2.71306;1
294.83865;264.82320;     0.30576;2.71306;1
294.84007;264.82462;     0.30603;2.71305;1
294.84149;264.82604;     0.30628;2.71305;1
294.84292;264.82746;     0.30657;2.71305;1
294.84434;264.82888;     0.30685;2.71304;1
294.84576;264.83030;     0.30712;2.71304;1
294.84719;264.83172;     0.30742;2.71303;1
294.84861;264.83314;     0.30768;2.71303;1
294.85003;264.83456;     0.30790;2.71302;1
294.85146;264.83598;     0.30817;2.71302;1
294.85288;264.83740;     0.30848;2.71301;1
294.85430;264.83883;     0.30878;2.71301;1
294.85572;264.84025;     0.30907;2.71301;1
294.85715;264.84167;     0.30933;2.71300;1
294.85857;264.84309;     0.30963;2.71300;1
294.85999;264.84451;     0.30990;2.71299;1
294.86141;264.84593;     0.31015;2.71299;1
294.86284;264.84735;     0.31042;2.71298;1
294.86426;264.84877;     0.31067;2.71298;1
294.86568;264.85019;     0.31094;2.71298;1
294.86710;264.85161;     0.31124;2.71297;1
294.86853;264.85303;     0.31154;2.71297;1
294.86995;264.85445;     0.31181;2.71296;1
294.87137;264.85587;     0.31207;2.71296;1
294.87279;264.85729;     0.31233;2.71295;1
294.87422;264.85871;     0.31259;2.71295;1
294.87564;264.86013;     0.31286;2.71295;1
294.87706;264.86156;     0.31319;2.71294;1
294.87849;264.86298;     0.31349;2.71294;1
294.87991;264.86440;     0.31384;2.71293;1
294.88133;264.86582;     0.31422;2.71293;1
294.88275;264.86724;     0.31460;2.71292;1
294.88418;264.86866;     0.31496;2.71292;1
294.88560;264.87008;     0.31524;2.71292;1
294.88702;264.87150;     0.31550;2.71291;1
294.88845;264.87292;     0.31577;2.71291;1
294.88987;264.87434;     0.31600;2.71290;1
294.89129;264.87576;     0.31622;2.71290;1
294.89271;264.87718;     0.31645;2.71289;1
294.89413;264.87860;     0.31667;2.71289;1
294.89555;264.88002;     0.31694;2.71289;1
294.89697;264.88144;     0.31723;2.71288;1
294.89840;264.88286;     0.31757;2.71288;1
294.89982;264.88429;     0.31788;2.71287;1
294.90124;264.88571;     0.31817;2.71287;1
294.90266;264.88713;     0.31847;2.71286;1
294.90409;264.88855;     0.31877;2.71286;1
294.90551;264.88997;     0.31907;2.71286;1
294.90693;264.89139;     0.31933;2.71285;1
294.90835;264.89281;     0.31959;2.71285;1
294.90978;264.89423;     0.31988;2.71284;1
294.91120;264.89565;     0.32016;2.71284;1
294.91262;264.89707;     0.32042;2.71283;1
294.91404;264.89849;     0.32068;2.71283;1
294.91547;264.89991;     0.32094;2.71283;1
294.91689;264.90133;     0.32120;2.71282;1
294.91831;264.90275;     0.32146;2.71282;1
294.91973;264.90417;     0.32172;2.71281;1
294.92116;264.90559;     0.32198;2.71281;1
294.92258;264.90702;     0.32224;2.71280;1
294.92400;264.90844;     0.32251;2.71280;1
294.92543;264.90986;     0.32277;2.71280;1
294.92685;264.91128;     0.32303;2.71279;1
294.92827;264.91270;     0.32328;2.71279;1
294.92969;264.91412;     0.32357;2.71278;1
294.93111;264.91554;     0.32386;2.71278;1
294.93253;264.91696;     0.32412;2.71277;1
294.93395;264.91838;     0.32442;2.71277;1
294.93537;264.91980;     0.32472;2.71277;1
294.93680;264.92122;     0.32502;2.71276;1
294.93822;264.92264;     0.32532;2.71276;1
294.93964;264.92406;     0.32560;2.71275;1
294.94106;264.92548;     0.32585;2.71275;1
294.94248;264.92690;     0.32612;2.71274;1
294.94390;264.92832;     0.32638;2.71274;1
294.94533;264.92975;     0.32664;2.71274;1
294.94675;264.93117;     0.32689;2.71273;1
294.94817;264.93259;     0.32718;2.71273;1
294.94959;264.93401;     0.32749;2.71272;1
294.95101;264.93543;     0.32777;2.71272;1
294.95243;264.93685;     0.32803;2.71271;1
294.95385;264.93827;     0.32829;2.71271;1
294.95527;264.93969;     0.32859;2.71271;1
294.95669;264.94111;     0.32888;2.71270;1
294.95812;264.94253;     0.32919;2.71270;1
294.95954;264.94395;     0.32946;2.71269;1
294.96096;264.94537;     0.32974;2.71269;1
294.96238;264.94679;     0.33008;2.71268;1
294.96380;264.94821;     0.33038;2.71268;1
294.96522;264.94963;     0.33068;2.71268;1
294.96664;264.95105;     0.33095;2.71267;1
294.96806;264.95248;     0.33120;2.71267;1
294.96948;264.95390;     0.33148;2.71266;1
294.97090;264.95532;     0.33178;2.71266;1
294.97232;264.95674;     0.33208;2.71265;1
294.97374;264.95816;     0.33238;2.71265;1
294.97516;264.95958;     0.33264;2.71264;1
294.97658;264.96100;     0.33290;2.71264;1
294.97800;264.96242;     0.33316;2.71264;1
294.97942;264.96384;     0.33342;2.71263;1
294.98085;264.96526;     0.33368;2.71263;1
294.98227;264.96668;     0.33394;2.71262;1
294.98369;264.96810;     0.33420;2.71262;1
294.98511;264.96952;     0.33450;2.71261;1
294.98653;264.97094;     0.33480;2.71261;1
294.98795;264.97236;     0.33509;2.71261;1
294.98937;264.97378;     0.33539;2.71260;1
294.99079;264.97521;     0.33569;2.71260;1
294.99221;264.97663;     0.33599;2.71259;1
294.99363;264.97805;     0.33625;2.71259;1
294.99505;264.97947;     0.33651;2.71258;1
294.99648;264.98089;     0.33677;2.71258;1
294.99790;264.98231;     0.33705;2.71258;1
294.99932;264.98373;     0.33734;2.71257;1
295.00074;264.98515;     0.33754;2.71257;1
295.00216;264.98657;     0.33761;2.71256;1
295.00358;264.98799;     0.33768;2.71256;1
295.00501;264.98941;     0.33778;2.71255;1
295.00643;264.99083;     0.33792;2.71255;1
295.00785;264.99225;     0.33818;2.71255;1
295.00927;264.99367;     0.33852;2.71254;1
295.01069;264.99509;     0.33882;2.71254;1
295.01211;264.99651;     0.33924;2.71253;1
295.01353;264.99794;     0.33955;2.71253;1
295.01495;264.99936;     0.33984;2.71252;1
295.01637;265.00078;     0.34014;2.71252;1
295.01779;265.00220;     0.34044;2.71252;1
295.01921;265.00362;     0.34074;2.71251;1
295.02063;265.00504;     0.34104;2.71251;1
295.02205;265.00646;     0.34137;2.71250;1
295.02347;265.00788;     0.34168;2.71250;1
295.02489;265.00930;     0.34197;2.71249;1
295.02631;265.01072;     0.34228;2.71249;1
295.02773;265.01214;     0.34256;2.71249;1
295.02915;265.01356;     0.34282;2.71248;1
295.03057;265.01498;     0.34312;2.71248;1
295.03199;265.01640;     0.34342;2.71247;1
295.03341;265.01782;     0.34372;2.71247;1
295.03484;265.01924;     0.34400;2.71246;1
295.03626;265.02067;     0.34425;2.71246;1
295.03768;265.02209;     0.34452;2.71246;1
295.03910;265.02351;     0.34482;2.71245;1
295.04052;265.02493;     0.34512;2.71245;1
295.04194;265.02635;     0.34539;2.71244;1
295.04336;265.02777;     0.34564;2.71244;1
295.04478;265.02919;     0.34591;2.71243;1
295.04620;265.03061;     0.34617;2.71243;1
295.04762;265.03203;     0.34643;2.71243;1
295.04905;265.03345;     0.34669;2.71242;1
295.05047;265.03487;     0.34695;2.71242;1
295.05189;265.03629;     0.34721;2.71241;1
295.05331;265.03771;     0.34747;2.71241;1
295.05473;265.03913;     0.34773;2.71240;1
295.05615;265.04055;     0.34800;2.71240;1
295.05757;265.04197;     0.34825;2.71240;1
295.05899;265.04340;     0.34847;2.71239;1
295.06041;265.04482;     0.34866;2.71239;1
295.06183;265.04624;     0.34884;2.71238;1
295.06325;265.04766;     0.34908;2.71238;1
295.06467;265.04908;     0.34934;2.71237;1
295.06609;265.05050;     0.34960;2.71237;1
295.06751;265.05192;     0.34987;2.71237;1
295.06893;265.05334;     0.35012;2.71236;1
295.07035;265.05476;     0.35035;2.71236;1
295.07178;265.05618;     0.35057;2.71235;1
295.07320;265.05760;     0.35082;2.71235;1
295.07462;265.05902;     0.35108;2.71234;1
295.07604;265.06044;     0.35134;2.71234;1
295.07746;265.06186;     0.35160;2.71234;1
295.07888;265.06328;     0.35187;2.71233;1
295.08030;265.06470;     0.35209;2.71233;1
295.08172;265.06613;     0.35234;2.71232;1
295.08314;265.06755;     0.35260;2.71232;1
295.08456;265.06897;     0.35287;2.71231;1
295.08598;265.07039;     0.35312;2.71231;1
295.08740;265.07181;     0.35334;2.71230;1
295.08882;265.07323;     0.35360;2.71230;1
295.09023;265.07465;     0.35387;2.71230;1
295.09165;265.07607;     0.35413;2.71229;1
295.09307;265.07749;     0.35439;2.71229;1
295.09449;265.07891;     0.35465;2.71228;1
295.09592;265.08033;     0.35491;2.71228;1
295.09734;265.08175;     0.35517;2.71227;1
295.09876;265.08317;     0.35543;2.71227;1
295.10018;265.08459;     0.35570;2.71227;1
295.10160;265.08601;     0.35592;2.71226;1
295.10302;265.08743;     0.35617;2.71226;1
295.10444;265.08886;     0.35642;2.71225;1
295.10586;265.09028;     0.35665;2.71225;1
295.10728;265.09170;     0.35691;2.71224;1
295.10870;265.09312;     0.35717;2.71224;1
295.11012;265.09454;     0.35740;2.71224;1
295.11154;265.09596;     0.35762;2.71223;1
295.11296;265.09738;     0.35787;2.71223;1
295.11438;265.09880;     0.35812;2.71222;1
295.11580;265.10022;     0.35834;2.71222;1
295.11721;265.10164;     0.35861;2.71221;1
295.11863;265.10306;     0.35887;2.71221;1
295.12005;265.10448;     0.35913;2.71221;1
295.12147;265.10590;     0.35940;2.71220;1
295.12289;265.10732;     0.35963;2.71220;1
295.12431;265.10874;     0.35987;2.71219;1
295.12573;265.11016;     0.36017;2.71219;1
295.12715;265.11159;     0.36039;2.71218;1
295.12857;265.11301;     0.36062;2.71218;1
295.12999;265.11443;     0.36084;2.71218;1
295.13141;265.11585;     0.36108;2.71217;1
295.13283;265.11727;     0.36134;2.71217;1
295.13425;265.11869;     0.36155;2.71216;1
295.13567;265.12011;     0.36173;2.71216;1
295.13709;265.12153;     0.36196;2.71215;1
295.13851;265.12295;     0.36218;2.71215;1
295.13993;265.12437;     0.36241;2.71215;1
295.14135;265.12579;     0.36261;2.71214;1
295.14277;265.12721;     0.36281;2.71214;1
295.14419;265.12863;     0.36303;2.71213;1
295.14561;265.13005;     0.36326;2.71213;1
295.14703;265.13147;     0.36352;2.71212;1
295.14845;265.13289;     0.36375;2.71212;1
295.14987;265.13432;     0.36400;2.71212;1
295.15129;265.13574;     0.36425;2.71211;1
295.15271;265.13716;     0.36446;2.71211;1
295.15413;265.13858;     0.36469;2.71210;1
295.15555;265.14000;     0.36491;2.71210;1
295.15697;265.14142;     0.36514;2.71209;1
295.15839;265.14284;     0.36536;2.71209;1
295.15981;265.14426;     0.36558;2.71209;1
295.16123;265.14568;     0.36581;2.71208;1
295.16265;265.14710;     0.36603;2.71208;1
295.16407;265.14852;     0.36626;2.71207;1
295.16549;265.14994;     0.36652;2.71207;1
295.16691;265.15136;     0.36682;2.71206;1
295.16833;265.15278;     0.36710;2.71206;1
295.16975;265.15420;     0.36732;2.71206;1
295.17117;265.15562;     0.36756;2.71205;1
295.17259;265.15705;     0.36782;2.71205;1
295.17401;265.15847;     0.36804;2.71204;1
295.17543;265.15989;     0.36827;2.71204;1
295.17685;265.16131;     0.36849;2.71203;1
295.17827;265.16273;     0.36871;2.71203;1
295.17969;265.16415;     0.36893;2.71203;1
295.18111;265.16557;     0.36917;2.71202;1
295.18253;265.16699;     0.36944;2.71202;1
295.18395;265.16841;     0.36970;2.71201;1
295.18537;265.16983;     0.36992;2.71201;1
295.18679;265.17125;     0.37017;2.71200;1
295.18820;265.17267;     0.37044;2.71200;1
295.18962;265.17409;     0.37068;2.71200;1
295.19104;265.17551;     0.37091;2.71199;1
295.19246;265.17693;     0.37118;2.71199;1
295.19388;265.17835;     0.37144;2.71198;1
295.19530;265.17978;     0.37170;2.71198;1
295.19672;265.18120;     0.37193;2.71197;1
295.19814;265.18262;     0.37218;2.71197;1
295.19956;265.18404;     0.37242;2.71197;1
295.20098;265.18546;     0.37265;2.71196;1
295.20240;265.18688;     0.37292;2.71196;1
295.20382;265.18830;     0.37318;2.71195;1
295.20524;265.18972;     0.37344;2.71195;1
295.20666;265.19114;     0.37370;2.71194;1
295.20808;265.19256;     0.37394;2.71194;1
295.20950;265.19398;     0.37417;2.71193;1
295.21092;265.19540;     0.37444;2.71193;1
295.21234;265.19682;     0.37470;2.71193;1
295.21376;265.19824;     0.37496;2.71192;1
295.21518;265.19966;     0.37519;2.71192;1
295.21660;265.20108;     0.37544;2.71191;1
295.21802;265.20251;     0.37568;2.71191;1
295.21944;265.20393;     0.37591;2.71190;1
295.22086;265.20535;     0.37612;2.71190;1
295.22228;265.20677;     0.37631;2.71190;1
295.22370;265.20819;     0.37650;2.71189;1
295.22512;265.20961;     0.37654;2.71189;1
295.22654;265.21103;     0.37663;2.71188;1
295.22796;265.21245;     0.37674;2.71188;1
295.22939;265.21387;     0.37689;2.71187;1
295.23081;265.21529;     0.37713;2.71187;1
295.23223;265.21671;     0.37735;2.71187;1
295.23364;265.21813;     0.37768;2.71186;1
295.23506;265.21955;     0.37809;2.71186;1
295.23648;265.22097;     0.37848;2.71185;1
295.23791;265.22239;     0.37884;2.71185;1
295.23933;265.22381;     0.37915;2.71184;1
295.24075;265.22524;     0.37939;2.71184;1
295.24217;265.22666;     0.37962;2.71184;1
295.24359;265.22808;     0.37988;2.71183;1
295.24501;265.22950;     0.38014;2.71183;1
295.24643;265.23092;     0.38040;2.71182;1
295.24785;265.23234;     0.38067;2.71182;1
295.24927;265.23376;     0.38091;2.71181;1
295.25069;265.23518;     0.38114;2.71181;1
295.25211;265.23660;     0.38140;2.71181;1
295.25353;265.23802;     0.38163;2.71180;1
295.25495;265.23944;     0.38182;2.71180;1
295.25637;265.24086;     0.38203;2.71179;1
295.25779;265.24228;     0.38226;2.71179;1
295.25921;265.24370;     0.38248;2.71178;1
295.26063;265.24512;     0.38270;2.71178;1
295.26205;265.24654;     0.38293;2.71178;1
295.26347;265.24797;     0.38315;2.71177;1
295.26489;265.24939;     0.38337;2.71177;1
295.26631;265.25081;     0.38362;2.71176;1
295.26773;265.25223;     0.38388;2.71176;1
295.26915;265.25365;     0.38414;2.71175;1
295.27057;265.25507;     0.38440;2.71175;1
295.27198;265.25649;     0.38466;2.71175;1
295.27340;265.25791;     0.38493;2.71174;1
295.27483;265.25933;     0.38516;2.71174;1
295.27625;265.26075;     0.38538;2.71173;1
295.27767;265.26217;     0.38562;2.71173;1
295.27909;265.26359;     0.38588;2.71172;1
295.28051;265.26501;     0.38614;2.71172;1
295.28193;265.26643;     0.38637;2.71172;1
295.28335;265.26785;     0.38659;2.71171;1
295.28476;265.26927;     0.38682;2.71171;1
295.28618;265.27070;     0.38702;2.71170;1
295.28760;265.27212;     0.38721;2.71170;1
295.28903;265.27354;     0.38744;2.71169;1
295.29045;265.27496;     0.38767;2.71169;1
295.29187;265.27638;     0.38789;2.71169;1
295.29329;265.27780;     0.38811;2.71168;1
295.29471;265.27922;     0.38834;2.71168;1
295.29613;265.28064;     0.38856;2.71167;1
295.29755;265.28206;     0.38879;2.71167;1
295.29897;265.28348;     0.38906;2.71166;1
295.30039;265.28490;     0.38932;2.71166;1
295.30181;265.28632;     0.38958;2.71166;1
295.30323;265.28774;     0.38981;2.71165;1
295.30465;265.28916;     0.39005;2.71165;1
295.30607;265.29058;     0.39032;2.71164;1
