#EXPORTTYPE:DATA SINGLE
#FILE:M-TBA_m=6.40Ï„_30-590-20 C_5Kmin.ngb-sd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:01
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:
#DATE/TIME:22.04.2025 14:17
#CORR. FILE:
#TEMPCAL:13.02.2020_concavus.ngb-td7
#SENSITIVITY:24.09.2020_sensitivity.ngb-ed7
#LABORATORY:
#OPERATOR:
#REMARK:ÚË„ÂÎ¸:  m=23.60 Ï„  Á‡ÔÂÒÒÓ‚‡Ì
#SAMPLE:M-TBA
#SAMPLE MASS /mg:6.40
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Pan Al, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:30∞C/5,0(K/min)/590∞C/5,0(K/min)/20∞C/
#SEGMENT:S1/2
#SEG. 1:30∞C/5,0(K/min)/590∞C
#SEG. 2:590∞C/5,0(K/min)/20∞C

##Temp./∞C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
303.42188;54.67771;     2.39635;2.68642;1
303.42363;54.67806;     2.39765;2.68641;1
303.42539;54.67841;     2.39895;2.68641;1
303.42714;54.67876;     2.40025;2.68640;1
303.42890;54.67912;     2.40154;2.68640;1
303.43065;54.67947;     2.40284;2.68639;1
303.43241;54.67982;     2.40414;2.68639;1
303.43416;54.68017;     2.40545;2.68638;1
303.43592;54.68052;     2.40676;2.68637;1
303.43768;54.68088;     2.40808;2.68637;1
303.43943;54.68123;     2.40940;2.68636;1
303.44119;54.68158;     2.41072;2.68636;1
303.44294;54.68193;     2.41204;2.68635;1
303.44470;54.68228;     2.41335;2.68635;1
303.44646;54.68263;     2.41466;2.68634;1
303.44821;54.68299;     2.41597;2.68633;1
303.44997;54.68334;     2.41726;2.68633;1
303.45173;54.68369;     2.41855;2.68632;1
303.45348;54.68404;     2.41983;2.68632;1
303.45524;54.68439;     2.42111;2.68631;1
303.45700;54.68475;     2.42241;2.68631;1
303.45875;54.68510;     2.42371;2.68630;1
303.46051;54.68545;     2.42503;2.68630;1
303.46226;54.68580;     2.42636;2.68629;1
303.46402;54.68615;     2.42769;2.68628;1
303.46577;54.68651;     2.42902;2.68628;1
303.46753;54.68686;     2.43034;2.68627;1
303.46929;54.68721;     2.43165;2.68627;1
303.47104;54.68756;     2.43294;2.68626;1
303.47280;54.68791;     2.43424;2.68626;1
303.47456;54.68826;     2.43553;2.68625;1
303.47631;54.68862;     2.43682;2.68625;1
303.47807;54.68897;     2.43811;2.68624;1
303.47982;54.68932;     2.43941;2.68623;1
303.48158;54.68967;     2.44071;2.68623;1
303.48333;54.69002;     2.44202;2.68622;1
303.48508;54.69038;     2.44332;2.68622;1
303.48684;54.69073;     2.44463;2.68621;1
303.48859;54.69108;     2.44594;2.68621;1
303.49035;54.69143;     2.44725;2.68620;1
303.49210;54.69178;     2.44856;2.68620;1
303.49386;54.69214;     2.44987;2.68619;1
303.49562;54.69249;     2.45118;2.68618;1
303.49737;54.69284;     2.45249;2.68618;1
303.49913;54.69319;     2.45379;2.68617;1
303.50089;54.69354;     2.45509;2.68617;1
303.50264;54.69389;     2.45637;2.68616;1
303.50439;54.69425;     2.45766;2.68616;1
303.50615;54.69460;     2.45895;2.68615;1
303.50790;54.69495;     2.46024;2.68614;1
303.50966;54.69530;     2.46154;2.68614;1
303.51141;54.69565;     2.46285;2.68613;1
303.51317;54.69601;     2.46417;2.68613;1
303.51493;54.69636;     2.46549;2.68612;1
303.51668;54.69671;     2.46682;2.68612;1
303.51844;54.69706;     2.46815;2.68611;1
303.52019;54.69741;     2.46948;2.68611;1
303.52195;54.69777;     2.47081;2.68610;1
303.52371;54.69812;     2.47213;2.68609;1
303.52546;54.69847;     2.47345;2.68609;1
303.52722;54.69882;     2.47477;2.68608;1
303.52897;54.69917;     2.47608;2.68608;1
303.53073;54.69952;     2.47740;2.68607;1
303.53249;54.69988;     2.47872;2.68607;1
303.53424;54.70023;     2.48005;2.68606;1
303.53600;54.70058;     2.48139;2.68606;1
303.53775;54.70093;     2.48274;2.68605;1
303.53951;54.70128;     2.48410;2.68604;1
303.54126;54.70164;     2.48548;2.68604;1
303.54302;54.70199;     2.48686;2.68603;1
303.54478;54.70234;     2.48825;2.68603;1
303.54653;54.70269;     2.48964;2.68602;1
303.54829;54.70304;     2.49102;2.68602;1
303.55005;54.70340;     2.49239;2.68601;1
303.55181;54.70375;     2.49374;2.68601;1
303.55356;54.70410;     2.49508;2.68600;1
303.55532;54.70445;     2.49641;2.68599;1
303.55708;54.70480;     2.49773;2.68599;1
303.55884;54.70515;     2.49906;2.68598;1
303.56059;54.70551;     2.50040;2.68598;1
303.56235;54.70586;     2.50173;2.68597;1
303.56411;54.70621;     2.50305;2.68597;1
303.56586;54.70656;     2.50437;2.68596;1
303.56762;54.70691;     2.50568;2.68595;1
303.56937;54.70727;     2.50697;2.68595;1
303.57113;54.70762;     2.50826;2.68594;1
303.57289;54.70797;     2.50954;2.68594;1
303.57464;54.70832;     2.51082;2.68593;1
303.57639;54.70867;     2.51211;2.68593;1
303.57815;54.70903;     2.51340;2.68592;1
303.57990;54.70938;     2.51469;2.68592;1
303.58166;54.70973;     2.51598;2.68591;1
303.58341;54.71008;     2.51727;2.68590;1
303.58517;54.71043;     2.51857;2.68590;1
303.58692;54.71078;     2.51987;2.68589;1
303.58868;54.71114;     2.52117;2.68589;1
303.59044;54.71149;     2.52247;2.68588;1
303.59219;54.71184;     2.52377;2.68588;1
303.59395;54.71219;     2.52507;2.68587;1
303.59570;54.71254;     2.52638;2.68587;1
303.59746;54.71290;     2.52769;2.68586;1
303.59921;54.71325;     2.52900;2.68585;1
303.60097;54.71360;     2.53032;2.68585;1
303.60272;54.71395;     2.53165;2.68584;1
303.60448;54.71430;     2.53297;2.68584;1
303.60624;54.71466;     2.53430;2.68583;1
303.60799;54.71501;     2.53563;2.68583;1
303.60975;54.71536;     2.53696;2.68582;1
303.61150;54.71571;     2.53829;2.68581;1
303.61326;54.71606;     2.53962;2.68581;1
303.61502;54.71641;     2.54094;2.68580;1
303.61677;54.71677;     2.54227;2.68580;1
303.61853;54.71712;     2.54359;2.68579;1
303.62029;54.71747;     2.54490;2.68579;1
303.62204;54.71782;     2.54622;2.68578;1
303.62380;54.71817;     2.54754;2.68578;1
303.62556;54.71853;     2.54885;2.68577;1
303.62731;54.71888;     2.55017;2.68576;1
303.62907;54.71923;     2.55149;2.68576;1
303.63082;54.71958;     2.55282;2.68575;1
303.63258;54.71993;     2.55416;2.68575;1
303.63433;54.72029;     2.55552;2.68574;1
303.63609;54.72064;     2.55689;2.68574;1
303.63784;54.72099;     2.55826;2.68573;1
303.63960;54.72134;     2.55962;2.68573;1
303.64135;54.72169;     2.56098;2.68572;1
303.64311;54.72204;     2.56232;2.68571;1
303.64486;54.72240;     2.56365;2.68571;1
303.64662;54.72275;     2.56497;2.68570;1
303.64838;54.72310;     2.56629;2.68570;1
303.65013;54.72345;     2.56761;2.68569;1
303.65189;54.72380;     2.56894;2.68569;1
303.65365;54.72416;     2.57027;2.68568;1
303.65540;54.72451;     2.57160;2.68568;1
303.65716;54.72486;     2.57292;2.68567;1
303.65892;54.72521;     2.57424;2.68566;1
303.66067;54.72556;     2.57556;2.68566;1
303.66243;54.72592;     2.57687;2.68565;1
303.66418;54.72627;     2.57819;2.68565;1
303.66594;54.72662;     2.57951;2.68564;1
303.66769;54.72697;     2.58084;2.68564;1
303.66945;54.72732;     2.58219;2.68563;1
303.67121;54.72767;     2.58354;2.68562;1
303.67296;54.72803;     2.58489;2.68562;1
303.67472;54.72838;     2.58624;2.68561;1
303.67647;54.72873;     2.58759;2.68561;1
303.67823;54.72908;     2.58893;2.68560;1
303.67998;54.72943;     2.59026;2.68560;1
303.68174;54.72979;     2.59159;2.68559;1
303.68349;54.73014;     2.59291;2.68559;1
303.68525;54.73049;     2.59422;2.68558;1
303.68701;54.73084;     2.59552;2.68557;1
303.68876;54.73119;     2.59683;2.68557;1
303.69052;54.73155;     2.59814;2.68556;1
303.69228;54.73190;     2.59946;2.68556;1
303.69403;54.73225;     2.60079;2.68555;1
303.69579;54.73260;     2.60213;2.68555;1
303.69755;54.73295;     2.60347;2.68554;1
303.69931;54.73330;     2.60481;2.68554;1
303.70106;54.73366;     2.60615;2.68553;1
303.70282;54.73401;     2.60748;2.68552;1
303.70458;54.73436;     2.60882;2.68552;1
303.70634;54.73471;     2.61016;2.68551;1
303.70809;54.73506;     2.61150;2.68551;1
303.70985;54.73542;     2.61285;2.68550;1
303.71161;54.73577;     2.61420;2.68550;1
303.71337;54.73612;     2.61555;2.68549;1
303.71512;54.73647;     2.61689;2.68548;1
303.71688;54.73682;     2.61822;2.68548;1
303.71864;54.73718;     2.61954;2.68547;1
303.72039;54.73753;     2.62084;2.68547;1
303.72215;54.73788;     2.62215;2.68546;1
303.72391;54.73823;     2.62345;2.68546;1
303.72567;54.73858;     2.62475;2.68545;1
303.72743;54.73893;     2.62605;2.68545;1
303.72918;54.73929;     2.62736;2.68544;1
303.73094;54.73964;     2.62867;2.68543;1
303.73270;54.73999;     2.62999;2.68543;1
303.73446;54.74034;     2.63130;2.68542;1
303.73621;54.74069;     2.63262;2.68542;1
303.73797;54.74105;     2.63394;2.68541;1
303.73973;54.74140;     2.63526;2.68541;1
303.74148;54.74175;     2.63658;2.68540;1
303.74324;54.74210;     2.63789;2.68540;1
303.74500;54.74245;     2.63921;2.68539;1
303.74675;54.74281;     2.64053;2.68538;1
303.74851;54.74316;     2.64185;2.68538;1
303.75026;54.74351;     2.64317;2.68537;1
303.75202;54.74386;     2.64449;2.68537;1
303.75377;54.74421;     2.64581;2.68536;1
303.75553;54.74456;     2.64714;2.68536;1
303.75728;54.74492;     2.64848;2.68535;1
303.75904;54.74527;     2.64982;2.68534;1
303.76079;54.74562;     2.65118;2.68534;1
303.76255;54.74597;     2.65253;2.68533;1
303.76431;54.74632;     2.65389;2.68533;1
303.76606;54.74668;     2.65525;2.68532;1
303.76782;54.74703;     2.65660;2.68532;1
303.76958;54.74738;     2.65795;2.68531;1
303.77134;54.74773;     2.65930;2.68531;1
303.77309;54.74808;     2.66064;2.68530;1
303.77485;54.74844;     2.66198;2.68529;1
303.77661;54.74879;     2.66332;2.68529;1
303.77837;54.74914;     2.66466;2.68528;1
303.78012;54.74949;     2.66599;2.68528;1
303.78188;54.74984;     2.66733;2.68527;1
303.78364;54.75019;     2.66866;2.68527;1
303.78540;54.75055;     2.66999;2.68526;1
303.78715;54.75090;     2.67131;2.68526;1
303.78891;54.75125;     2.67264;2.68525;1
303.79067;54.75160;     2.67397;2.68524;1
303.79242;54.75195;     2.67530;2.68524;1
303.79418;54.75231;     2.67663;2.68523;1
303.79594;54.75266;     2.67796;2.68523;1
303.79769;54.75301;     2.67928;2.68522;1
303.79945;54.75336;     2.68060;2.68522;1
303.80121;54.75371;     2.68192;2.68521;1
303.80296;54.75407;     2.68323;2.68521;1
303.80472;54.75442;     2.68453;2.68520;1
303.80647;54.75477;     2.68584;2.68519;1
303.80823;54.75512;     2.68714;2.68519;1
303.80998;54.75547;     2.68845;2.68518;1
303.81174;54.75582;     2.68977;2.68518;1
303.81350;54.75618;     2.69109;2.68517;1
303.81525;54.75653;     2.69242;2.68517;1
303.81701;54.75688;     2.69375;2.68516;1
303.81877;54.75723;     2.69510;2.68515;1
303.82052;54.75758;     2.69645;2.68515;1
303.82228;54.75794;     2.69780;2.68514;1
303.82404;54.75829;     2.69914;2.68514;1
303.82579;54.75864;     2.70048;2.68513;1
303.82755;54.75899;     2.70181;2.68513;1
303.82931;54.75934;     2.70314;2.68512;1
303.83107;54.75970;     2.70446;2.68512;1
303.83282;54.76005;     2.70578;2.68511;1
303.83458;54.76040;     2.70710;2.68510;1
303.83634;54.76075;     2.70842;2.68510;1
303.83809;54.76110;     2.70974;2.68509;1
303.83985;54.76145;     2.71106;2.68509;1
303.84161;54.76181;     2.71237;2.68508;1
303.84337;54.76216;     2.71369;2.68508;1
303.84512;54.76251;     2.71500;2.68507;1
303.84688;54.76286;     2.71632;2.68506;1
303.84864;54.76321;     2.71764;2.68506;1
303.85040;54.76357;     2.71897;2.68505;1
303.85215;54.76392;     2.72030;2.68505;1
303.85391;54.76427;     2.72164;2.68504;1
303.85567;54.76462;     2.72298;2.68504;1
303.85743;54.76497;     2.72432;2.68503;1
303.85918;54.76533;     2.72566;2.68503;1
303.86094;54.76568;     2.72700;2.68502;1
303.86270;54.76603;     2.72833;2.68501;1
303.86446;54.76638;     2.72967;2.68501;1
303.86621;54.76673;     2.73101;2.68500;1
303.86797;54.76708;     2.73235;2.68500;1
303.86972;54.76744;     2.73369;2.68499;1
303.87148;54.76779;     2.73502;2.68499;1
303.87324;54.76814;     2.73636;2.68498;1
303.87499;54.76849;     2.73769;2.68498;1
303.87675;54.76884;     2.73902;2.68497;1
303.87851;54.76920;     2.74035;2.68496;1
303.88027;54.76955;     2.74167;2.68496;1
303.88203;54.76990;     2.74300;2.68495;1
303.88379;54.77025;     2.74433;2.68495;1
303.88554;54.77060;     2.74566;2.68494;1
303.88730;54.77096;     2.74699;2.68494;1
303.88906;54.77131;     2.74831;2.68493;1
303.89082;54.77166;     2.74964;2.68492;1
303.89258;54.77201;     2.75096;2.68492;1
303.89433;54.77236;     2.75229;2.68491;1
303.89609;54.77271;     2.75361;2.68491;1
303.89785;54.77307;     2.75494;2.68490;1
303.89961;54.77342;     2.75628;2.68490;1
303.90136;54.77377;     2.75763;2.68489;1
303.90312;54.77412;     2.75898;2.68489;1
303.90488;54.77447;     2.76034;2.68488;1
303.90663;54.77483;     2.76171;2.68487;1
303.90839;54.77518;     2.76307;2.68487;1
303.91015;54.77553;     2.76442;2.68486;1
303.91191;54.77588;     2.76578;2.68486;1
303.91367;54.77623;     2.76712;2.68485;1
303.91543;54.77659;     2.76845;2.68485;1
303.91718;54.77694;     2.76977;2.68484;1
303.91894;54.77729;     2.77108;2.68484;1
303.92070;54.77764;     2.77238;2.68483;1
303.92246;54.77799;     2.77367;2.68482;1
303.92422;54.77834;     2.77495;2.68482;1
303.92597;54.77870;     2.77624;2.68481;1
303.92773;54.77905;     2.77753;2.68481;1
303.92949;54.77940;     2.77882;2.68480;1
303.93125;54.77975;     2.78011;2.68480;1
303.93300;54.78010;     2.78141;2.68479;1
303.93476;54.78046;     2.78272;2.68478;1
303.93651;54.78081;     2.78404;2.68478;1
303.93827;54.78116;     2.78537;2.68477;1
303.94002;54.78151;     2.78672;2.68477;1
303.94178;54.78186;     2.78808;2.68476;1
303.94354;54.78222;     2.78944;2.68476;1
303.94529;54.78257;     2.79082;2.68475;1
303.94705;54.78292;     2.79218;2.68475;1
303.94880;54.78327;     2.79354;2.68474;1
303.95056;54.78362;     2.79489;2.68473;1
303.95231;54.78397;     2.79622;2.68473;1
303.95407;54.78433;     2.79754;2.68472;1
303.95583;54.78468;     2.79886;2.68472;1
303.95758;54.78503;     2.80019;2.68471;1
303.95934;54.78538;     2.80152;2.68471;1
303.96110;54.78573;     2.80286;2.68470;1
303.96286;54.78609;     2.80420;2.68469;1
303.96461;54.78644;     2.80554;2.68469;1
303.96637;54.78679;     2.80687;2.68468;1
303.96813;54.78714;     2.80821;2.68468;1
303.96989;54.78749;     2.80953;2.68467;1
303.97164;54.78785;     2.81086;2.68467;1
303.97340;54.78820;     2.81218;2.68466;1
303.97516;54.78855;     2.81351;2.68466;1
303.97691;54.78890;     2.81483;2.68465;1
303.97867;54.78925;     2.81616;2.68464;1
303.98043;54.78960;     2.81749;2.68464;1
303.98218;54.78996;     2.81882;2.68463;1
303.98394;54.79031;     2.82016;2.68463;1
303.98570;54.79066;     2.82151;2.68462;1
303.98745;54.79101;     2.82286;2.68462;1
303.98921;54.79136;     2.82421;2.68461;1
303.99097;54.79172;     2.82555;2.68461;1
303.99272;54.79207;     2.82689;2.68460;1
303.99448;54.79242;     2.82822;2.68459;1
303.99623;54.79277;     2.82954;2.68459;1
303.99799;54.79312;     2.83087;2.68458;1
303.99974;54.79348;     2.83219;2.68458;1
304.00150;54.79383;     2.83351;2.68457;1
304.00326;54.79418;     2.83483;2.68457;1
304.00501;54.79453;     2.83615;2.68456;1
304.00677;54.79488;     2.83747;2.68455;1
304.00853;54.79523;     2.83878;2.68455;1
304.01028;54.79559;     2.84008;2.68454;1
304.01204;54.79594;     2.84139;2.68454;1
304.01380;54.79629;     2.84270;2.68453;1
304.01556;54.79664;     2.84401;2.68453;1
304.01732;54.79699;     2.84533;2.68452;1
304.01908;54.79735;     2.84666;2.68452;1
304.02083;54.79770;     2.84799;2.68451;1
304.02259;54.79805;     2.84932;2.68450;1
304.02435;54.79840;     2.85065;2.68450;1
304.02611;54.79875;     2.85199;2.68449;1
304.02787;54.79911;     2.85332;2.68449;1
304.02962;54.79946;     2.85465;2.68448;1
304.03138;54.79981;     2.85597;2.68448;1
304.03314;54.80016;     2.85729;2.68447;1
304.03489;54.80051;     2.85859;2.68446;1
304.03665;54.80086;     2.85990;2.68446;1
304.03841;54.80122;     2.86120;2.68445;1
304.04017;54.80157;     2.86252;2.68445;1
304.04192;54.80192;     2.86385;2.68444;1
304.04368;54.80227;     2.86518;2.68444;1
304.04544;54.80262;     2.86653;2.68443;1
304.04720;54.80298;     2.86787;2.68443;1
304.04895;54.80333;     2.86920;2.68442;1
304.05071;54.80368;     2.87053;2.68441;1
304.05247;54.80403;     2.87184;2.68441;1
304.05422;54.80438;     2.87315;2.68440;1
304.05598;54.80474;     2.87445;2.68440;1
304.05774;54.80509;     2.87575;2.68439;1
304.05950;54.80544;     2.87705;2.68439;1
304.06126;54.80579;     2.87835;2.68438;1
304.06301;54.80614;     2.87965;2.68437;1
304.06477;54.80649;     2.88095;2.68437;1
304.06653;54.80685;     2.88225;2.68436;1
304.06829;54.80720;     2.88356;2.68436;1
304.07005;54.80755;     2.88487;2.68435;1
304.07181;54.80790;     2.88618;2.68435;1
304.07356;54.80825;     2.88749;2.68434;1
304.07532;54.80861;     2.88880;2.68434;1
304.07708;54.80896;     2.89012;2.68433;1
304.07884;54.80931;     2.89143;2.68432;1
304.08060;54.80966;     2.89274;2.68432;1
304.08235;54.81001;     2.89404;2.68431;1
304.08411;54.81037;     2.89534;2.68431;1
304.08587;54.81072;     2.89664;2.68430;1
304.08763;54.81107;     2.89794;2.68430;1
304.08938;54.81142;     2.89924;2.68429;1
304.09114;54.81177;     2.90054;2.68429;1
304.09290;54.81212;     2.90185;2.68428;1
304.09466;54.81248;     2.90315;2.68427;1
304.09642;54.81283;     2.90445;2.68427;1
304.09818;54.81318;     2.90575;2.68426;1
304.09994;54.81353;     2.90703;2.68426;1
304.10170;54.81388;     2.90831;2.68425;1
304.10346;54.81424;     2.90959;2.68425;1
304.10522;54.81459;     2.91085;2.68424;1
304.10698;54.81494;     2.91212;2.68423;1
304.10874;54.81529;     2.91338;2.68423;1
304.11050;54.81564;     2.91464;2.68422;1
304.11226;54.81600;     2.91591;2.68422;1
304.11401;54.81635;     2.91719;2.68421;1
304.11577;54.81670;     2.91848;2.68421;1
304.11753;54.81705;     2.91979;2.68420;1
304.11929;54.81740;     2.92111;2.68420;1
304.12105;54.81775;     2.92243;2.68419;1
304.12281;54.81811;     2.92376;2.68418;1
304.12457;54.81846;     2.92508;2.68418;1
304.12633;54.81881;     2.92639;2.68417;1
304.12809;54.81916;     2.92769;2.68417;1
304.12985;54.81951;     2.92899;2.68416;1
304.13161;54.81987;     2.93028;2.68416;1
304.13336;54.82022;     2.93156;2.68415;1
304.13512;54.82057;     2.93284;2.68414;1
304.13688;54.82092;     2.93412;2.68414;1
304.13864;54.82127;     2.93540;2.68413;1
304.14040;54.82163;     2.93669;2.68413;1
304.14216;54.82198;     2.93798;2.68412;1
304.14392;54.82233;     2.93929;2.68412;1
304.14568;54.82268;     2.94060;2.68411;1
304.14743;54.82303;     2.94192;2.68411;1
304.14919;54.82338;     2.94323;2.68410;1
304.15095;54.82374;     2.94455;2.68409;1
304.15271;54.82409;     2.94587;2.68409;1
304.15446;54.82444;     2.94718;2.68408;1
304.15622;54.82479;     2.94848;2.68408;1
304.15798;54.82514;     2.94977;2.68407;1
304.15974;54.82550;     2.95106;2.68407;1
304.16149;54.82585;     2.95234;2.68406;1
304.16325;54.82620;     2.95362;2.68405;1
304.16501;54.82655;     2.95490;2.68405;1
304.16676;54.82690;     2.95618;2.68404;1
304.16852;54.82726;     2.95748;2.68404;1
304.17028;54.82761;     2.95877;2.68403;1
304.17203;54.82796;     2.96006;2.68403;1
304.17379;54.82831;     2.96135;2.68402;1
304.17555;54.82866;     2.96263;2.68402;1
304.17730;54.82901;     2.96390;2.68401;1
304.17906;54.82937;     2.96517;2.68400;1
304.18082;54.82972;     2.96644;2.68400;1
304.18257;54.83007;     2.96771;2.68399;1
304.18433;54.83042;     2.96899;2.68399;1
304.18609;54.83077;     2.97027;2.68398;1
304.18784;54.83113;     2.97155;2.68398;1
304.18960;54.83148;     2.97284;2.68397;1
304.19136;54.83183;     2.97413;2.68397;1
304.19312;54.83218;     2.97542;2.68396;1
304.19487;54.83253;     2.97672;2.68395;1
304.19663;54.83289;     2.97802;2.68395;1
304.19839;54.83324;     2.97933;2.68394;1
304.20015;54.83359;     2.98065;2.68394;1
304.20190;54.83394;     2.98197;2.68393;1
304.20366;54.83429;     2.98329;2.68393;1
304.20542;54.83464;     2.98461;2.68392;1
304.20718;54.83500;     2.98593;2.68391;1
304.20893;54.83535;     2.98724;2.68391;1
304.21069;54.83570;     2.98855;2.68390;1
304.21245;54.83605;     2.98985;2.68390;1
304.21420;54.83640;     2.99116;2.68389;1
304.21596;54.83676;     2.99248;2.68389;1
304.21772;54.83711;     2.99380;2.68388;1
304.21948;54.83746;     2.99513;2.68388;1
304.22123;54.83781;     2.99646;2.68387;1
304.22299;54.83816;     2.99779;2.68386;1
304.22475;54.83852;     2.99913;2.68386;1
304.22651;54.83887;     3.00046;2.68385;1
304.22826;54.83922;     3.00179;2.68385;1
304.23002;54.83957;     3.00312;2.68384;1
304.23178;54.83992;     3.00444;2.68384;1
304.23354;54.84027;     3.00576;2.68383;1
304.23529;54.84063;     3.00707;2.68382;1
304.23705;54.84098;     3.00836;2.68382;1
304.23881;54.84133;     3.00964;2.68381;1
304.24056;54.84168;     3.01090;2.68381;1
304.24232;54.84203;     3.01214;2.68380;1
304.24408;54.84239;     3.01337;2.68380;1
304.24584;54.84274;     3.01458;2.68379;1
304.24759;54.84309;     3.01580;2.68379;1
304.24935;54.84344;     3.01704;2.68378;1
304.25111;54.84379;     3.01828;2.68377;1
304.25287;54.84415;     3.01954;2.68377;1
304.25463;54.84450;     3.02081;2.68376;1
304.25638;54.84485;     3.02209;2.68376;1
304.25814;54.84520;     3.02337;2.68375;1
304.25990;54.84555;     3.02466;2.68375;1
304.26166;54.84590;     3.02595;2.68374;1
304.26342;54.84626;     3.02724;2.68373;1
304.26518;54.84661;     3.02854;2.68373;1
304.26693;54.84696;     3.02984;2.68372;1
304.26869;54.84731;     3.03113;2.68372;1
304.27045;54.84766;     3.03243;2.68371;1
304.27220;54.84802;     3.03372;2.68371;1
304.27396;54.84837;     3.03500;2.68370;1
304.27572;54.84872;     3.03627;2.68370;1
304.27748;54.84907;     3.03754;2.68369;1
304.27924;54.84942;     3.03881;2.68368;1
304.28099;54.84978;     3.04008;2.68368;1
304.28275;54.85013;     3.04136;2.68367;1
304.28451;54.85048;     3.04265;2.68367;1
304.28627;54.85083;     3.04394;2.68366;1
304.28803;54.85118;     3.04522;2.68366;1
304.28979;54.85153;     3.04650;2.68365;1
304.29155;54.85189;     3.04776;2.68364;1
304.29331;54.85224;     3.04901;2.68364;1
304.29507;54.85259;     3.05025;2.68363;1
304.29682;54.85294;     3.05148;2.68363;1
304.29858;54.85329;     3.05273;2.68362;1
304.30034;54.85365;     3.05398;2.68362;1
304.30210;54.85400;     3.05525;2.68361;1
304.30385;54.85435;     3.05652;2.68361;1
304.30561;54.85470;     3.05780;2.68360;1
304.30737;54.85505;     3.05909;2.68359;1
304.30913;54.85541;     3.06039;2.68359;1
304.31088;54.85576;     3.06168;2.68358;1
304.31264;54.85611;     3.06298;2.68358;1
304.31440;54.85646;     3.06427;2.68357;1
304.31615;54.85681;     3.06554;2.68357;1
304.31791;54.85716;     3.06681;2.68356;1
304.31967;54.85752;     3.06808;2.68355;1
304.32143;54.85787;     3.06934;2.68355;1
304.32319;54.85822;     3.07059;2.68354;1
304.32495;54.85857;     3.07186;2.68354;1
304.32670;54.85892;     3.07312;2.68353;1
304.32846;54.85928;     3.07438;2.68353;1
304.33022;54.85963;     3.07565;2.68352;1
304.33197;54.85998;     3.07691;2.68352;1
304.33373;54.86033;     3.07817;2.68351;1
304.33549;54.86068;     3.07943;2.68350;1
304.33725;54.86104;     3.08069;2.68350;1
304.33900;54.86139;     3.08196;2.68349;1
304.34076;54.86174;     3.08323;2.68349;1
304.34252;54.86209;     3.08452;2.68348;1
304.34428;54.86244;     3.08581;2.68348;1
304.34603;54.86279;     3.08711;2.68347;1
304.34779;54.86315;     3.08840;2.68346;1
304.34955;54.86350;     3.08969;2.68346;1
304.35131;54.86385;     3.09098;2.68345;1
304.35306;54.86420;     3.09226;2.68345;1
304.35482;54.86455;     3.09354;2.68344;1
304.35658;54.86491;     3.09482;2.68344;1
304.35833;54.86526;     3.09610;2.68343;1
304.36009;54.86561;     3.09738;2.68343;1
304.36185;54.86596;     3.09866;2.68342;1
304.36360;54.86631;     3.09993;2.68341;1
304.36536;54.86667;     3.10118;2.68341;1
304.36712;54.86702;     3.10242;2.68340;1
304.36887;54.86737;     3.10364;2.68340;1
304.37063;54.86772;     3.10485;2.68339;1
304.37239;54.86807;     3.10606;2.68339;1
304.37415;54.86842;     3.10727;2.68338;1
304.37590;54.86878;     3.10848;2.68337;1
304.37766;54.86913;     3.10969;2.68337;1
304.37942;54.86948;     3.11091;2.68336;1
304.38118;54.86983;     3.11213;2.68336;1
304.38293;54.87018;     3.11336;2.68335;1
304.38469;54.87054;     3.11459;2.68335;1
304.38645;54.87089;     3.11583;2.68334;1
304.38821;54.87124;     3.11707;2.68334;1
304.38996;54.87159;     3.11830;2.68333;1
304.39172;54.87194;     3.11954;2.68332;1
304.39348;54.87230;     3.12077;2.68332;1
304.39523;54.87265;     3.12200;2.68331;1
304.39699;54.87300;     3.12324;2.68331;1
304.39874;54.87335;     3.12448;2.68330;1
304.40050;54.87370;     3.12573;2.68330;1
304.40226;54.87405;     3.12699;2.68329;1
304.40401;54.87441;     3.12824;2.68328;1
304.40577;54.87476;     3.12950;2.68328;1
304.40753;54.87511;     3.13075;2.68327;1
304.40929;54.87546;     3.13200;2.68327;1
304.41104;54.87581;     3.13325;2.68326;1
304.41280;54.87617;     3.13449;2.68326;1
304.41456;54.87652;     3.13573;2.68325;1
304.41632;54.87687;     3.13698;2.68325;1
304.41808;54.87722;     3.13822;2.68324;1
304.41983;54.87757;     3.13947;2.68323;1
304.42159;54.87793;     3.14071;2.68323;1
304.42335;54.87828;     3.14196;2.68322;1
304.42510;54.87863;     3.14320;2.68322;1
304.42686;54.87898;     3.14443;2.68321;1
304.42862;54.87933;     3.14567;2.68321;1
304.43038;54.87968;     3.14690;2.68320;1
304.43213;54.88004;     3.14814;2.68320;1
304.43389;54.88039;     3.14938;2.68319;1
304.43565;54.88074;     3.15061;2.68318;1
304.43740;54.88109;     3.15185;2.68318;1
